essay_id,prompt_id,organization_score,question1,question2,question3
17890,7,2.0,low,medium,low
17891,7,2.0,low,medium,medium
17892,7,2.0,low,medium,low
17893,7,3.0,low,medium,low
17894,7,1.0,low,low,low
17896,7,1.0,low,low,low
17897,7,3.0,low,medium,low
17898,7,2.0,low,medium,low
17899,7,3.0,low,medium,medium
17900,7,2.0,low,low,low
17901,7,1.0,low,low,low
17902,7,3.0,low,low,low
17903,7,2.0,low,low,low
17904,7,2.0,low,low,low
17905,7,1.0,low,medium,medium
17906,7,3.0,low,low,low
17908,7,3.0,medium,medium,medium
17909,7,3.0,medium,medium,medium
17910,7,3.0,low,medium,medium
17911,7,3.0,low,low,low
17912,7,2.0,low,low,low
17913,7,2.0,low,low,low
17914,7,1.0,medium,medium,medium
17915,7,2.0,low,low,low
17916,7,1.0,low,low,low
17917,7,2.0,low,low,low
17918,7,2.0,low,medium,low
17919,7,3.0,medium,medium,medium
17920,7,2.0,low,medium,medium
17921,7,1.0,low,low,low
17922,7,2.0,low,medium,low
17923,7,2.0,medium,medium,medium
17924,7,3.0,low,low,low
17926,7,3.0,medium,medium,medium
17927,7,1.0,low,low,low
17928,7,2.0,low,low,low
17930,7,3.0,medium,medium,medium
17931,7,3.0,low,low,low
17932,7,3.0,medium,medium,medium
17933,7,2.0,low,low,low
17935,7,2.0,low,low,low
17936,7,1.0,low,low,low
17937,7,1.0,low,medium,medium
17938,7,1.0,low,low,low
17939,7,3.0,medium,medium,medium
17940,7,1.0,low,low,medium
17941,7,2.0,low,low,low
17942,7,3.0,low,low,low
17943,7,2.0,low,low,low
17944,7,3.0,low,low,low
17945,7,1.0,low,low,low
17946,7,2.0,low,low,low
17947,7,3.0,low,medium,low
17949,7,1.0,low,low,low
17950,7,1.0,low,low,medium
17951,7,1.0,low,low,low
17952,7,3.0,low,low,low
17953,7,2.0,low,medium,low
17954,7,1.0,low,low,low
17955,7,1.0,low,low,low
17957,7,1.0,low,low,low
17959,7,1.0,low,medium,medium
17961,7,2.0,low,low,low
17962,7,1.0,low,low,low
17963,7,3.0,low,low,low
17964,7,3.0,low,low,low
17965,7,1.0,low,low,low
17966,7,3.0,low,medium,low
17967,7,1.0,low,low,low
17968,7,2.0,low,low,low
17969,7,2.0,low,low,low
17970,7,1.0,low,low,low
17971,7,2.0,low,low,low
17973,7,2.0,low,low,low
17974,7,2.0,low,medium,low
17975,7,2.0,medium,medium,low
17976,7,1.0,medium,low,low
17977,7,2.0,low,low,medium
17978,7,1.0,low,low,medium
17979,7,2.0,low,low,low
17980,7,3.0,medium,medium,medium
17981,7,1.0,low,low,low
17982,7,1.0,low,low,low
17983,7,3.0,low,low,low
17984,7,2.0,low,low,low
17985,7,2.0,low,low,low
17986,7,2.0,medium,medium,medium
17987,7,2.0,low,low,low
17988,7,2.0,low,low,low
17989,7,2.0,low,low,medium
17990,7,1.0,low,low,low
17991,7,3.0,medium,medium,medium
17992,7,1.0,low,low,low
17993,7,2.0,low,low,low
17996,7,1.0,low,low,low
17997,7,3.0,medium,medium,medium
17998,7,2.0,medium,medium,medium
18000,7,3.0,low,medium,low
18001,7,1.0,low,low,medium
18002,7,2.0,low,low,low
18004,7,2.0,low,low,low
18005,7,3.0,low,low,low
18006,7,2.0,medium,medium,medium
18008,7,2.0,medium,medium,medium
18011,7,1.0,low,low,medium
18012,7,2.0,low,low,low
18013,7,2.0,low,low,low
18014,7,2.0,low,medium,low
18015,7,2.0,low,low,low
18016,7,3.0,low,low,low
18017,7,2.0,low,low,low
18018,7,2.0,low,low,low
18019,7,2.0,low,medium,medium
18020,7,2.0,low,low,low
18021,7,2.0,low,low,low
18022,7,3.0,low,medium,low
18023,7,2.0,low,low,low
18025,7,2.0,medium,medium,medium
18026,7,3.0,medium,medium,medium
18028,7,3.0,low,medium,low
18029,7,2.0,low,medium,low
18030,7,3.0,medium,medium,medium
18031,7,1.0,medium,medium,medium
18032,7,2.0,low,low,low
18033,7,2.0,low,low,low
18034,7,3.0,low,medium,medium
18035,7,3.0,low,medium,medium
18036,7,1.0,low,low,low
18037,7,2.0,low,low,low
18038,7,3.0,low,medium,low
18039,7,2.0,low,medium,low
18040,7,1.0,low,low,low
18041,7,2.0,low,low,low
18042,7,2.0,low,low,low
18043,7,1.0,low,low,medium
18044,7,2.0,low,low,low
18045,7,2.0,low,low,low
18046,7,1.0,low,low,low
18047,7,3.0,low,medium,low
18048,7,2.0,low,low,low
18049,7,2.0,low,low,low
18050,7,1.0,low,low,low
18051,7,2.0,low,low,low
18052,7,2.0,low,low,low
18053,7,3.0,low,low,low
18054,7,1.0,low,low,low
18055,7,2.0,low,medium,low
18056,7,3.0,low,medium,low
18057,7,2.0,low,medium,low
18058,7,2.0,medium,medium,medium
18060,7,1.0,low,low,low
18061,7,2.0,low,low,low
18062,7,2.0,low,medium,low
18064,7,2.0,low,low,low
18065,7,2.0,low,low,low
18066,7,3.0,low,low,low
18067,7,2.0,low,low,low
18068,7,3.0,low,low,low
18070,7,3.0,low,low,low
18071,7,2.0,low,low,low
18072,7,2.0,medium,medium,medium
18073,7,2.0,low,low,low
18074,7,3.0,low,low,low
18075,7,2.0,low,low,low
18076,7,2.0,low,low,low
18077,7,2.0,low,medium,low
18078,7,2.0,low,low,low
18079,7,3.0,low,low,low
18080,7,1.0,low,low,low
18081,7,3.0,low,low,low
18082,7,2.0,low,medium,low
18083,7,1.0,low,low,low
18084,7,2.0,low,low,low
18086,7,2.0,low,low,low
18087,7,3.0,medium,medium,medium
18088,7,1.0,low,low,low
18089,7,3.0,low,low,low
18090,7,2.0,low,low,low
18091,7,1.0,low,low,low
18092,7,2.0,low,low,low
18093,7,2.0,low,low,low
18094,7,2.0,medium,medium,medium
18095,7,2.0,low,low,low
18096,7,2.0,low,low,low
18097,7,2.0,low,medium,low
18098,7,3.0,low,medium,low
18099,7,2.0,low,low,low
18100,7,3.0,low,low,low
18102,7,2.0,low,low,low
18103,7,1.0,low,low,low
18105,7,3.0,low,medium,low
18106,7,2.0,low,low,low
18107,7,1.0,low,low,low
18108,7,2.0,low,low,low
18109,7,1.0,low,low,low
18110,7,3.0,low,low,low
18112,7,2.0,low,low,low
18114,7,2.0,low,low,low
18115,7,2.0,low,low,low
18116,7,3.0,low,low,low
18117,7,3.0,low,low,low
18118,7,1.0,low,low,low
18119,7,2.0,low,medium,low
18120,7,2.0,low,low,low
18121,7,2.0,low,low,low
18123,7,1.0,low,low,low
18124,7,2.0,low,low,low
18126,7,1.0,low,low,low
18127,7,3.0,medium,medium,medium
18128,7,2.0,medium,medium,low
18129,7,2.0,low,low,low
18130,7,3.0,low,low,low
18131,7,2.0,low,medium,low
18132,7,2.0,low,medium,low
18133,7,1.0,low,low,low
18134,7,1.0,low,low,low
18135,7,2.0,low,low,low
18136,7,2.0,low,low,low
18137,7,2.0,low,low,low
18138,7,1.0,low,low,low
18140,7,2.0,medium,medium,medium
18141,7,2.0,medium,medium,medium
18142,7,3.0,low,medium,medium
18143,7,1.0,low,low,low
18144,7,2.0,low,low,low
18146,7,3.0,low,low,low
18147,7,2.0,low,low,low
18148,7,2.0,low,medium,low
18149,7,2.0,low,low,low
18150,7,2.0,low,low,low
18151,7,2.0,low,low,low
18152,7,1.0,low,low,low
18153,7,3.0,low,medium,low
18154,7,2.0,low,medium,medium
18156,7,2.0,low,low,low
18159,7,3.0,medium,medium,medium
18160,7,3.0,low,low,low
18161,7,0.0,low,low,low
18162,7,3.0,low,medium,low
18163,7,2.0,low,low,low
18164,7,2.0,low,low,low
18165,7,2.0,low,low,low
18166,7,3.0,low,low,low
18167,7,1.0,low,low,low
18168,7,2.0,low,low,low
18169,7,2.0,low,low,low
18170,7,2.0,low,low,low
18171,7,2.0,low,low,low
18172,7,3.0,low,medium,low
18173,7,2.0,low,low,low
18174,7,3.0,low,low,low
18175,7,3.0,low,medium,low
18177,7,2.0,low,medium,medium
18178,7,3.0,medium,medium,medium
18179,7,1.0,low,low,medium
18180,7,2.0,low,medium,low
18181,7,2.0,low,low,low
18182,7,2.0,low,low,low
18183,7,2.0,medium,medium,medium
18184,7,1.0,low,low,low
18185,7,2.0,low,low,low
18186,7,2.0,low,low,low
18187,7,2.0,low,medium,low
18189,7,3.0,low,medium,medium
18190,7,2.0,low,low,low
18191,7,2.0,low,low,low
18192,7,3.0,low,low,low
18193,7,3.0,low,low,low
18194,7,1.0,low,low,low
18195,7,1.0,low,low,low
18196,7,1.0,low,low,low
18197,7,2.0,low,low,low
18198,7,3.0,medium,medium,medium
18200,7,2.0,low,low,low
18201,7,3.0,low,low,low
18202,7,3.0,medium,medium,medium
18203,7,1.0,low,low,low
18205,7,2.0,low,low,low
18206,7,2.0,low,low,low
18207,7,2.0,low,low,low
18208,7,2.0,low,low,low
18209,7,2.0,low,low,low
18210,7,2.0,low,low,low
18211,7,2.0,low,low,low
18212,7,2.0,low,low,low
18213,7,3.0,medium,medium,medium
18215,7,1.0,low,low,low
18217,7,2.0,low,low,low
18218,7,2.0,low,low,low
18219,7,1.0,low,low,low
18220,7,3.0,low,low,low
18221,7,1.0,low,low,low
18222,7,3.0,medium,medium,medium
18223,7,2.0,low,low,low
18225,7,2.0,low,low,low
18226,7,3.0,medium,medium,medium
18227,7,2.0,low,low,low
18228,7,1.0,medium,low,low
18229,7,3.0,low,low,low
18230,7,3.0,low,low,low
18231,7,3.0,medium,medium,medium
18232,7,3.0,medium,medium,medium
18233,7,1.0,low,low,low
18234,7,3.0,low,low,low
18235,7,2.0,low,low,low
18236,7,3.0,low,low,low
18237,7,2.0,low,low,low
18238,7,2.0,low,medium,low
18239,7,1.0,low,low,low
18240,7,2.0,low,low,low
18241,7,3.0,medium,medium,medium
18242,7,2.0,low,medium,low
18243,7,3.0,medium,medium,medium
18244,7,2.0,medium,medium,medium
18245,7,1.0,low,low,low
18246,7,2.0,low,low,low
18247,7,2.0,low,low,low
18248,7,1.0,low,low,low
18249,7,1.0,medium,medium,low
18250,7,3.0,low,low,low
18251,7,1.0,low,low,medium
18252,7,2.0,low,low,low
18253,7,1.0,low,medium,medium
18254,7,3.0,low,low,low
18255,7,3.0,low,medium,low
18256,7,3.0,low,low,low
18257,7,3.0,medium,medium,medium
18258,7,2.0,low,low,low
18259,7,1.0,low,low,medium
18260,7,1.0,low,low,low
18261,7,3.0,low,low,low
18262,7,2.0,low,low,low
18263,7,2.0,low,low,medium
18264,7,2.0,low,low,low
18265,7,2.0,low,low,low
18266,7,3.0,low,medium,medium
18267,7,1.0,low,low,medium
18268,7,1.0,low,low,low
18269,7,2.0,low,low,low
18271,7,3.0,low,medium,medium
18272,7,1.0,low,low,low
18273,7,2.0,low,low,low
18275,7,3.0,low,low,low
18276,7,2.0,medium,medium,medium
18277,7,2.0,low,medium,low
18278,7,1.0,low,low,low
18279,7,3.0,medium,medium,medium
18280,7,2.0,low,low,low
18281,7,3.0,low,low,low
18282,7,3.0,medium,medium,low
18283,7,3.0,low,low,low
18284,7,1.0,low,low,low
18285,7,2.0,medium,medium,medium
18286,7,2.0,low,low,low
18287,7,2.0,low,low,low
18288,7,2.0,medium,medium,low
18289,7,2.0,low,low,low
18290,7,2.0,low,low,low
18291,7,3.0,medium,medium,medium
18292,7,2.0,low,medium,low
18293,7,1.0,low,low,low
18294,7,1.0,medium,low,medium
18295,7,2.0,low,low,low
18296,7,1.0,low,low,low
18297,7,2.0,low,medium,low
18298,7,2.0,low,low,low
18300,7,2.0,low,low,low
18301,7,2.0,low,low,low
18302,7,2.0,low,low,low
18303,7,3.0,low,low,low
18304,7,1.0,low,low,low
18305,7,2.0,low,low,low
18306,7,1.0,low,low,low
18307,7,2.0,low,medium,low
18308,7,1.0,low,low,medium
18309,7,2.0,low,low,low
18310,7,1.0,low,low,low
18311,7,3.0,low,low,low
18312,7,3.0,medium,medium,medium
18314,7,3.0,low,low,low
18317,7,2.0,low,low,low
18318,7,2.0,low,low,medium
18319,7,3.0,low,medium,medium
18320,7,1.0,low,low,low
18321,7,1.0,low,medium,medium
18322,7,2.0,low,low,low
18324,7,3.0,low,low,low
18325,7,1.0,low,low,medium
18326,7,1.0,medium,medium,medium
18327,7,2.0,low,medium,low
18329,7,2.0,low,low,low
18330,7,1.0,low,low,low
18331,7,1.0,low,low,medium
18332,7,3.0,low,low,low
18333,7,2.0,low,low,low
18334,7,2.0,low,low,low
18335,7,2.0,low,low,low
18336,7,2.0,low,low,low
18337,7,3.0,low,low,low
18338,7,3.0,medium,medium,medium
18339,7,3.0,medium,medium,medium
18340,7,1.0,low,low,low
18341,7,3.0,low,low,low
18342,7,2.0,low,low,low
18343,7,1.0,low,low,low
18344,7,2.0,low,medium,medium
18345,7,3.0,low,medium,low
18346,7,2.0,medium,medium,medium
18347,7,2.0,low,low,low
18348,7,0.0,low,low,low
18349,7,3.0,medium,medium,medium
18350,7,2.0,low,low,low
18352,7,2.0,low,low,low
18353,7,3.0,low,low,low
18354,7,1.0,low,low,low
18355,7,1.0,low,low,low
18356,7,2.0,low,low,low
18357,7,2.0,low,low,low
18358,7,2.0,low,low,low
18361,7,1.0,low,low,medium
18362,7,3.0,low,low,low
18363,7,3.0,low,medium,low
18364,7,2.0,low,low,low
18365,7,1.0,low,low,low
18366,7,2.0,low,low,low
18367,7,2.0,low,low,low
18368,7,2.0,low,low,low
18369,7,3.0,low,medium,medium
18370,7,1.0,low,low,low
18371,7,2.0,low,low,low
18373,7,2.0,low,medium,low
18374,7,1.0,low,low,low
18375,7,1.0,low,low,medium
18376,7,1.0,low,low,low
18377,7,3.0,low,low,low
18378,7,3.0,low,medium,low
18379,7,1.0,low,low,low
18380,7,2.0,medium,medium,medium
18381,7,1.0,low,low,low
18383,7,1.0,low,medium,medium
18384,7,2.0,low,low,low
18386,7,3.0,low,medium,low
18387,7,3.0,medium,medium,medium
18388,7,3.0,low,low,low
18389,7,2.0,low,low,low
18390,7,2.0,low,low,low
18391,7,3.0,medium,medium,medium
18392,7,2.0,low,medium,low
18393,7,2.0,medium,medium,medium
18394,7,2.0,low,low,low
18395,7,3.0,low,low,low
18396,7,2.0,low,medium,medium
18398,7,3.0,medium,medium,medium
18399,7,3.0,medium,medium,medium
18401,7,2.0,low,medium,low
18402,7,1.0,low,low,low
18403,7,1.0,low,low,low
18404,7,2.0,low,medium,low
18405,7,1.0,low,low,low
18406,7,2.0,low,low,low
18407,7,3.0,low,low,low
18408,7,3.0,medium,medium,medium
18409,7,1.0,low,low,medium
18411,7,1.0,medium,low,low
18412,7,2.0,low,low,low
18413,7,3.0,low,medium,low
18414,7,1.0,low,low,low
18415,7,2.0,low,low,low
18416,7,2.0,low,low,low
18417,7,1.0,low,low,low
18418,7,2.0,low,low,low
18419,7,3.0,low,low,low
18421,7,1.0,low,low,low
18422,7,3.0,medium,medium,medium
18423,7,2.0,low,low,low
18424,7,2.0,low,low,low
18426,7,1.0,low,low,low
18427,7,2.0,medium,medium,low
18428,7,2.0,low,low,low
18429,7,1.0,low,low,low
18430,7,2.0,medium,medium,medium
18432,7,2.0,low,low,low
18433,7,2.0,low,low,low
18434,7,2.0,low,low,low
18435,7,3.0,low,low,low
18436,7,1.0,low,low,low
18438,7,3.0,low,low,low
18441,7,1.0,low,low,low
18442,7,3.0,low,medium,medium
18444,7,1.0,low,medium,medium
18445,7,1.0,low,low,low
18446,7,1.0,low,low,low
18448,7,2.0,low,medium,low
18449,7,2.0,low,low,low
18450,7,3.0,medium,medium,medium
18451,7,1.0,low,low,low
18453,7,2.0,low,low,low
18454,7,3.0,medium,medium,medium
18455,7,1.0,low,low,low
18456,7,1.0,low,low,low
18458,7,3.0,low,low,low
18459,7,2.0,low,low,low
18460,7,2.0,low,low,low
18461,7,2.0,low,low,low
18463,7,1.0,low,low,low
18464,7,2.0,low,low,low
18465,7,2.0,low,medium,low
18466,7,2.0,low,low,low
18467,7,3.0,low,low,low
18468,7,1.0,low,low,low
18471,7,3.0,low,low,low
18472,7,2.0,low,low,low
18473,7,3.0,low,medium,low
18474,7,3.0,low,medium,medium
18475,7,3.0,low,low,low
18476,7,3.0,low,low,low
18477,7,3.0,low,medium,low
18478,7,2.0,low,low,low
18479,7,3.0,low,low,low
18480,7,2.0,medium,medium,medium
18481,7,1.0,low,low,low
18482,7,3.0,low,medium,medium
18484,7,1.0,low,low,medium
18485,7,1.0,low,low,low
18488,7,1.0,low,low,medium
18489,7,2.0,medium,medium,medium
18490,7,2.0,low,medium,medium
18491,7,2.0,low,low,low
18492,7,2.0,low,low,low
18494,7,2.0,low,low,low
18495,7,2.0,low,low,low
18496,7,1.0,low,low,medium
18497,7,2.0,low,medium,low
18498,7,2.0,low,medium,low
18499,7,3.0,low,medium,medium
18500,7,2.0,low,low,low
18501,7,1.0,low,low,low
18502,7,2.0,low,low,low
18503,7,2.0,medium,medium,medium
18504,7,0.0,low,low,low
18505,7,2.0,low,low,low
18506,7,2.0,low,low,low
18507,7,3.0,low,low,low
18508,7,2.0,low,medium,medium
18509,7,1.0,low,medium,medium
18510,7,2.0,low,low,low
18511,7,1.0,low,low,medium
18512,7,2.0,low,low,low
18513,7,3.0,low,low,low
18514,7,2.0,low,medium,low
18515,7,3.0,medium,medium,medium
18516,7,2.0,medium,medium,medium
18517,7,1.0,medium,medium,medium
18518,7,2.0,low,low,low
18519,7,2.0,low,low,low
18520,7,3.0,low,low,low
18521,7,2.0,low,low,low
18522,7,1.0,low,low,low
18523,7,3.0,low,medium,low
18524,7,2.0,medium,medium,medium
18525,7,3.0,low,medium,low
18526,7,3.0,low,low,low
18527,7,2.0,low,low,medium
18528,7,3.0,low,low,low
18529,7,1.0,low,low,low
18530,7,2.0,low,low,low
18531,7,1.0,low,low,low
18533,7,1.0,low,low,low
18534,7,2.0,low,low,low
18535,7,1.0,low,low,low
18536,7,3.0,low,medium,low
18537,7,1.0,low,low,low
18538,7,3.0,low,low,low
18539,7,1.0,low,low,low
18540,7,2.0,low,low,low
18541,7,3.0,low,low,low
18542,7,3.0,low,low,low
18544,7,2.0,medium,medium,medium
18545,7,1.0,low,low,low
18546,7,2.0,low,low,low
18547,7,1.0,low,low,low
18548,7,1.0,low,low,low
18549,7,3.0,low,medium,low
18550,7,1.0,low,low,low
18551,7,1.0,low,low,low
18552,7,1.0,low,low,low
18553,7,1.0,low,low,low
18554,7,2.0,low,low,low
18556,7,3.0,low,low,low
18557,7,2.0,low,medium,low
18558,7,3.0,medium,medium,medium
18559,7,3.0,medium,medium,medium
18560,7,3.0,low,medium,medium
18561,7,2.0,low,low,low
18562,7,3.0,low,medium,medium
18563,7,2.0,low,medium,low
18564,7,2.0,low,low,low
18565,7,1.0,low,low,low
18566,7,3.0,low,low,low
18567,7,3.0,low,low,low
18569,7,3.0,medium,medium,medium
18570,7,3.0,low,low,low
18571,7,1.0,low,low,low
18572,7,1.0,low,low,low
18573,7,3.0,low,low,low
18574,7,2.0,low,low,medium
18575,7,2.0,low,low,low
18576,7,2.0,low,low,low
18577,7,2.0,low,medium,low
18578,7,2.0,low,low,low
18579,7,3.0,low,low,low
18580,7,3.0,medium,medium,medium
18581,7,2.0,medium,medium,medium
18582,7,3.0,low,low,low
18583,7,2.0,low,low,low
18584,7,3.0,medium,medium,medium
18586,7,1.0,low,low,low
18587,7,2.0,low,low,low
18588,7,3.0,low,medium,medium
18590,7,1.0,low,low,low
18591,7,3.0,low,medium,medium
18592,7,1.0,low,low,medium
18593,7,3.0,low,low,low
18594,7,2.0,low,low,low
18595,7,2.0,low,low,low
18596,7,3.0,low,medium,low
18597,7,2.0,medium,medium,medium
18598,7,2.0,low,low,low
18599,7,2.0,low,low,low
18600,7,3.0,medium,medium,medium
18601,7,3.0,low,low,low
18602,7,2.0,low,low,low
18603,7,2.0,low,low,medium
18604,7,3.0,medium,medium,medium
18605,7,3.0,low,low,low
18606,7,2.0,low,low,low
18607,7,2.0,low,medium,low
18608,7,2.0,low,low,low
18609,7,1.0,low,low,low
18610,7,1.0,low,low,low
18611,7,2.0,low,low,low
18612,7,2.0,low,low,low
18613,7,2.0,low,low,low
18614,7,2.0,low,low,low
18615,7,2.0,low,low,low
18616,7,3.0,low,medium,low
18617,7,3.0,medium,medium,medium
18618,7,2.0,medium,medium,medium
18619,7,3.0,low,medium,low
18620,7,2.0,low,low,low
18621,7,1.0,low,low,low
18622,7,2.0,low,low,low
18624,7,2.0,medium,medium,medium
18626,7,1.0,low,low,low
18627,7,2.0,low,low,low
18628,7,3.0,low,low,low
18629,7,2.0,low,low,low
18630,7,2.0,low,low,low
18631,7,3.0,low,low,low
18632,7,2.0,low,low,low
18633,7,1.0,low,low,low
18634,7,1.0,low,medium,medium
18635,7,2.0,low,low,medium
18636,7,3.0,medium,high,medium
18637,7,3.0,low,medium,low
18638,7,2.0,low,low,low
18639,7,2.0,low,low,low
18640,7,2.0,low,low,low
18641,7,2.0,medium,medium,medium
18642,7,2.0,low,low,low
18643,7,2.0,low,low,low
18644,7,2.0,medium,medium,medium
18645,7,1.0,low,low,low
18646,7,2.0,low,low,low
18647,7,2.0,low,low,low
18648,7,2.0,low,low,low
18649,7,3.0,low,low,low
18650,7,3.0,low,low,low
18651,7,2.0,low,medium,medium
18652,7,3.0,low,low,low
18653,7,3.0,low,low,low
18654,7,2.0,medium,medium,medium
18655,7,3.0,low,low,low
18656,7,3.0,medium,medium,medium
18657,7,3.0,low,low,low
18658,7,1.0,low,low,low
18659,7,2.0,low,low,low
18660,7,2.0,low,low,low
18661,7,2.0,low,low,low
18662,7,2.0,medium,medium,medium
18663,7,2.0,low,low,low
18664,7,2.0,low,low,low
18666,7,2.0,low,low,low
18667,7,3.0,low,low,low
18668,7,3.0,medium,medium,medium
18669,7,2.0,low,low,low
18670,7,2.0,medium,low,low
18671,7,3.0,low,low,low
18672,7,2.0,low,low,low
18674,7,2.0,low,low,low
18675,7,2.0,low,low,low
18676,7,3.0,low,low,low
18677,7,3.0,low,low,low
18678,7,1.0,low,low,low
18680,7,1.0,low,low,low
18681,7,3.0,medium,medium,medium
18682,7,3.0,low,low,low
18683,7,1.0,low,low,low
18684,7,3.0,low,low,low
18685,7,2.0,medium,medium,medium
18686,7,2.0,low,medium,low
18688,7,1.0,low,low,medium
18689,7,1.0,low,low,low
18690,7,1.0,low,low,low
18691,7,3.0,medium,medium,medium
18693,7,1.0,low,low,low
18694,7,3.0,low,low,low
18695,7,2.0,medium,medium,medium
18696,7,2.0,low,low,low
18697,7,3.0,low,medium,low
18698,7,1.0,low,low,low
18700,7,2.0,low,low,low
18701,7,3.0,low,low,low
18702,7,3.0,low,low,low
18703,7,2.0,low,low,low
18704,7,2.0,low,low,low
18705,7,3.0,low,low,low
18706,7,1.0,low,low,low
18707,7,3.0,low,low,low
18708,7,2.0,medium,medium,medium
18709,7,3.0,low,low,low
18710,7,1.0,low,low,medium
18711,7,1.0,low,low,low
18712,7,2.0,low,low,low
18713,7,1.0,low,low,low
18714,7,2.0,low,low,low
18715,7,3.0,low,medium,medium
18716,7,3.0,low,low,low
18717,7,1.0,medium,low,low
18718,7,1.0,low,low,low
18719,7,1.0,low,low,low
18720,7,1.0,low,low,low
18721,7,2.0,low,low,low
18722,7,3.0,low,low,low
18723,7,2.0,low,medium,low
18724,7,3.0,low,medium,low
18725,7,3.0,low,medium,low
18726,7,2.0,medium,medium,medium
18727,7,1.0,medium,low,low
18729,7,2.0,low,low,low
18730,7,2.0,low,low,low
18731,7,1.0,low,low,low
18732,7,1.0,low,low,low
18733,7,3.0,low,low,low
18734,7,1.0,low,low,medium
18736,7,2.0,low,low,low
18737,7,2.0,low,low,low
18738,7,2.0,low,low,low
18739,7,1.0,low,low,low
18740,7,3.0,low,low,low
18741,7,3.0,medium,medium,medium
18742,7,1.0,medium,medium,low
18743,7,1.0,low,low,low
18744,7,1.0,low,low,low
18745,7,2.0,low,low,low
18747,7,1.0,low,low,low
18748,7,2.0,low,low,low
18749,7,2.0,low,low,low
18750,7,1.0,low,low,low
18751,7,3.0,low,low,low
18752,7,1.0,low,low,low
18753,7,1.0,low,low,low
18754,7,3.0,low,low,low
18756,7,2.0,medium,medium,medium
18757,7,3.0,medium,medium,medium
18758,7,2.0,low,low,low
18759,7,3.0,low,medium,medium
18760,7,2.0,low,medium,low
18761,7,2.0,low,medium,medium
18762,7,3.0,medium,medium,medium
18763,7,2.0,low,low,low
18764,7,2.0,low,medium,medium
18765,7,3.0,low,medium,low
18766,7,1.0,low,low,low
18767,7,2.0,low,low,low
18768,7,2.0,low,low,low
18769,7,1.0,low,medium,medium
18770,7,3.0,low,low,low
18771,7,2.0,medium,medium,medium
18772,7,2.0,low,low,low
18773,7,2.0,low,low,low
18774,7,2.0,low,low,low
18775,7,3.0,medium,medium,medium
18776,7,3.0,low,medium,low
18777,7,2.0,low,low,low
18778,7,3.0,low,low,low
18779,7,2.0,medium,medium,medium
18780,7,2.0,low,medium,medium
18781,7,2.0,low,low,low
18782,7,2.0,low,medium,low
18783,7,2.0,low,low,low
18784,7,2.0,low,low,low
18785,7,1.0,low,low,low
18786,7,3.0,low,medium,low
18787,7,3.0,low,medium,medium
18788,7,3.0,low,low,low
18789,7,2.0,low,low,low
18790,7,2.0,low,low,low
18791,7,3.0,medium,medium,medium
18792,7,2.0,low,low,low
18793,7,3.0,low,low,low
18794,7,1.0,low,low,low
18795,7,1.0,low,low,low
18796,7,3.0,low,medium,low
18797,7,1.0,low,low,low
18798,7,2.0,low,low,low
18799,7,3.0,low,low,low
18800,7,2.0,low,medium,low
18801,7,2.0,low,low,low
18802,7,1.0,low,low,low
18803,7,2.0,low,low,medium
18804,7,1.0,low,low,low
18805,7,3.0,low,medium,low
18806,7,3.0,low,medium,low
18807,7,1.0,low,low,low
18808,7,1.0,low,low,low
18809,7,3.0,low,low,low
18810,7,3.0,medium,medium,medium
18811,7,3.0,medium,medium,medium
18812,7,2.0,low,low,low
18813,7,1.0,low,low,low
18814,7,3.0,medium,medium,medium
18815,7,2.0,low,low,low
18816,7,2.0,low,low,low
18817,7,3.0,low,low,low
18818,7,3.0,medium,medium,medium
18819,7,2.0,low,low,low
18820,7,3.0,low,medium,low
18821,7,3.0,low,low,low
18822,7,1.0,low,low,low
18823,7,2.0,low,low,low
18824,7,2.0,low,low,low
18825,7,3.0,low,medium,low
18826,7,3.0,low,medium,low
18827,7,2.0,medium,medium,medium
18829,7,2.0,low,medium,low
18830,7,2.0,low,low,low
18831,7,3.0,low,low,low
18832,7,3.0,low,low,low
18833,7,2.0,low,low,low
18834,7,3.0,low,low,low
18835,7,3.0,medium,medium,medium
18836,7,2.0,low,low,low
18837,7,2.0,low,low,low
18839,7,2.0,low,medium,low
18840,7,2.0,low,low,medium
18841,7,2.0,low,low,low
18842,7,3.0,low,low,low
18843,7,2.0,low,low,low
18844,7,2.0,low,low,low
18845,7,2.0,low,low,low
18847,7,2.0,low,low,low
18848,7,3.0,low,low,low
18849,7,3.0,medium,medium,low
18851,7,3.0,low,low,low
18852,7,1.0,low,low,low
18853,7,3.0,low,medium,medium
18854,7,3.0,low,low,low
18855,7,1.0,medium,medium,medium
18856,7,2.0,low,low,medium
18857,7,3.0,medium,medium,medium
18858,7,1.0,low,low,low
18859,7,1.0,low,low,low
18860,7,3.0,low,low,low
18861,7,2.0,low,low,low
18862,7,2.0,low,low,low
18863,7,2.0,low,low,low
18864,7,2.0,medium,medium,medium
18865,7,2.0,low,low,low
18868,7,3.0,low,low,low
18870,7,2.0,low,low,low
18871,7,2.0,low,low,low
18872,7,2.0,low,low,low
18873,7,2.0,low,low,low
18874,7,2.0,low,low,low
18875,7,3.0,medium,medium,medium
18876,7,1.0,low,low,low
18877,7,3.0,low,low,low
18878,7,2.0,medium,medium,medium
18879,7,1.0,medium,medium,medium
18880,7,3.0,low,medium,low
18881,7,3.0,low,low,low
