essay_id,prompt_id,content_score,question1,question2,question3
851,1,5.0,medium,medium,medium
852,1,4.0,medium,low,medium
853,1,4.0,medium,medium,medium
854,1,3.0,medium,low,medium
855,1,4.0,medium,low,medium
856,1,4.0,medium,low,medium
857,1,3.0,low,low,low
858,1,4.0,medium,medium,medium
859,1,6.0,high,high,high
860,1,4.0,medium,medium,medium
861,1,3.0,medium,medium,medium
862,1,3.0,medium,medium,medium
863,1,3.0,low,low,low
864,1,5.0,medium,medium,high
865,1,3.0,medium,low,medium
866,1,4.0,medium,low,medium
867,1,3.0,medium,low,low
868,1,5.0,medium,medium,medium
869,1,2.0,medium,low,medium
870,1,3.0,medium,medium,medium
871,1,5.0,medium,low,low
872,1,4.0,medium,medium,medium
873,1,3.0,medium,low,medium
874,1,5.0,medium,medium,medium
875,1,5.0,medium,medium,medium
876,1,3.0,medium,low,medium
877,1,5.0,medium,medium,medium
878,1,5.0,medium,medium,medium
879,1,5.0,medium,low,medium
880,1,4.0,medium,medium,medium
881,1,4.0,low,low,low
882,1,4.0,medium,medium,medium
883,1,3.0,medium,medium,medium
884,1,4.0,medium,low,medium
885,1,4.0,low,low,low
886,1,5.0,medium,medium,medium
887,1,4.0,medium,medium,medium
888,1,4.0,medium,medium,medium
889,1,3.0,medium,medium,medium
890,1,3.0,medium,medium,medium
891,1,4.0,medium,medium,medium
892,1,5.0,medium,medium,medium
893,1,3.0,low,low,low
894,1,4.0,medium,medium,medium
895,1,3.0,medium,medium,medium
896,1,3.0,medium,medium,medium
897,1,5.0,medium,medium,medium
898,1,4.0,medium,medium,medium
899,1,3.0,medium,medium,medium
900,1,4.0,medium,medium,medium
901,1,3.0,medium,low,medium
902,1,4.0,medium,medium,medium
903,1,3.0,low,low,low
904,1,4.0,medium,medium,medium
905,1,3.0,medium,low,medium
906,1,6.0,medium,medium,medium
907,1,4.0,medium,medium,medium
908,1,4.0,medium,medium,medium
909,1,4.0,medium,medium,medium
910,1,3.0,medium,medium,medium
911,1,3.0,low,low,low
912,1,4.0,medium,medium,medium
913,1,4.0,medium,medium,medium
914,1,3.0,medium,medium,medium
915,1,5.0,medium,medium,medium
916,1,4.0,medium,medium,medium
917,1,3.0,medium,low,medium
918,1,4.0,medium,medium,medium
919,1,4.0,low,low,low
920,1,4.0,medium,low,low
921,1,3.0,medium,medium,medium
922,1,4.0,medium,medium,medium
923,1,2.0,medium,low,medium
924,1,3.0,medium,low,medium
925,1,2.0,medium,medium,medium
926,1,2.0,medium,low,medium
927,1,3.0,medium,medium,medium
928,1,4.0,medium,medium,medium
929,1,5.0,medium,medium,medium
930,1,3.0,medium,medium,medium
931,1,4.0,medium,medium,medium
932,1,5.0,medium,medium,medium
933,1,3.0,medium,low,low
934,1,4.0,medium,medium,medium
935,1,4.0,medium,medium,medium
936,1,4.0,medium,medium,medium
937,1,4.0,medium,medium,medium
938,1,6.0,medium,medium,medium
939,1,3.0,medium,low,medium
940,1,3.0,medium,low,medium
941,1,6.0,medium,medium,medium
942,1,5.0,medium,low,medium
943,1,4.0,medium,low,medium
944,1,3.0,low,low,low
945,1,5.0,medium,low,medium
946,1,3.0,medium,medium,medium
947,1,4.0,medium,medium,medium
948,1,5.0,medium,medium,medium
949,1,3.0,medium,low,medium
950,1,5.0,medium,medium,medium
951,1,5.0,medium,low,medium
952,1,4.0,medium,medium,medium
953,1,6.0,medium,medium,medium
954,1,5.0,medium,medium,medium
955,1,3.0,medium,low,low
956,1,3.0,medium,low,medium
957,1,4.0,medium,medium,medium
958,1,4.0,medium,low,medium
959,1,5.0,medium,medium,medium
960,1,2.0,medium,low,medium
961,1,3.0,medium,medium,medium
962,1,4.0,medium,medium,medium
963,1,3.0,medium,low,medium
964,1,6.0,medium,medium,medium
965,1,4.0,low,low,low
966,1,3.0,medium,low,medium
967,1,6.0,medium,medium,medium
968,1,5.0,medium,medium,medium
969,1,3.0,low,low,low
970,1,5.0,medium,medium,medium
971,1,4.0,medium,medium,medium
972,1,4.0,low,low,low
973,1,4.0,medium,low,low
974,1,1.0,low,low,low
975,1,5.0,medium,medium,medium
976,1,4.0,medium,medium,medium
977,1,2.0,low,low,low
978,1,3.0,medium,low,medium
979,1,6.0,medium,medium,medium
980,1,4.0,medium,medium,medium
981,1,5.0,medium,medium,medium
982,1,4.0,medium,medium,medium
983,1,3.0,low,low,low
984,1,3.0,medium,low,medium
985,1,4.0,medium,low,medium
986,1,4.0,medium,medium,medium
987,1,4.0,medium,medium,medium
988,1,4.0,medium,medium,medium
989,1,6.0,high,medium,high
990,1,5.0,medium,medium,medium
991,1,3.0,medium,low,medium
992,1,3.0,medium,low,medium
993,1,5.0,medium,low,medium
994,1,4.0,medium,medium,medium
995,1,2.0,medium,low,medium
996,1,4.0,medium,low,medium
997,1,5.0,medium,medium,medium
998,1,5.0,medium,medium,medium
999,1,5.0,medium,medium,medium
1000,1,6.0,medium,medium,medium
1001,1,3.0,medium,low,medium
1002,1,4.0,medium,medium,medium
1003,1,4.0,medium,medium,medium
1004,1,3.0,medium,low,medium
1005,1,4.0,medium,medium,medium
1006,1,5.0,medium,medium,medium
1007,1,5.0,medium,medium,medium
1008,1,4.0,medium,low,medium
1009,1,3.0,medium,medium,medium
1010,1,3.0,low,low,low
1011,1,4.0,medium,medium,medium
1012,1,4.0,medium,medium,medium
1013,1,3.0,medium,low,medium
1014,1,4.0,medium,medium,medium
1015,1,4.0,medium,low,medium
1016,1,4.0,medium,low,medium
1017,1,3.0,medium,medium,medium
1018,1,5.0,medium,medium,medium
1019,1,4.0,medium,medium,medium
1020,1,4.0,medium,medium,medium
1021,1,4.0,medium,low,medium
1022,1,6.0,medium,medium,medium
1023,1,3.0,medium,low,medium
1024,1,3.0,low,low,low
1025,1,5.0,medium,low,medium
1026,1,5.0,medium,medium,medium
1027,1,4.0,medium,low,medium
1028,1,6.0,medium,medium,medium
1029,1,4.0,medium,low,medium
1030,1,3.0,medium,low,medium
1031,1,5.0,medium,medium,medium
1032,1,4.0,medium,medium,medium
1033,1,4.0,medium,medium,medium
1034,1,3.0,medium,medium,medium
1035,1,4.0,high,medium,medium
1036,1,4.0,medium,medium,medium
1037,1,3.0,low,low,low
1038,1,5.0,medium,medium,medium
1039,1,3.0,medium,medium,medium
1040,1,3.0,medium,low,medium
1041,1,2.0,medium,low,medium
1042,1,5.0,medium,medium,medium
1043,1,5.0,medium,medium,medium
1044,1,2.0,low,low,low
1045,1,5.0,medium,medium,medium
1046,1,4.0,medium,medium,medium
1047,1,5.0,medium,medium,medium
1048,1,4.0,medium,medium,medium
1049,1,4.0,medium,medium,medium
1050,1,4.0,medium,medium,medium
1051,1,3.0,medium,low,medium
1052,1,4.0,medium,medium,medium
1053,1,4.0,medium,medium,medium
1054,1,3.0,medium,medium,medium
1055,1,3.0,medium,medium,medium
1056,1,3.0,medium,medium,medium
1057,1,4.0,medium,medium,medium
1058,1,4.0,medium,medium,medium
1059,1,4.0,medium,low,medium
1060,1,4.0,medium,low,medium
1061,1,3.0,medium,low,medium
1062,1,4.0,low,low,low
1063,1,5.0,medium,medium,medium
1064,1,4.0,medium,medium,medium
1065,1,3.0,low,low,low
1066,1,6.0,medium,medium,medium
1067,1,4.0,medium,medium,medium
1068,1,3.0,medium,medium,medium
1069,1,5.0,medium,medium,medium
1070,1,3.0,medium,low,low
1071,1,3.0,medium,medium,medium
1072,1,3.0,medium,low,medium
1073,1,4.0,medium,medium,medium
1074,1,4.0,medium,medium,medium
1075,1,4.0,medium,medium,medium
1076,1,6.0,high,medium,high
1077,1,4.0,medium,medium,medium
1078,1,6.0,medium,medium,medium
1079,1,3.0,medium,low,medium
1080,1,3.0,medium,low,medium
1081,1,3.0,medium,low,medium
1082,1,3.0,medium,low,medium
1083,1,2.0,medium,low,medium
1084,1,4.0,medium,medium,medium
1085,1,4.0,medium,medium,medium
1086,1,4.0,medium,medium,medium
1087,1,5.0,medium,medium,medium
1088,1,5.0,medium,medium,medium
1089,1,3.0,medium,medium,medium
1090,1,3.0,medium,low,low
1091,1,4.0,medium,medium,medium
1092,1,5.0,medium,medium,medium
1093,1,3.0,medium,low,medium
1094,1,3.0,medium,medium,medium
1095,1,4.0,medium,low,medium
1096,1,2.0,low,low,low
1097,1,4.0,medium,low,medium
1098,1,3.0,low,low,low
1099,1,4.0,medium,low,medium
1100,1,3.0,medium,low,medium
1101,1,3.0,low,low,low
1102,1,4.0,medium,low,medium
1103,1,2.0,medium,low,medium
1104,1,5.0,medium,medium,medium
1105,1,4.0,medium,medium,medium
1106,1,5.0,medium,medium,medium
1107,1,2.0,medium,low,low
1108,1,4.0,medium,medium,medium
1109,1,4.0,medium,medium,medium
1110,1,4.0,medium,low,medium
1111,1,5.0,medium,medium,medium
1112,1,3.0,medium,medium,medium
1113,1,5.0,medium,medium,medium
1114,1,4.0,medium,low,medium
1115,1,3.0,medium,medium,medium
1116,1,3.0,medium,low,low
1117,1,3.0,low,low,low
1118,1,4.0,medium,low,low
1119,1,5.0,medium,medium,medium
1120,1,3.0,medium,medium,medium
1121,1,1.0,low,low,low
1122,1,6.0,medium,medium,medium
1123,1,3.0,medium,low,medium
1124,1,5.0,medium,medium,medium
1125,1,3.0,medium,low,medium
1126,1,4.0,medium,medium,medium
1127,1,4.0,medium,medium,medium
1128,1,3.0,low,low,low
1129,1,5.0,medium,medium,medium
1130,1,2.0,low,low,low
1132,1,3.0,medium,low,medium
1133,1,6.0,medium,medium,medium
1134,1,3.0,medium,low,medium
1135,1,6.0,medium,medium,medium
1136,1,4.0,medium,medium,medium
1137,1,4.0,medium,low,medium
1138,1,3.0,medium,medium,medium
1139,1,4.0,medium,medium,medium
1140,1,5.0,medium,medium,medium
1141,1,3.0,medium,medium,medium
1142,1,4.0,low,low,low
1143,1,5.0,medium,medium,medium
1144,1,5.0,medium,medium,medium
1145,1,5.0,medium,medium,medium
1146,1,4.0,medium,medium,medium
1147,1,5.0,medium,medium,medium
1148,1,4.0,medium,medium,medium
1149,1,6.0,medium,medium,medium
1150,1,5.0,medium,medium,medium
1151,1,4.0,medium,medium,medium
1152,1,5.0,medium,medium,medium
1153,1,5.0,medium,medium,medium
1154,1,3.0,medium,medium,medium
1155,1,5.0,medium,medium,medium
1156,1,5.0,medium,medium,medium
1157,1,3.0,medium,low,medium
1158,1,5.0,medium,medium,medium
1159,1,6.0,medium,medium,medium
1160,1,5.0,medium,medium,medium
1161,1,4.0,medium,medium,medium
1162,1,4.0,medium,medium,medium
1163,1,4.0,medium,medium,medium
1164,1,5.0,medium,medium,medium
1165,1,4.0,medium,medium,medium
1166,1,4.0,medium,medium,medium
1167,1,5.0,medium,medium,medium
1168,1,4.0,medium,low,low
1169,1,4.0,medium,medium,medium
1170,1,6.0,medium,medium,medium
1171,1,6.0,medium,medium,medium
1172,1,4.0,medium,low,medium
1173,1,5.0,medium,medium,medium
1174,1,4.0,medium,low,medium
1175,1,6.0,medium,medium,medium
1176,1,4.0,medium,low,medium
1177,1,3.0,medium,low,low
1178,1,4.0,medium,medium,medium
1179,1,3.0,medium,medium,medium
1180,1,5.0,medium,medium,medium
1181,1,5.0,medium,medium,medium
1182,1,4.0,medium,medium,medium
1183,1,3.0,low,low,low
1184,1,5.0,medium,medium,medium
1185,1,4.0,medium,medium,medium
1186,1,5.0,medium,medium,medium
1187,1,4.0,medium,low,medium
1188,1,4.0,medium,medium,medium
1189,1,4.0,medium,medium,medium
1190,1,4.0,medium,low,medium
1191,1,5.0,medium,medium,medium
1192,1,4.0,medium,medium,medium
1193,1,4.0,medium,medium,medium
1194,1,4.0,medium,low,medium
1195,1,5.0,medium,medium,medium
1196,1,3.0,medium,medium,medium
1197,1,3.0,medium,low,medium
1198,1,2.0,low,low,low
1199,1,4.0,medium,medium,medium
1200,1,5.0,medium,medium,medium
1201,1,5.0,high,medium,medium
1202,1,3.0,medium,low,medium
1203,1,4.0,medium,medium,medium
1204,1,5.0,medium,medium,medium
1205,1,3.0,medium,medium,medium
1206,1,4.0,medium,medium,medium
1207,1,5.0,medium,medium,medium
1208,1,2.0,low,low,low
1209,1,4.0,medium,medium,medium
1210,1,4.0,medium,medium,medium
1211,1,5.0,medium,medium,medium
1212,1,5.0,medium,medium,medium
1213,1,5.0,medium,low,medium
1214,1,5.0,medium,medium,medium
1215,1,3.0,medium,low,medium
1216,1,5.0,medium,medium,medium
1217,1,2.0,medium,low,low
1218,1,5.0,medium,medium,medium
1219,1,3.0,medium,medium,medium
1220,1,4.0,medium,medium,medium
1221,1,5.0,medium,medium,medium
1222,1,2.0,low,low,low
1223,1,4.0,medium,medium,medium
1224,1,5.0,medium,medium,medium
1225,1,4.0,medium,medium,medium
1226,1,5.0,medium,medium,medium
1227,1,3.0,low,low,low
1228,1,4.0,medium,low,medium
1229,1,5.0,medium,medium,medium
1230,1,4.0,medium,medium,medium
1231,1,3.0,medium,medium,medium
1232,1,4.0,medium,low,medium
1233,1,4.0,medium,medium,medium
1234,1,4.0,medium,medium,medium
1236,1,5.0,medium,medium,medium
1237,1,4.0,medium,medium,medium
1238,1,4.0,medium,low,medium
1239,1,4.0,medium,medium,medium
1240,1,5.0,medium,medium,medium
1241,1,3.0,medium,medium,medium
1242,1,3.0,medium,low,medium
1243,1,3.0,medium,medium,medium
1244,1,4.0,medium,low,medium
1245,1,4.0,low,low,low
1246,1,3.0,medium,medium,medium
1247,1,3.0,medium,medium,medium
1248,1,4.0,medium,low,medium
1249,1,4.0,medium,medium,medium
1250,1,5.0,medium,medium,medium
1251,1,3.0,medium,medium,medium
1252,1,4.0,medium,low,medium
1253,1,1.0,low,low,low
1254,1,3.0,medium,medium,medium
1255,1,5.0,medium,medium,medium
1256,1,3.0,medium,medium,medium
1257,1,4.0,medium,medium,medium
1258,1,5.0,medium,medium,medium
1259,1,4.0,medium,medium,medium
1260,1,3.0,medium,low,medium
1261,1,4.0,medium,low,medium
1262,1,3.0,medium,medium,medium
1263,1,3.0,medium,medium,medium
1264,1,4.0,high,medium,medium
1265,1,4.0,medium,medium,medium
1266,1,3.0,medium,low,medium
1267,1,5.0,medium,medium,medium
1268,1,3.0,medium,low,low
1269,1,4.0,medium,low,low
1270,1,5.0,medium,low,medium
1271,1,3.0,medium,medium,medium
1272,1,3.0,medium,medium,medium
1273,1,4.0,medium,medium,medium
1274,1,3.0,low,low,low
1275,1,3.0,medium,medium,medium
1276,1,3.0,medium,low,medium
1277,1,3.0,medium,low,medium
1278,1,3.0,medium,low,medium
1279,1,4.0,medium,medium,medium
1280,1,3.0,medium,low,medium
1281,1,3.0,medium,medium,medium
1282,1,5.0,medium,low,medium
1283,1,5.0,high,medium,medium
1284,1,4.0,medium,medium,medium
1285,1,3.0,medium,medium,medium
1286,1,3.0,medium,low,low
1287,1,5.0,medium,medium,medium
1288,1,5.0,medium,medium,medium
1289,1,2.0,low,low,low
1290,1,4.0,medium,medium,medium
1291,1,3.0,low,low,low
1292,1,4.0,medium,low,medium
1293,1,3.0,medium,low,medium
1294,1,5.0,medium,medium,medium
1295,1,1.0,low,low,low
1296,1,5.0,medium,low,medium
1297,1,3.0,medium,medium,medium
1298,1,4.0,medium,medium,medium
1299,1,6.0,medium,medium,medium
1300,1,3.0,medium,medium,medium
1301,1,4.0,medium,low,medium
1302,1,5.0,medium,medium,medium
1303,1,3.0,medium,medium,medium
1304,1,5.0,medium,medium,medium
1305,1,4.0,medium,low,medium
1306,1,5.0,medium,medium,medium
1307,1,4.0,medium,low,medium
1308,1,4.0,medium,medium,medium
1309,1,4.0,medium,medium,medium
1310,1,3.0,medium,medium,medium
1311,1,4.0,medium,medium,medium
1312,1,3.0,medium,medium,medium
1313,1,3.0,medium,low,medium
1314,1,4.0,medium,medium,medium
1315,1,4.0,medium,low,medium
1316,1,3.0,medium,medium,medium
1317,1,4.0,medium,medium,medium
1318,1,4.0,medium,low,medium
1319,1,4.0,medium,medium,medium
1320,1,5.0,medium,medium,medium
1321,1,5.0,medium,medium,medium
1322,1,3.0,medium,medium,medium
1323,1,3.0,medium,medium,medium
1324,1,4.0,medium,medium,medium
1325,1,5.0,medium,medium,medium
1326,1,3.0,low,low,low
1327,1,5.0,medium,medium,medium
1328,1,4.0,medium,medium,medium
1329,1,3.0,medium,low,medium
1330,1,4.0,medium,medium,medium
1331,1,4.0,medium,medium,medium
1332,1,5.0,medium,medium,medium
1333,1,3.0,medium,low,medium
1334,1,3.0,medium,low,medium
1335,1,3.0,medium,medium,medium
1336,1,4.0,medium,medium,medium
1337,1,3.0,medium,low,medium
1338,1,5.0,medium,medium,medium
1339,1,5.0,medium,low,medium
1340,1,4.0,medium,medium,medium
1341,1,4.0,medium,medium,medium
1342,1,3.0,medium,medium,medium
1343,1,4.0,medium,medium,medium
1344,1,4.0,medium,medium,medium
1345,1,5.0,medium,medium,medium
1346,1,4.0,medium,medium,medium
1347,1,3.0,medium,low,low
1348,1,3.0,medium,low,medium
1349,1,4.0,medium,medium,medium
1350,1,5.0,medium,medium,medium
1351,1,4.0,medium,low,medium
1352,1,4.0,medium,medium,medium
1353,1,5.0,medium,medium,medium
1354,1,4.0,medium,medium,medium
1355,1,4.0,medium,medium,medium
1356,1,4.0,medium,low,medium
1357,1,5.0,medium,low,medium
1358,1,5.0,medium,medium,medium
1359,1,5.0,medium,medium,medium
1360,1,5.0,medium,medium,medium
1361,1,6.0,medium,medium,medium
1362,1,5.0,medium,medium,medium
1363,1,5.0,medium,low,medium
1364,1,4.0,medium,medium,medium
1365,1,4.0,medium,medium,medium
1366,1,5.0,medium,medium,medium
1367,1,2.0,medium,low,medium
1368,1,3.0,medium,low,medium
1369,1,4.0,medium,medium,medium
1370,1,5.0,medium,low,medium
1371,1,5.0,medium,medium,medium
1372,1,3.0,medium,medium,medium
1373,1,4.0,medium,medium,medium
1374,1,4.0,medium,low,medium
1375,1,4.0,medium,medium,medium
1376,1,3.0,medium,medium,medium
1377,1,3.0,medium,low,medium
1378,1,4.0,medium,low,medium
1379,1,5.0,medium,medium,medium
1380,1,6.0,medium,medium,medium
1381,1,4.0,medium,low,medium
1382,1,4.0,medium,medium,medium
1383,1,3.0,medium,low,low
1384,1,4.0,medium,medium,medium
1385,1,5.0,medium,medium,medium
1386,1,4.0,medium,medium,medium
1387,1,3.0,medium,medium,medium
1388,1,4.0,medium,medium,medium
1389,1,3.0,low,low,low
1390,1,4.0,medium,medium,medium
1391,1,4.0,medium,medium,medium
1392,1,3.0,medium,medium,medium
1393,1,5.0,medium,medium,medium
1394,1,3.0,low,low,low
1395,1,4.0,medium,low,low
1396,1,3.0,medium,low,medium
1397,1,3.0,medium,low,medium
1398,1,4.0,medium,medium,medium
1399,1,4.0,medium,medium,medium
1400,1,4.0,medium,low,medium
1401,1,5.0,medium,medium,medium
1402,1,3.0,medium,medium,medium
1403,1,4.0,medium,medium,medium
1404,1,5.0,medium,medium,medium
1405,1,4.0,medium,low,medium
1406,1,4.0,medium,medium,medium
1407,1,4.0,medium,low,medium
1408,1,4.0,medium,medium,medium
1409,1,5.0,medium,medium,medium
1410,1,4.0,medium,low,medium
1411,1,6.0,medium,medium,medium
1412,1,5.0,medium,medium,medium
1413,1,5.0,medium,medium,medium
1414,1,3.0,medium,low,medium
1415,1,6.0,medium,medium,medium
1416,1,3.0,low,low,low
1417,1,5.0,medium,medium,medium
1418,1,3.0,medium,low,low
1419,1,4.0,medium,medium,medium
1420,1,4.0,medium,medium,medium
1421,1,2.0,low,low,low
1422,1,4.0,medium,medium,medium
1423,1,3.0,medium,medium,medium
1424,1,5.0,medium,medium,medium
1425,1,4.0,medium,medium,medium
1426,1,4.0,medium,low,medium
1427,1,6.0,medium,medium,medium
1428,1,3.0,medium,low,medium
1429,1,3.0,low,low,low
1430,1,4.0,medium,medium,medium
1431,1,2.0,medium,low,medium
1432,1,3.0,medium,low,medium
1433,1,3.0,medium,low,medium
1434,1,5.0,medium,medium,medium
1435,1,6.0,medium,medium,medium
1436,1,4.0,medium,medium,medium
1437,1,3.0,medium,low,low
1438,1,4.0,medium,medium,medium
1439,1,4.0,medium,low,medium
1440,1,5.0,medium,medium,medium
1441,1,3.0,low,low,low
1442,1,2.0,medium,low,low
1443,1,6.0,medium,medium,medium
1444,1,6.0,medium,medium,medium
1445,1,3.0,medium,low,medium
1446,1,4.0,medium,medium,medium
1447,1,6.0,medium,medium,medium
1448,1,3.0,low,low,low
1449,1,4.0,medium,medium,medium
1450,1,4.0,medium,medium,medium
1451,1,5.0,medium,medium,medium
1452,1,6.0,medium,medium,medium
1453,1,4.0,medium,medium,medium
1454,1,6.0,high,medium,medium
1455,1,4.0,medium,medium,medium
1456,1,4.0,medium,medium,medium
1457,1,3.0,medium,low,medium
1458,1,3.0,medium,medium,medium
1459,1,3.0,medium,low,medium
1460,1,5.0,medium,medium,medium
1461,1,3.0,medium,low,medium
1462,1,2.0,medium,medium,medium
1463,1,3.0,low,low,low
1464,1,4.0,medium,medium,medium
1465,1,4.0,medium,medium,medium
1466,1,3.0,medium,medium,medium
1467,1,5.0,medium,medium,medium
1468,1,4.0,medium,medium,medium
1469,1,4.0,medium,medium,medium
1470,1,4.0,medium,medium,medium
1471,1,4.0,medium,low,medium
1472,1,3.0,medium,medium,medium
1473,1,2.0,low,low,low
1474,1,2.0,low,low,low
1475,1,4.0,medium,medium,medium
1476,1,4.0,medium,medium,medium
1477,1,3.0,medium,low,low
1478,1,4.0,medium,medium,medium
1479,1,3.0,low,low,low
1480,1,4.0,medium,medium,medium
1481,1,3.0,medium,low,medium
1482,1,3.0,medium,low,low
1483,1,2.0,medium,medium,medium
1484,1,3.0,medium,low,medium
1485,1,4.0,medium,low,medium
1486,1,4.0,medium,medium,medium
1487,1,4.0,medium,medium,medium
1488,1,5.0,medium,medium,medium
1489,1,3.0,medium,low,medium
1490,1,3.0,medium,low,low
1491,1,6.0,medium,medium,medium
1492,1,3.0,medium,medium,medium
1493,1,5.0,medium,medium,medium
1494,1,5.0,medium,medium,medium
1495,1,4.0,medium,low,medium
1496,1,2.0,medium,low,medium
1497,1,3.0,low,low,low
1498,1,4.0,medium,medium,medium
1499,1,4.0,high,medium,high
1500,1,4.0,medium,medium,medium
1501,1,4.0,medium,low,low
1502,1,3.0,medium,medium,medium
1503,1,4.0,medium,medium,medium
1504,1,4.0,medium,medium,medium
1505,1,3.0,medium,medium,medium
1506,1,3.0,medium,medium,medium
1507,1,3.0,low,low,low
1508,1,3.0,low,low,low
1509,1,4.0,medium,medium,medium
1510,1,4.0,medium,medium,medium
1511,1,3.0,medium,medium,medium
1512,1,3.0,medium,low,medium
1513,1,2.0,medium,low,medium
1514,1,4.0,medium,medium,medium
1515,1,4.0,medium,medium,medium
1516,1,4.0,medium,low,medium
1517,1,4.0,medium,medium,medium
1518,1,4.0,medium,medium,medium
1519,1,3.0,low,low,low
1520,1,3.0,medium,medium,medium
1521,1,3.0,medium,medium,medium
1522,1,5.0,medium,medium,medium
1523,1,3.0,medium,low,medium
1524,1,3.0,medium,low,low
1525,1,3.0,medium,low,medium
