essay_id,prompt_id,content_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
413,1,4.0,medium,low,medium,medium,medium,medium,low,low,medium,low
414,1,3.0,low,medium,low,medium,low,low,low,low,medium,low
415,1,4.0,medium,medium,medium,medium,medium,medium,medium,low,medium,low
416,1,3.0,low,low,low,low,low,low,low,low,low,low
417,1,4.0,low,low,low,low,low,low,low,low,low,low
418,1,6.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
419,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
420,1,5.0,low,low,low,low,low,low,low,low,low,low
421,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
422,1,3.0,low,low,low,low,low,low,low,low,low,low
423,1,4.0,medium,medium,medium,medium,medium,medium,medium,low,medium,low
424,1,5.0,medium,medium,low,medium,medium,low,low,low,medium,low
425,1,5.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
426,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
427,1,5.0,medium,medium,medium,medium,medium,low,low,low,medium,low
428,1,3.0,medium,medium,low,medium,low,low,medium,low,medium,low
429,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
430,1,5.0,low,low,low,low,low,low,low,low,low,low
431,1,4.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
432,1,4.0,medium,medium,low,low,low,low,low,low,medium,low
433,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
434,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
435,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
436,1,3.0,medium,medium,medium,medium,low,medium,low,medium,medium,medium
437,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
438,1,4.0,medium,medium,low,medium,medium,low,medium,medium,medium,low
439,1,4.0,medium,medium,low,medium,low,low,low,low,medium,low
440,1,3.0,medium,low,low,medium,medium,medium,medium,low,medium,low
441,1,4.0,low,low,low,low,low,low,low,low,medium,low
442,1,5.0,medium,medium,medium,medium,medium,low,low,medium,medium,low
443,1,3.0,medium,medium,medium,medium,medium,low,low,low,low,low
444,1,5.0,low,medium,low,low,low,low,low,low,medium,low
445,1,3.0,low,medium,low,medium,medium,low,low,low,low,low
446,1,6.0,low,medium,low,medium,medium,low,low,low,medium,low
447,1,5.0,medium,medium,low,medium,medium,low,low,low,medium,low
448,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,low,low
449,1,1.0,low,low,low,low,low,low,low,low,low,low
450,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
451,1,4.0,medium,medium,low,medium,medium,low,low,low,medium,low
452,1,3.0,low,low,low,low,low,low,low,low,low,low
453,1,5.0,low,low,low,low,low,low,low,low,medium,low
454,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
455,1,2.0,low,low,low,low,low,low,low,low,low,low
456,1,3.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
457,1,5.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
458,1,3.0,medium,medium,low,medium,low,low,low,low,medium,low
459,1,3.0,low,medium,low,medium,low,low,low,low,low,low
460,1,4.0,medium,medium,low,low,low,low,low,low,medium,low
461,1,4.0,medium,medium,low,medium,medium,low,low,low,medium,low
462,1,3.0,medium,medium,medium,medium,medium,low,medium,low,low,low
463,1,4.0,low,medium,low,medium,medium,medium,low,low,medium,low
464,1,2.0,low,low,low,low,low,low,low,low,low,low
465,1,4.0,medium,medium,low,medium,medium,low,low,low,medium,low
466,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
467,1,4.0,medium,medium,medium,medium,low,medium,low,medium,medium,low
468,1,3.0,low,medium,low,medium,low,low,low,low,low,low
469,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
470,1,5.0,medium,medium,medium,medium,medium,medium,medium,low,medium,low
471,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
472,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
473,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
474,1,2.0,low,low,low,low,low,low,low,low,low,low
475,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
476,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
477,1,2.0,low,low,low,low,low,low,low,low,low,low
478,1,5.0,medium,medium,medium,medium,medium,medium,medium,low,medium,low
479,1,6.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
480,1,4.0,medium,medium,low,low,low,low,low,low,medium,low
481,1,4.0,medium,medium,low,medium,low,low,low,low,medium,low
482,1,4.0,low,medium,medium,medium,medium,low,medium,low,low,low
483,1,4.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
484,1,3.0,medium,medium,low,medium,low,low,low,low,low,low
485,1,4.0,medium,medium,medium,low,medium,low,medium,low,medium,low
486,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
487,1,3.0,low,medium,low,medium,medium,low,low,low,low,low
488,1,3.0,medium,medium,medium,low,medium,low,low,low,medium,low
489,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
490,1,4.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
491,1,3.0,medium,medium,low,medium,medium,low,low,low,low,low
492,1,3.0,low,medium,low,medium,low,low,low,low,low,low
493,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
494,1,4.0,medium,medium,medium,low,low,low,low,low,medium,low
495,1,5.0,medium,low,low,low,low,low,low,low,medium,low
496,1,5.0,low,medium,low,low,low,low,low,low,low,low
497,1,5.0,medium,medium,low,medium,low,low,low,low,medium,low
498,1,6.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
499,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
500,1,5.0,low,medium,medium,medium,medium,medium,low,low,medium,low
501,1,3.0,low,low,low,low,low,low,low,low,low,low
502,1,2.0,low,low,low,low,low,low,low,low,low,low
503,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
504,1,6.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
505,1,4.0,medium,low,medium,low,low,low,low,low,medium,low
506,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,low,low
507,1,4.0,medium,low,low,low,low,low,low,low,medium,low
508,1,5.0,medium,high,medium,high,medium,medium,medium,medium,medium,low
509,1,4.0,medium,low,medium,low,medium,low,low,low,medium,low
510,1,3.0,low,low,low,low,low,low,low,low,low,low
511,1,3.0,medium,medium,low,medium,medium,low,low,low,medium,low
512,1,3.0,low,low,low,low,low,low,low,low,low,low
513,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
514,1,3.0,low,low,low,low,low,low,low,low,low,low
515,1,3.0,low,low,low,low,low,low,low,low,low,low
516,1,4.0,medium,medium,medium,medium,medium,medium,low,low,medium,medium
517,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
518,1,4.0,medium,low,low,low,low,low,low,low,medium,low
519,1,5.0,medium,medium,medium,medium,medium,low,medium,low,medium,low
520,1,3.0,low,medium,low,medium,low,low,low,low,low,low
521,1,2.0,medium,medium,low,medium,medium,low,medium,medium,low,low
522,1,4.0,low,low,low,low,low,low,low,low,medium,low
523,1,5.0,medium,medium,medium,medium,medium,medium,medium,low,medium,low
524,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
525,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
526,1,4.0,low,low,low,low,low,low,low,low,low,low
527,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
528,1,4.0,medium,medium,low,medium,low,low,low,low,low,low
529,1,2.0,medium,medium,low,medium,low,low,low,low,low,low
530,1,5.0,medium,medium,medium,medium,low,medium,low,medium,medium,low
531,1,4.0,low,medium,medium,medium,medium,low,low,medium,medium,low
532,1,3.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
533,1,4.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
534,1,5.0,medium,medium,low,medium,medium,low,low,low,medium,low
535,1,3.0,medium,medium,medium,medium,low,medium,low,low,medium,low
536,1,3.0,low,low,low,low,low,low,low,low,medium,low
537,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,low,low
538,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
539,1,3.0,medium,medium,low,low,low,low,low,low,medium,low
540,1,5.0,medium,medium,medium,medium,medium,low,low,low,medium,low
541,1,5.0,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
542,1,6.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
543,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
544,1,3.0,medium,low,medium,medium,low,low,low,low,medium,low
545,1,1.0,low,low,low,low,low,low,low,low,low,low
546,1,2.0,medium,low,low,low,low,low,low,low,low,low
547,1,5.0,medium,low,low,low,low,low,low,low,medium,low
548,1,4.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
549,1,5.0,medium,low,low,low,medium,low,low,low,medium,low
550,1,4.0,medium,medium,medium,medium,medium,low,low,low,low,low
551,1,4.0,medium,medium,medium,medium,medium,low,low,low,medium,low
552,1,3.0,medium,medium,medium,low,medium,low,low,low,medium,low
553,1,3.0,medium,medium,medium,medium,medium,low,low,low,medium,low
554,1,4.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
555,1,4.0,medium,medium,low,medium,medium,low,low,low,medium,low
556,1,5.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
557,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
558,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
559,1,6.0,medium,medium,medium,medium,medium,low,low,low,medium,low
560,1,3.0,medium,medium,medium,medium,medium,low,medium,low,medium,low
561,1,3.0,low,low,low,low,low,low,low,low,low,low
562,1,4.0,medium,low,medium,low,medium,low,low,low,medium,low
563,1,3.0,medium,medium,low,medium,medium,low,low,low,medium,low
564,1,5.0,medium,medium,low,medium,medium,medium,medium,low,medium,low
565,1,4.0,medium,medium,medium,medium,medium,medium,low,medium,medium,low
566,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
567,1,3.0,medium,medium,medium,medium,medium,low,low,low,medium,low
568,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
569,1,4.0,low,medium,low,low,low,low,low,low,low,low
570,1,3.0,low,medium,low,low,low,low,low,low,low,low
571,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
572,1,5.0,medium,high,medium,medium,medium,medium,high,medium,medium,medium
573,1,4.0,medium,medium,low,medium,low,medium,medium,medium,medium,low
574,1,3.0,medium,medium,medium,medium,medium,low,low,low,medium,low
575,1,4.0,medium,medium,low,medium,medium,medium,low,medium,medium,low
576,1,4.0,medium,medium,low,medium,low,low,medium,low,medium,low
577,1,3.0,medium,low,low,low,low,low,low,low,low,low
578,1,3.0,medium,medium,low,medium,low,low,low,low,low,low
579,1,4.0,low,low,low,low,low,low,low,low,low,low
580,1,3.0,low,medium,low,medium,medium,low,low,low,low,low
581,1,4.0,low,medium,medium,medium,medium,low,low,low,medium,low
582,1,5.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
583,1,4.0,medium,medium,low,medium,low,low,medium,low,low,low
584,1,4.0,low,low,low,low,low,low,low,low,low,low
585,1,5.0,low,medium,low,medium,medium,low,low,low,low,low
586,1,4.0,medium,medium,low,medium,medium,low,low,low,medium,low
587,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
588,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
589,1,2.0,low,medium,low,medium,low,low,low,low,medium,low
590,1,3.0,medium,medium,medium,medium,medium,medium,medium,low,medium,low
591,1,3.0,low,low,low,low,low,low,low,low,low,low
592,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,low,low
593,1,4.0,medium,medium,low,medium,medium,low,low,low,low,low
594,1,3.0,medium,medium,low,medium,medium,low,low,low,low,low
595,1,4.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
596,1,2.0,low,low,low,low,low,low,low,low,low,low
597,1,5.0,medium,medium,medium,medium,medium,medium,low,medium,medium,low
598,1,3.0,medium,medium,low,medium,medium,low,medium,low,low,low
599,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
600,1,3.0,medium,medium,low,medium,low,low,low,low,medium,low
601,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
602,1,3.0,low,medium,low,medium,low,low,low,low,low,low
603,1,4.0,low,low,low,low,low,low,low,low,low,low
604,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
605,1,3.0,low,low,low,low,low,low,low,low,low,low
606,1,4.0,medium,medium,low,medium,medium,medium,medium,low,medium,low
607,1,4.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
608,1,2.0,low,medium,medium,medium,medium,low,low,low,medium,low
609,1,3.0,medium,medium,low,medium,medium,medium,medium,low,medium,low
610,1,3.0,low,medium,low,low,low,low,low,low,low,low
611,1,4.0,low,low,low,low,low,low,low,low,low,low
612,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
613,1,4.0,medium,medium,low,medium,medium,medium,low,low,medium,low
614,1,4.0,low,medium,low,medium,medium,low,low,low,medium,low
615,1,5.0,medium,medium,medium,medium,low,low,low,low,medium,low
616,1,4.0,low,low,low,low,low,low,low,low,medium,low
617,1,5.0,medium,medium,medium,medium,medium,medium,medium,low,medium,low
618,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
619,1,6.0,medium,medium,medium,medium,low,medium,low,medium,medium,medium
620,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
621,1,3.0,low,low,low,low,low,low,low,low,low,low
622,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
623,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,low,low
624,1,3.0,low,medium,medium,medium,medium,medium,medium,medium,low,low
625,1,4.0,medium,medium,low,low,low,low,low,low,medium,low
626,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
627,1,3.0,medium,medium,low,medium,medium,low,low,low,low,low
628,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,low,low
629,1,5.0,low,medium,low,low,low,low,low,low,low,low
630,1,4.0,medium,medium,medium,medium,low,low,low,low,medium,low
631,1,4.0,medium,medium,low,medium,medium,low,low,low,low,low
632,1,4.0,medium,medium,low,medium,medium,medium,medium,low,medium,low
633,1,4.0,low,medium,low,medium,low,low,low,low,low,low
634,1,2.0,low,medium,low,low,low,low,low,low,low,low
635,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
636,1,4.0,medium,low,medium,medium,medium,low,low,low,medium,low
637,1,4.0,low,low,low,low,low,low,low,low,low,low
638,1,4.0,medium,medium,medium,medium,medium,low,low,low,low,low
639,1,3.0,low,medium,low,low,low,low,low,low,low,low
640,1,4.0,medium,medium,medium,medium,medium,low,medium,low,low,low
641,1,4.0,medium,medium,low,medium,medium,low,medium,low,low,low
642,1,4.0,medium,low,low,low,low,low,low,low,low,low
643,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
644,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
645,1,3.0,low,low,low,low,low,low,low,low,low,low
646,1,3.0,low,low,low,low,low,low,low,low,low,low
647,1,4.0,medium,medium,medium,medium,medium,low,low,low,medium,low
648,1,3.0,medium,low,medium,low,medium,low,low,low,medium,low
649,1,4.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
650,1,6.0,medium,medium,medium,high,medium,medium,high,medium,medium,low
651,1,4.0,medium,medium,medium,medium,medium,medium,low,medium,medium,low
652,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,low,low
653,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
654,1,4.0,low,medium,low,low,low,low,low,low,medium,low
655,1,3.0,medium,medium,low,medium,medium,low,medium,low,low,low
656,1,4.0,medium,medium,low,medium,medium,low,low,low,medium,low
657,1,4.0,medium,medium,low,medium,medium,medium,low,low,medium,medium
658,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
659,1,4.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
660,1,6.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
661,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
662,1,3.0,medium,medium,medium,medium,medium,low,low,low,low,low
663,1,4.0,medium,medium,medium,medium,low,low,low,low,medium,low
664,1,3.0,low,medium,low,low,low,low,medium,low,medium,low
665,1,2.0,medium,medium,low,medium,low,low,low,low,low,low
666,1,4.0,medium,medium,medium,medium,medium,low,low,medium,medium,low
667,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
668,1,4.0,medium,medium,medium,medium,medium,low,low,low,medium,low
669,1,4.0,medium,medium,low,medium,low,low,low,low,medium,low
670,1,3.0,low,medium,low,medium,low,low,low,low,low,low
671,1,3.0,medium,medium,medium,medium,medium,medium,medium,medium,low,low
