essay_id,prompt_id,language_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
6377,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6378,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6379,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6380,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
6381,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6382,3,0,medium,medium,medium,low,medium,low,medium,medium,medium,low
6383,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6384,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
6385,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6386,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6387,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6388,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6389,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6390,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
6391,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6392,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6393,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6394,3,0,medium,low,low,low,medium,low,low,low,low,low
6395,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6396,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6397,3,1,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
6398,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6399,3,2,medium,medium,medium,medium,medium,low,medium,low,low,medium
6400,3,2,medium,medium,medium,medium,medium,low,low,medium,medium,low
6401,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
6402,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6403,3,0,low,low,low,low,low,low,low,low,low,low
6404,3,1,medium,medium,medium,low,medium,low,medium,medium,medium,low
6405,3,2,medium,medium,medium,medium,medium,medium,medium,low,low,low
6406,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6407,3,3,medium,low,low,medium,medium,low,low,low,medium,low
6408,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6409,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6410,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6411,3,0,medium,medium,medium,medium,medium,low,low,medium,medium,medium
6412,3,0,low,medium,low,medium,medium,low,low,low,low,low
6413,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6414,3,1,medium,medium,low,medium,medium,medium,medium,low,medium,low
6415,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6416,3,0,medium,medium,medium,medium,medium,low,low,low,medium,low
6417,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6418,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6419,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6420,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6421,3,1,medium,low,low,medium,medium,low,medium,low,low,low
6422,3,0,low,low,low,low,medium,low,low,low,low,low
6423,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6424,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6425,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6426,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6427,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6428,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6429,3,0,low,low,low,low,low,low,low,low,low,low
6430,3,1,medium,low,medium,medium,low,low,low,low,low,low
6431,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
6432,3,1,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
6433,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6434,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6435,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6436,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
6437,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6438,3,0,low,low,low,low,low,low,low,low,low,low
6439,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6440,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6441,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6442,3,1,medium,medium,medium,medium,medium,low,low,low,medium,low
6443,3,1,medium,medium,medium,medium,medium,medium,medium,low,low,medium
6444,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6445,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6446,3,2,medium,low,medium,low,medium,low,medium,low,medium,low
6447,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6448,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6449,3,0,medium,low,low,medium,medium,low,medium,low,medium,medium
6450,3,2,medium,medium,low,medium,low,low,medium,low,medium,medium
6451,3,1,medium,low,low,medium,medium,low,low,low,medium,low
6452,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6453,3,1,medium,low,medium,low,low,low,low,low,low,low
6454,3,1,medium,medium,medium,medium,medium,low,medium,medium,low,low
6455,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6456,3,1,medium,low,low,medium,medium,low,low,low,low,low
6457,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6458,3,0,low,low,low,low,low,low,low,low,low,low
6459,3,1,medium,medium,medium,medium,medium,low,medium,medium,low,low
6460,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6461,3,1,medium,low,low,low,low,low,low,low,low,low
6462,3,2,medium,medium,low,medium,medium,low,low,medium,low,low
6463,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6464,3,0,medium,medium,low,low,medium,low,low,low,low,low
6465,3,1,medium,medium,low,medium,medium,low,medium,medium,medium,low
6466,3,0,medium,medium,medium,medium,medium,low,medium,medium,low,low
6467,3,1,medium,medium,medium,low,medium,low,low,medium,medium,low
6468,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6469,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6470,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6471,3,1,medium,medium,medium,medium,medium,low,medium,medium,low,medium
6472,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6473,3,2,medium,medium,medium,medium,low,low,medium,low,medium,medium
6474,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6475,3,1,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
6476,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6477,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6478,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6479,3,0,low,low,low,low,low,low,low,low,low,low
6480,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6481,3,2,low,low,low,medium,low,low,low,low,low,low
6482,3,0,low,low,low,low,low,low,low,low,low,low
6483,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6484,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6485,3,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
6486,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6487,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6488,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6489,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6490,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6491,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6492,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6493,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6494,3,2,low,low,low,medium,medium,low,low,low,low,low
6495,3,0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6496,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6497,3,3,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
6498,3,1,medium,medium,low,medium,low,medium,medium,medium,medium,medium
6499,3,1,medium,low,low,medium,medium,low,medium,low,medium,low
6500,3,2,medium,medium,medium,medium,medium,low,medium,low,low,medium
6501,3,1,medium,medium,low,medium,medium,medium,medium,low,low,low
6502,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6503,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6504,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6505,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6506,3,0,medium,medium,medium,medium,medium,low,low,medium,medium,low
6507,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6508,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6509,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6510,3,1,medium,low,low,medium,medium,low,medium,low,low,low
6511,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6512,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6513,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6514,3,1,medium,low,medium,medium,medium,low,low,low,low,low
6515,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6516,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6517,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6518,3,0,medium,medium,low,low,medium,low,medium,medium,low,low
6519,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6520,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6521,3,1,medium,low,medium,medium,medium,medium,medium,low,medium,low
6522,3,1,low,low,low,low,low,low,low,low,low,low
6523,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6524,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6525,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6526,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6527,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6528,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6529,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6530,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6531,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6532,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
6533,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6534,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6535,3,1,medium,medium,medium,medium,medium,low,low,low,low,low
6536,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6537,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
6538,3,1,medium,medium,medium,low,low,medium,medium,medium,medium,medium
6539,3,1,medium,low,low,medium,medium,medium,low,low,low,low
6540,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6541,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6542,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6543,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6544,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6545,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6546,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6547,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6548,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6549,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6550,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6551,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6552,3,0,medium,medium,low,medium,medium,low,low,low,medium,low
6553,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6554,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6555,3,0,medium,medium,low,medium,medium,low,low,low,low,low
6556,3,1,medium,medium,medium,medium,medium,low,medium,low,medium,low
6557,3,1,low,low,low,low,low,low,low,low,low,low
6558,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6559,3,1,medium,medium,low,medium,medium,low,medium,medium,medium,low
6560,3,0,low,low,low,low,low,low,low,low,low,low
6561,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6562,3,1,low,low,low,low,low,low,low,low,low,low
6563,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6564,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6565,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6566,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6567,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6568,3,0,low,low,low,low,medium,low,low,low,low,low
6569,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6570,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6571,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6572,3,3,medium,medium,medium,medium,medium,low,medium,medium,low,medium
6573,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6575,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6576,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6577,3,0,medium,medium,medium,medium,medium,low,low,medium,medium,low
6578,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6579,3,3,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
6580,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6581,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6582,3,2,medium,medium,medium,low,medium,low,low,low,medium,low
6583,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6584,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6585,3,0,low,low,low,low,low,low,low,low,low,low
6586,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6587,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6588,3,0,medium,medium,low,medium,medium,medium,low,medium,low,low
6589,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
6590,3,1,medium,medium,medium,medium,medium,low,medium,medium,low,medium
6591,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6592,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6593,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6594,3,2,medium,low,low,medium,medium,low,medium,low,low,low
6595,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
6596,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
