essay_id,prompt_id,sentence_fluency_score,question1,question2,question3,question4,question5
4013,2,4,medium,medium,medium,medium,low
4014,2,4,medium,medium,medium,medium,medium
4015,2,4,medium,medium,medium,medium,medium
4016,2,4,medium,medium,medium,medium,low
4017,2,3,low,low,medium,medium,low
4018,2,4,medium,medium,medium,medium,medium
4019,2,3,medium,low,medium,medium,low
4020,2,3,medium,low,medium,medium,low
4021,2,4,medium,medium,medium,medium,medium
4022,2,5,medium,medium,medium,medium,medium
4023,2,3,medium,low,medium,medium,low
4024,2,1,low,low,low,low,low
4025,2,3,medium,medium,medium,medium,medium
4026,2,5,medium,medium,medium,medium,medium
4027,2,3,low,low,low,low,low
4028,2,4,medium,medium,medium,medium,low
4029,2,3,low,low,low,low,low
4030,2,3,medium,medium,medium,medium,medium
4031,2,2,low,low,medium,medium,low
4032,2,4,medium,medium,medium,medium,medium
4033,2,6,medium,medium,medium,medium,medium
4034,2,3,low,low,medium,low,low
4035,2,5,medium,medium,medium,medium,medium
4036,2,3,low,low,low,low,low
4037,2,3,medium,low,medium,medium,low
4038,2,3,medium,medium,medium,medium,low
4039,2,3,medium,medium,medium,medium,low
4040,2,4,medium,medium,medium,medium,low
4041,2,3,low,low,low,low,low
4042,2,3,medium,low,medium,medium,low
4043,2,4,medium,medium,medium,medium,medium
4044,2,6,medium,medium,medium,medium,medium
4045,2,4,medium,medium,medium,medium,low
4046,2,5,medium,medium,medium,medium,medium
4047,2,3,medium,medium,medium,medium,medium
4048,2,3,medium,medium,medium,medium,low
4049,2,5,medium,medium,medium,medium,low
4050,2,3,low,low,low,low,low
4051,2,2,medium,medium,medium,medium,low
4052,2,4,medium,medium,medium,medium,medium
4053,2,3,low,low,low,low,low
4054,2,3,low,low,low,low,low
4055,2,4,medium,medium,medium,medium,medium
4056,2,3,medium,medium,medium,medium,medium
4057,2,3,medium,medium,medium,medium,low
4058,2,3,medium,medium,medium,medium,low
4059,2,4,medium,medium,medium,medium,medium
4060,2,4,medium,medium,medium,medium,medium
4061,2,4,medium,medium,medium,medium,medium
4062,2,4,medium,medium,medium,medium,medium
4063,2,4,medium,medium,medium,medium,medium
4064,2,4,medium,medium,medium,medium,medium
4065,2,3,low,low,low,low,low
4066,2,3,medium,medium,medium,medium,low
4067,2,4,medium,medium,medium,medium,medium
4068,2,3,medium,medium,medium,medium,low
4069,2,4,medium,medium,medium,medium,low
4070,2,3,medium,medium,medium,medium,low
4071,2,4,medium,medium,medium,medium,medium
4072,2,5,medium,medium,medium,medium,medium
4073,2,5,medium,medium,medium,medium,medium
4074,2,5,medium,medium,medium,medium,medium
4075,2,4,medium,medium,medium,medium,medium
4076,2,5,medium,medium,medium,medium,low
4077,2,3,medium,low,medium,medium,low
4078,2,5,medium,medium,medium,medium,low
4079,2,3,medium,medium,medium,medium,medium
4080,2,4,medium,medium,medium,medium,medium
4081,2,3,medium,medium,medium,medium,medium
4082,2,4,medium,low,medium,medium,low
4083,2,4,medium,medium,medium,medium,medium
4084,2,3,medium,medium,medium,medium,low
4085,2,3,low,low,low,low,low
4086,2,3,medium,medium,medium,medium,medium
4087,2,3,medium,medium,medium,medium,medium
4088,2,5,medium,medium,medium,medium,medium
4089,2,3,medium,medium,medium,medium,low
4090,2,4,medium,medium,medium,medium,medium
4091,2,3,medium,medium,medium,medium,low
4092,2,4,medium,low,medium,medium,low
4093,2,4,medium,medium,medium,medium,medium
4094,2,3,medium,medium,medium,medium,medium
4095,2,4,medium,medium,medium,medium,medium
4096,2,2,medium,medium,medium,medium,low
4097,2,1,low,low,low,low,low
4098,2,2,medium,low,medium,medium,low
4099,2,4,medium,medium,medium,medium,medium
4100,2,2,low,low,low,low,low
4101,2,4,medium,medium,medium,medium,medium
4102,2,4,medium,medium,medium,medium,medium
4103,2,4,medium,medium,medium,medium,medium
4104,2,3,medium,medium,medium,medium,low
4105,2,3,medium,medium,medium,medium,medium
4106,2,3,low,low,medium,medium,low
4107,2,2,medium,low,medium,medium,low
4108,2,6,medium,medium,medium,medium,medium
4109,2,3,medium,medium,medium,medium,low
4110,2,3,low,low,low,low,low
4111,2,3,medium,medium,medium,medium,medium
4112,2,1,low,low,low,low,low
4113,2,3,low,low,medium,low,low
4114,2,4,medium,medium,medium,medium,medium
4115,2,1,low,low,low,low,low
4116,2,4,medium,medium,medium,medium,medium
4117,2,4,medium,medium,medium,medium,medium
4118,2,3,medium,low,medium,medium,low
4119,2,2,low,low,low,low,low
4120,2,3,medium,medium,medium,medium,low
4121,2,3,medium,low,medium,medium,low
4122,2,3,medium,low,medium,low,low
4123,2,3,medium,medium,medium,medium,medium
4124,2,1,medium,low,medium,medium,low
4125,2,5,medium,medium,medium,medium,medium
4126,2,5,medium,medium,medium,medium,medium
4127,2,4,medium,medium,medium,medium,low
4128,2,4,medium,medium,medium,medium,medium
4129,2,4,medium,medium,medium,medium,low
4130,2,4,medium,medium,medium,medium,low
4131,2,3,low,low,low,low,low
4132,2,2,low,low,low,low,low
4133,2,5,medium,medium,medium,medium,medium
4134,2,3,medium,medium,medium,medium,medium
4135,2,2,low,low,medium,low,low
4136,2,3,low,low,low,low,low
4137,2,3,medium,medium,medium,medium,low
4138,2,3,medium,medium,medium,medium,medium
4139,2,3,medium,medium,medium,medium,medium
4140,2,2,low,low,low,low,low
4141,2,4,medium,medium,medium,medium,medium
4142,2,3,medium,low,medium,medium,low
4143,2,4,medium,medium,medium,medium,medium
4144,2,4,medium,medium,medium,medium,medium
4145,2,4,medium,medium,medium,medium,medium
4146,2,3,medium,low,medium,low,low
4147,2,3,medium,medium,medium,medium,low
4148,2,4,medium,medium,medium,medium,medium
4149,2,2,low,low,medium,low,low
4150,2,2,medium,medium,medium,medium,low
4151,2,3,low,low,medium,low,low
4152,2,4,medium,medium,medium,medium,low
4153,2,4,medium,medium,medium,medium,medium
4154,2,5,medium,medium,medium,medium,low
4155,2,3,low,low,low,low,low
4156,2,3,medium,medium,medium,medium,low
4157,2,5,medium,medium,medium,medium,medium
4158,2,4,medium,low,medium,medium,low
4159,2,4,medium,medium,medium,medium,medium
4160,2,3,medium,medium,medium,medium,medium
4161,2,3,medium,medium,medium,medium,low
4162,2,5,medium,medium,medium,medium,medium
4163,2,3,medium,medium,medium,medium,low
4164,2,2,medium,low,medium,medium,medium
4165,2,5,medium,medium,medium,medium,low
4166,2,4,medium,medium,medium,medium,medium
4167,2,2,low,low,low,low,low
4168,2,3,medium,medium,medium,medium,low
4169,2,4,medium,medium,medium,medium,medium
4170,2,1,low,low,medium,medium,low
4171,2,3,medium,medium,medium,medium,medium
4172,2,4,medium,medium,medium,medium,medium
4173,2,4,medium,medium,medium,medium,low
4174,2,3,medium,medium,medium,medium,medium
4175,2,3,low,low,medium,medium,low
4176,2,4,medium,medium,medium,medium,medium
4177,2,4,medium,medium,medium,medium,medium
4178,2,3,medium,medium,medium,medium,medium
4179,2,4,medium,medium,medium,medium,medium
4180,2,4,medium,medium,medium,medium,low
4181,2,4,low,low,medium,low,low
4182,2,4,medium,medium,medium,medium,medium
4183,2,5,medium,medium,medium,medium,low
4184,2,4,medium,medium,medium,medium,low
4185,2,5,medium,medium,medium,medium,medium
4186,2,4,low,low,medium,medium,low
4187,2,2,low,low,low,low,low
4188,2,3,low,low,low,low,low
4189,2,3,low,low,low,low,low
4190,2,3,low,low,low,medium,low
4191,2,2,medium,low,medium,medium,low
4192,2,3,low,low,low,low,low
4193,2,3,medium,medium,medium,medium,low
4194,2,5,medium,medium,medium,medium,medium
4195,2,5,medium,medium,medium,medium,medium
4196,2,3,medium,medium,medium,medium,low
4197,2,2,low,low,medium,medium,low
4198,2,3,medium,medium,medium,medium,low
4199,2,4,medium,medium,medium,medium,medium
4200,2,1,low,low,low,low,low
4201,2,3,medium,medium,medium,medium,medium
4202,2,5,medium,medium,medium,medium,medium
4203,2,3,low,low,medium,medium,low
4204,2,2,low,low,low,low,low
4205,2,3,low,low,low,low,low
4206,2,2,low,low,low,low,low
4207,2,3,medium,medium,medium,medium,medium
4208,2,4,medium,medium,medium,medium,medium
4209,2,4,medium,medium,medium,medium,medium
4210,2,2,low,low,low,low,low
4211,2,3,medium,low,medium,medium,low
4212,2,4,medium,medium,medium,medium,low
4213,2,4,medium,medium,medium,medium,medium
4214,2,3,medium,medium,medium,medium,low
4215,2,3,medium,medium,medium,medium,low
4216,2,2,medium,medium,medium,medium,medium
4217,2,5,medium,medium,medium,medium,medium
4218,2,4,medium,medium,medium,medium,medium
4219,2,4,medium,medium,medium,medium,low
4220,2,4,medium,medium,medium,medium,low
4221,2,2,medium,low,medium,medium,low
4222,2,4,medium,medium,medium,medium,low
4223,2,2,low,low,medium,low,low
4224,2,4,medium,medium,medium,medium,low
4225,2,3,medium,medium,medium,medium,medium
4226,2,4,medium,medium,medium,medium,low
4227,2,4,medium,medium,medium,medium,medium
4228,2,5,medium,medium,medium,medium,medium
4229,2,5,medium,medium,medium,medium,medium
4230,2,4,medium,medium,medium,medium,low
4231,2,1,low,low,low,low,low
4232,2,3,medium,medium,medium,medium,medium
4233,2,2,medium,medium,medium,medium,low
4234,2,3,low,low,low,low,low
4235,2,4,medium,medium,medium,medium,medium
4236,2,2,low,low,medium,medium,low
4237,2,3,low,low,low,low,low
4238,2,3,medium,medium,medium,medium,medium
4239,2,3,low,low,low,medium,low
4240,2,2,medium,low,medium,medium,low
4241,2,5,medium,medium,medium,medium,medium
4242,2,4,medium,medium,medium,medium,low
4243,2,3,medium,low,medium,medium,low
4244,2,4,medium,medium,medium,medium,medium
4245,2,2,low,low,low,low,low
4246,2,4,medium,medium,medium,medium,medium
4247,2,3,medium,low,medium,medium,low
4248,2,3,medium,medium,medium,medium,low
4249,2,3,medium,medium,medium,medium,medium
4250,2,4,medium,medium,medium,medium,medium
4251,2,3,medium,medium,medium,medium,low
4252,2,4,medium,medium,medium,medium,medium
4253,2,1,low,low,low,low,low
4254,2,5,medium,medium,medium,medium,medium
4255,2,3,medium,low,medium,medium,low
4256,2,2,medium,medium,medium,medium,low
4257,2,4,medium,medium,medium,medium,medium
4258,2,1,low,low,low,low,low
4259,2,3,low,low,low,low,low
4260,2,4,medium,medium,medium,medium,medium
4261,2,6,medium,medium,medium,medium,medium
4262,2,4,low,low,low,low,low
4263,2,3,low,low,low,low,low
4264,2,1,low,low,low,low,low
4265,2,5,medium,low,medium,medium,low
4266,2,4,medium,medium,medium,medium,medium
4267,2,5,medium,medium,medium,medium,low
4268,2,3,medium,low,medium,medium,low
4269,2,3,medium,medium,medium,medium,medium
4270,2,5,medium,medium,medium,medium,low
4271,2,4,medium,medium,medium,medium,medium
4272,2,3,medium,medium,medium,medium,medium
4273,2,3,medium,low,medium,medium,low
4274,2,3,medium,medium,medium,medium,low
4275,2,4,medium,medium,medium,medium,medium
4276,2,4,medium,medium,medium,medium,low
4277,2,4,medium,medium,medium,medium,low
4278,2,3,low,low,low,low,low
4279,2,3,medium,medium,medium,medium,low
4280,2,3,medium,low,medium,medium,low
4281,2,3,medium,low,medium,low,low
4282,2,2,low,low,low,low,low
4283,2,3,medium,medium,medium,medium,medium
4284,2,3,medium,medium,medium,medium,medium
4285,2,3,low,low,low,low,low
4286,2,3,medium,medium,medium,medium,low
4287,2,4,medium,medium,medium,medium,medium
4288,2,4,low,low,low,low,low
4289,2,5,medium,medium,medium,medium,medium
4290,2,4,medium,medium,medium,medium,medium
4291,2,4,medium,low,medium,medium,low
4292,2,4,low,low,low,medium,low
4293,2,5,medium,medium,medium,medium,medium
4294,2,4,medium,medium,medium,medium,medium
4295,2,2,low,low,low,low,low
4296,2,4,medium,medium,medium,medium,medium
4297,2,3,low,low,low,low,low
4298,2,4,medium,low,medium,medium,low
4299,2,3,low,low,low,low,low
4300,2,5,medium,medium,medium,medium,medium
4301,2,3,medium,medium,medium,medium,low
4302,2,2,low,low,medium,low,low
4303,2,5,medium,medium,medium,medium,medium
4304,2,4,medium,medium,medium,medium,medium
4305,2,4,medium,medium,medium,medium,medium
4306,2,4,medium,medium,medium,medium,medium
4307,2,3,medium,medium,medium,medium,medium
4308,2,5,medium,medium,medium,medium,medium
4309,2,1,low,low,low,low,low
4310,2,3,low,low,medium,medium,low
4311,2,4,medium,medium,medium,medium,medium
4312,2,3,medium,medium,medium,medium,medium
4313,2,2,medium,medium,medium,medium,low
4314,2,3,medium,medium,medium,medium,low
4315,2,3,medium,medium,medium,medium,medium
4316,2,3,medium,low,medium,medium,low
4317,2,3,medium,medium,medium,medium,low
4318,2,4,medium,medium,medium,medium,medium
4319,2,3,medium,medium,medium,medium,low
4320,2,1,low,low,low,low,low
4321,2,3,medium,medium,medium,medium,low
4322,2,2,low,low,low,low,low
4323,2,4,medium,medium,medium,medium,low
4324,2,3,low,low,low,low,low
4325,2,3,medium,medium,medium,medium,low
4326,2,5,medium,medium,medium,medium,medium
4327,2,3,low,low,low,low,low
4328,2,3,medium,low,medium,medium,low
4329,2,5,medium,medium,medium,medium,medium
4330,2,3,low,low,low,low,low
4331,2,1,low,low,low,low,low
4332,2,5,medium,medium,medium,medium,low
4333,2,3,medium,low,medium,medium,low
4334,2,2,low,low,low,low,low
4335,2,3,low,low,low,low,low
4336,2,2,low,low,medium,medium,low
4337,2,6,medium,medium,medium,medium,medium
4338,2,3,medium,medium,medium,medium,medium
4339,2,2,low,low,low,low,low
4340,2,2,low,low,medium,low,low
4341,2,3,low,low,low,low,low
4342,2,3,medium,medium,medium,medium,low
4343,2,1,low,low,low,low,low
4344,2,5,medium,medium,medium,medium,medium
4345,2,4,medium,medium,medium,medium,medium
4346,2,3,low,low,low,low,low
4347,2,3,medium,medium,medium,medium,medium
4348,2,3,medium,medium,medium,medium,medium
4349,2,4,low,low,low,low,low
4350,2,4,medium,medium,medium,medium,medium
4351,2,5,medium,medium,medium,medium,medium
4352,2,3,medium,medium,medium,medium,medium
4353,2,1,low,low,low,low,low
4354,2,3,medium,medium,medium,medium,low
4355,2,6,medium,medium,high,medium,medium
4356,2,1,low,low,low,low,low
4357,2,3,medium,medium,medium,medium,medium
4358,2,3,medium,medium,medium,medium,low
4359,2,4,medium,medium,medium,medium,low
4360,2,3,medium,medium,medium,medium,low
4361,2,3,medium,medium,medium,medium,low
4362,2,2,medium,low,medium,medium,low
4363,2,2,low,low,low,low,low
4364,2,2,low,low,low,low,low
4365,2,0,medium,medium,medium,medium,medium
4366,2,3,medium,medium,medium,medium,low
4367,2,4,medium,medium,medium,medium,medium
4368,2,2,low,low,low,low,low
4369,2,1,low,low,low,low,low
4370,2,4,medium,medium,medium,medium,low
4371,2,5,medium,medium,medium,medium,medium
4372,2,4,medium,medium,medium,medium,medium
4373,2,4,medium,medium,medium,medium,medium
4374,2,1,low,low,low,low,low
4375,2,4,medium,medium,medium,medium,medium
4376,2,4,medium,medium,medium,medium,low
4377,2,4,medium,medium,medium,medium,low
4378,2,4,low,low,medium,medium,low
4379,2,4,medium,medium,medium,medium,low
4380,2,4,medium,medium,medium,medium,medium
4381,2,3,medium,medium,medium,medium,low
4382,2,1,low,low,low,low,low
4383,2,2,low,low,medium,medium,low
4384,2,4,medium,medium,medium,medium,medium
4385,2,4,medium,medium,medium,medium,medium
4386,2,2,low,low,medium,low,low
4387,2,2,medium,low,medium,medium,low
4388,2,4,medium,medium,medium,medium,medium
4389,2,3,medium,medium,medium,medium,low
4390,2,3,medium,medium,medium,medium,low
4391,2,3,medium,low,medium,medium,low
4392,2,4,low,low,medium,medium,low
4393,2,3,low,low,low,low,low
4394,2,4,medium,medium,medium,medium,medium
4395,2,3,medium,low,medium,medium,low
4396,2,3,medium,medium,medium,medium,medium
4397,2,4,medium,medium,medium,medium,medium
4398,2,4,medium,medium,medium,medium,medium
4399,2,4,medium,medium,medium,medium,low
4400,2,3,medium,medium,medium,medium,medium
4401,2,5,medium,medium,medium,medium,medium
4402,2,2,medium,low,medium,medium,low
4403,2,4,medium,medium,medium,medium,medium
4404,2,3,medium,medium,medium,medium,low
4405,2,3,low,low,low,low,low
4406,2,4,medium,medium,medium,medium,low
4407,2,3,low,low,medium,low,low
4408,2,4,low,low,low,medium,low
4409,2,2,medium,medium,medium,medium,low
4410,2,3,medium,medium,medium,medium,medium
4411,2,4,medium,medium,medium,medium,low
4412,2,4,medium,medium,medium,medium,medium
4413,2,4,medium,medium,medium,medium,medium
4414,2,4,medium,medium,medium,medium,medium
4415,2,5,medium,low,medium,medium,low
4416,2,4,medium,medium,medium,medium,low
4417,2,6,medium,medium,medium,medium,medium
4418,2,4,medium,medium,medium,medium,medium
4419,2,5,medium,medium,medium,medium,low
4420,2,6,medium,medium,medium,medium,medium
4421,2,4,medium,medium,medium,medium,medium
4422,2,4,medium,medium,medium,medium,low
4423,2,3,low,low,medium,medium,low
4424,2,1,low,low,low,low,low
4425,2,3,medium,medium,medium,medium,medium
4426,2,3,medium,medium,medium,medium,low
4427,2,3,medium,medium,medium,medium,low
4428,2,5,medium,medium,medium,medium,medium
4429,2,4,medium,medium,medium,medium,medium
4430,2,5,medium,medium,medium,medium,medium
4431,2,4,medium,medium,medium,medium,low
4432,2,3,medium,medium,medium,medium,low
4433,2,3,medium,medium,medium,medium,low
4434,2,4,medium,medium,medium,medium,medium
4435,2,4,medium,medium,medium,medium,medium
4436,2,3,medium,medium,medium,medium,medium
4437,2,3,medium,low,medium,medium,low
4438,2,3,low,low,low,low,low
4439,2,3,medium,medium,medium,medium,medium
4440,2,4,medium,medium,medium,medium,medium
4441,2,4,medium,medium,medium,medium,medium
4442,2,3,medium,medium,medium,medium,medium
4443,2,4,medium,medium,medium,medium,medium
4444,2,2,low,low,low,low,low
4445,2,3,medium,medium,medium,medium,low
4446,2,3,medium,low,medium,medium,low
4447,2,4,medium,medium,medium,medium,medium
4448,2,4,medium,medium,medium,medium,medium
4449,2,4,medium,medium,medium,medium,medium
4450,2,3,low,low,low,low,low
4451,2,4,medium,medium,medium,medium,low
4452,2,3,medium,medium,medium,medium,low
4453,2,3,medium,low,medium,medium,low
4454,2,1,low,low,low,low,low
4455,2,4,medium,medium,medium,medium,medium
4456,2,2,low,low,low,low,low
4457,2,3,medium,medium,medium,medium,medium
4458,2,3,medium,medium,medium,medium,medium
4459,2,4,medium,medium,medium,medium,low
4460,2,3,medium,medium,medium,medium,medium
4461,2,4,medium,medium,medium,medium,low
4462,2,4,medium,medium,medium,medium,medium
4463,2,3,medium,medium,medium,medium,low
4464,2,1,low,low,low,low,low
4465,2,2,low,low,low,low,low
4466,2,2,medium,medium,medium,medium,medium
4467,2,2,low,low,low,low,low
4468,2,4,medium,medium,medium,medium,medium
4469,2,5,medium,medium,medium,medium,medium
4470,2,4,medium,low,medium,medium,low
4471,2,5,medium,medium,medium,medium,medium
4472,2,3,medium,medium,medium,medium,low
4473,2,4,medium,medium,medium,medium,medium
4474,2,4,medium,medium,medium,medium,medium
4475,2,3,low,low,low,low,low
4476,2,2,medium,low,medium,medium,low
4477,2,3,medium,medium,medium,medium,medium
4478,2,4,medium,medium,medium,medium,medium
4479,2,4,medium,medium,medium,medium,medium
4480,2,5,medium,medium,medium,medium,medium
4481,2,4,medium,medium,medium,medium,low
4482,2,3,low,low,low,low,low
4483,2,2,medium,low,medium,medium,low
4484,2,3,medium,medium,medium,medium,low
4485,2,3,medium,medium,medium,medium,low
4486,2,4,medium,medium,medium,medium,medium
4487,2,2,low,low,low,low,low
4488,2,3,medium,low,medium,medium,low
4489,2,3,medium,low,medium,medium,low
4490,2,4,medium,medium,medium,medium,low
4491,2,4,medium,medium,medium,medium,medium
4492,2,3,low,low,low,low,low
4493,2,3,medium,medium,medium,medium,medium
4494,2,4,medium,medium,medium,medium,medium
4495,2,4,medium,medium,medium,medium,medium
4496,2,4,medium,medium,medium,medium,low
4497,2,5,medium,medium,medium,medium,medium
4498,2,3,medium,medium,medium,medium,low
4499,2,3,medium,medium,medium,medium,low
4500,2,1,low,low,low,low,low
4501,2,4,medium,medium,medium,medium,low
4502,2,4,medium,low,medium,medium,low
4503,2,3,medium,medium,medium,medium,low
4504,2,4,medium,medium,medium,medium,medium
4505,2,3,medium,low,medium,medium,low
4506,2,4,medium,medium,medium,medium,low
4507,2,2,low,low,low,low,low
4508,2,5,medium,medium,medium,medium,medium
4509,2,1,low,low,low,low,low
4510,2,3,low,low,low,low,low
4511,2,5,medium,medium,medium,medium,medium
4512,2,5,medium,medium,medium,medium,medium
4513,2,5,medium,medium,medium,medium,medium
4514,2,5,medium,medium,medium,medium,medium
4515,2,4,medium,medium,medium,medium,medium
4516,2,3,medium,medium,medium,medium,low
4517,2,3,medium,low,medium,medium,low
4518,2,2,medium,medium,medium,medium,low
4519,2,4,medium,medium,medium,medium,medium
4520,2,4,medium,medium,medium,medium,medium
4521,2,3,medium,medium,medium,medium,medium
4522,2,2,medium,low,medium,medium,low
4523,2,5,medium,medium,medium,medium,low
4524,2,3,medium,medium,medium,medium,low
4525,2,3,medium,medium,medium,medium,low
4526,2,3,medium,medium,medium,medium,low
4527,2,5,medium,medium,medium,medium,medium
4528,2,4,medium,medium,medium,medium,medium
4529,2,2,low,low,low,low,low
4530,2,2,low,low,low,low,low
4531,2,4,medium,low,medium,medium,low
4532,2,4,medium,medium,medium,medium,low
4533,2,3,low,low,low,low,low
4534,2,4,medium,medium,medium,medium,medium
4535,2,4,medium,medium,medium,medium,low
4536,2,4,medium,medium,medium,medium,low
4537,2,5,medium,medium,medium,medium,medium
4538,2,4,medium,low,medium,medium,low
4539,2,4,medium,low,medium,medium,low
4540,2,6,medium,medium,medium,medium,medium
4541,2,6,medium,medium,medium,medium,medium
4542,2,5,medium,medium,medium,medium,medium
4543,2,4,medium,medium,medium,medium,low
4544,2,3,low,low,medium,low,low
4545,2,4,medium,medium,medium,medium,medium
4546,2,5,medium,medium,medium,medium,medium
4547,2,1,low,low,low,low,low
4548,2,2,low,low,low,low,low
4549,2,3,medium,medium,medium,medium,medium
4550,2,3,low,low,low,low,low
4551,2,2,low,low,low,low,low
4552,2,3,medium,medium,medium,medium,medium
4553,2,4,medium,medium,medium,medium,medium
4554,2,4,medium,medium,medium,medium,low
4555,2,3,medium,medium,medium,medium,medium
4556,2,4,medium,medium,medium,medium,medium
4557,2,3,medium,low,medium,medium,low
4558,2,4,medium,low,medium,medium,low
4559,2,4,medium,medium,medium,medium,medium
4560,2,1,low,low,low,low,low
4561,2,3,low,low,low,low,low
4562,2,4,medium,medium,medium,medium,medium
4563,2,4,medium,medium,medium,medium,medium
4564,2,3,medium,medium,medium,medium,low
4565,2,4,medium,medium,medium,medium,low
4566,2,2,medium,medium,medium,medium,low
4567,2,4,medium,medium,medium,medium,medium
4568,2,3,medium,medium,medium,medium,medium
4569,2,3,medium,medium,medium,medium,medium
4570,2,2,medium,medium,medium,medium,low
4571,2,3,low,low,low,low,low
4572,2,1,low,low,low,low,low
4573,2,3,medium,low,medium,medium,low
4574,2,3,low,low,low,low,low
4575,2,4,medium,medium,medium,medium,low
4576,2,4,medium,medium,medium,medium,medium
4577,2,4,medium,medium,medium,medium,low
4578,2,3,medium,medium,medium,medium,low
4579,2,3,medium,medium,medium,medium,medium
4580,2,1,low,low,low,low,low
4581,2,3,medium,low,medium,low,low
4582,2,2,low,low,low,low,low
4583,2,3,medium,medium,medium,medium,low
4584,2,3,medium,medium,medium,medium,medium
4585,2,3,medium,medium,medium,medium,low
4586,2,5,medium,medium,medium,medium,medium
4587,2,3,medium,low,medium,medium,low
4588,2,4,medium,medium,medium,medium,low
4589,2,3,low,low,low,low,low
4590,2,2,low,low,low,low,low
4591,2,2,low,low,low,low,low
4592,2,3,medium,low,medium,medium,low
4593,2,3,low,low,low,low,low
4594,2,2,low,low,medium,medium,low
4595,2,3,low,low,low,low,low
4596,2,2,low,low,low,low,low
4597,2,2,low,low,low,low,low
4598,2,4,medium,medium,medium,medium,medium
4599,2,3,medium,medium,medium,medium,low
4600,2,3,medium,low,medium,medium,low
4601,2,4,medium,medium,medium,medium,low
4602,2,5,medium,medium,medium,medium,low
4603,2,2,low,low,low,low,low
4604,2,4,medium,medium,medium,medium,medium
4605,2,3,medium,low,medium,medium,low
4606,2,3,low,low,medium,low,low
4607,2,4,medium,medium,medium,medium,medium
4608,2,2,low,medium,low,medium,low
4609,2,4,medium,medium,medium,medium,medium
4610,2,2,medium,medium,medium,medium,medium
4611,2,3,medium,medium,medium,medium,low
4612,2,5,medium,medium,medium,medium,medium
4613,2,3,medium,medium,medium,medium,medium
4614,2,3,medium,medium,medium,medium,low
4615,2,5,medium,medium,medium,medium,low
4616,2,3,medium,medium,medium,medium,low
4617,2,5,medium,medium,medium,medium,low
4618,2,2,low,low,low,low,low
4619,2,3,low,low,low,low,low
4620,2,4,medium,medium,medium,medium,medium
4621,2,4,medium,medium,medium,medium,medium
4622,2,3,medium,low,medium,medium,low
4623,2,3,medium,low,medium,medium,low
4624,2,6,medium,medium,medium,medium,medium
4625,2,3,low,low,low,low,low
4626,2,4,medium,medium,medium,medium,medium
4627,2,4,medium,medium,medium,medium,low
4628,2,3,medium,medium,medium,medium,medium
4629,2,5,medium,medium,medium,medium,medium
4630,2,4,medium,low,medium,medium,low
4631,2,4,medium,medium,medium,medium,low
4632,2,5,medium,medium,medium,medium,low
4633,2,2,low,low,low,low,low
4634,2,5,medium,medium,medium,medium,medium
4635,2,3,medium,low,medium,medium,low
4636,2,3,medium,medium,medium,medium,medium
4637,2,3,medium,medium,medium,medium,low
4638,2,1,medium,medium,medium,medium,low
4639,2,3,medium,medium,medium,medium,medium
4640,2,3,medium,medium,medium,medium,medium
4641,2,2,low,low,low,low,low
4642,2,4,medium,medium,medium,medium,low
4643,2,3,medium,medium,medium,medium,low
4644,2,4,medium,low,medium,medium,low
4645,2,3,medium,medium,medium,medium,low
4646,2,1,low,low,low,low,low
4647,2,5,medium,medium,medium,medium,low
4648,2,5,medium,medium,medium,medium,medium
4649,2,5,medium,medium,medium,medium,medium
4650,2,3,medium,low,medium,medium,low
4651,2,4,medium,medium,medium,medium,low
4652,2,4,medium,medium,medium,medium,medium
4653,2,4,medium,medium,medium,medium,low
4654,2,2,low,low,low,low,low
4655,2,4,medium,medium,medium,medium,low
4656,2,3,medium,medium,medium,medium,medium
4657,2,1,low,low,low,low,low
4658,2,2,low,low,low,low,low
4659,2,4,medium,medium,medium,medium,medium
4660,2,4,medium,medium,medium,medium,medium
4661,2,5,medium,medium,medium,medium,medium
4662,2,5,medium,medium,medium,medium,medium
4663,2,5,medium,medium,medium,medium,low
4664,2,3,medium,low,medium,medium,low
4665,2,2,medium,low,medium,medium,low
4666,2,4,medium,medium,medium,medium,low
4667,2,5,medium,medium,medium,medium,low
4668,2,3,low,low,low,low,low
4669,2,4,medium,medium,medium,medium,low
4670,2,3,low,low,low,low,low
4671,2,5,medium,medium,medium,medium,medium
4672,2,3,medium,medium,medium,medium,low
4673,2,2,medium,medium,medium,medium,low
4674,2,5,medium,medium,medium,medium,medium
4675,2,2,low,low,low,low,low
4676,2,2,low,low,low,low,low
4677,2,5,medium,medium,medium,medium,medium
4678,2,4,medium,medium,medium,medium,low
4679,2,4,medium,medium,medium,medium,medium
4680,2,4,medium,medium,medium,medium,medium
4681,2,3,low,low,low,low,low
4682,2,4,medium,medium,medium,medium,medium
4683,2,3,medium,medium,medium,medium,medium
4684,2,5,medium,medium,medium,medium,medium
4685,2,5,medium,medium,medium,medium,low
4686,2,4,medium,medium,medium,medium,medium
4687,2,4,medium,medium,medium,medium,medium
4688,2,2,medium,low,medium,medium,low
4689,2,3,medium,low,medium,medium,low
4690,2,3,medium,low,medium,medium,low
4691,2,4,medium,low,medium,medium,low
4692,2,4,medium,medium,medium,medium,low
4693,2,4,medium,medium,medium,medium,low
4694,2,4,medium,medium,medium,medium,medium
4695,2,5,medium,medium,medium,medium,medium
