essay_id,prompt_id,content_score,question1,question2,question3,question4,question5
696,1,3.0,medium,medium,medium,medium,medium
697,1,4.0,high,medium,low,medium,medium
698,1,3.0,low,low,low,low,low
699,1,5.0,high,medium,low,high,high
700,1,3.0,low,low,low,low,low
701,1,4.0,medium,medium,medium,medium,medium
702,1,2.0,medium,medium,low,medium,medium
703,1,4.0,high,medium,low,medium,medium
704,1,3.0,low,low,low,low,low
705,1,4.0,high,medium,medium,medium,medium
706,1,5.0,high,high,medium,high,medium
707,1,3.0,low,low,low,low,low
708,1,4.0,high,medium,low,high,medium
709,1,5.0,low,low,low,low,low
710,1,4.0,high,high,high,high,high
711,1,5.0,high,high,high,high,high
712,1,3.0,low,low,low,low,low
713,1,4.0,low,low,low,low,low
714,1,5.0,high,medium,low,medium,medium
715,1,3.0,medium,medium,low,medium,medium
716,1,4.0,low,low,low,medium,low
717,1,4.0,low,low,low,low,low
718,1,5.0,high,medium,low,high,medium
719,1,4.0,high,medium,low,medium,medium
720,1,4.0,low,low,low,low,low
721,1,4.0,high,low,low,low,low
722,1,6.0,high,high,high,high,high
723,1,5.0,high,high,high,high,high
724,1,5.0,medium,medium,medium,medium,medium
725,1,3.0,low,low,low,low,low
726,1,4.0,medium,low,low,medium,low
727,1,3.0,low,low,low,low,low
728,1,4.0,low,low,low,medium,low
729,1,3.0,high,medium,medium,medium,medium
730,1,5.0,high,high,high,high,medium
731,1,4.0,medium,medium,medium,medium,medium
732,1,4.0,medium,medium,medium,medium,medium
733,1,3.0,low,low,low,low,low
734,1,4.0,low,low,low,low,low
735,1,4.0,high,medium,medium,high,medium
736,1,4.0,low,low,low,low,low
737,1,4.0,high,high,low,high,medium
738,1,3.0,high,medium,high,high,medium
739,1,4.0,high,medium,low,medium,medium
740,1,4.0,low,low,low,low,low
741,1,3.0,high,medium,medium,high,medium
742,1,4.0,high,low,low,medium,medium
743,1,5.0,high,high,high,high,medium
744,1,4.0,high,medium,high,medium,medium
745,1,3.0,high,medium,medium,medium,medium
746,1,3.0,low,low,low,low,low
747,1,3.0,low,low,low,low,low
748,1,4.0,high,medium,medium,medium,medium
749,1,5.0,high,high,medium,high,medium
750,1,3.0,high,medium,medium,medium,medium
751,1,3.0,low,low,low,low,low
752,1,3.0,low,low,low,low,low
753,1,3.0,medium,medium,low,medium,medium
754,1,5.0,high,high,medium,high,medium
755,1,5.0,high,medium,high,high,medium
756,1,4.0,low,low,low,low,low
757,1,4.0,high,medium,low,medium,medium
758,1,3.0,low,low,low,low,low
759,1,5.0,high,medium,low,medium,medium
760,1,4.0,low,low,low,low,low
761,1,3.0,low,low,low,low,low
762,1,5.0,medium,medium,medium,medium,medium
763,1,3.0,high,medium,medium,medium,medium
764,1,4.0,low,low,low,low,low
765,1,4.0,medium,low,low,medium,low
766,1,3.0,low,medium,low,medium,medium
767,1,4.0,low,low,low,low,low
768,1,5.0,medium,medium,low,medium,low
769,1,6.0,high,high,high,high,high
770,1,5.0,high,medium,medium,medium,medium
771,1,4.0,high,medium,medium,medium,medium
772,1,4.0,low,low,low,low,low
773,1,4.0,low,low,low,low,low
774,1,5.0,high,medium,medium,high,medium
775,1,3.0,low,low,low,low,low
776,1,3.0,medium,medium,low,medium,medium
777,1,4.0,high,high,high,high,high
778,1,5.0,high,medium,low,high,medium
779,1,4.0,high,medium,low,medium,medium
780,1,5.0,low,low,low,low,low
781,1,4.0,high,medium,medium,medium,medium
782,1,5.0,high,high,high,high,medium
783,1,3.0,medium,low,low,medium,low
784,1,4.0,high,high,high,high,high
785,1,5.0,high,high,medium,high,medium
786,1,3.0,high,medium,medium,high,medium
787,1,4.0,medium,medium,medium,medium,medium
788,1,3.0,low,low,low,medium,medium
789,1,2.0,low,low,low,low,low
790,1,3.0,high,medium,low,medium,medium
791,1,3.0,low,low,low,low,low
792,1,3.0,low,low,low,low,medium
793,1,5.0,high,high,high,high,high
794,1,4.0,high,medium,medium,medium,medium
795,1,4.0,high,medium,medium,medium,medium
796,1,4.0,high,medium,low,low,medium
797,1,4.0,high,high,high,high,medium
798,1,4.0,medium,medium,medium,medium,medium
799,1,3.0,low,low,low,low,low
800,1,5.0,medium,medium,medium,medium,medium
801,1,3.0,low,low,low,low,medium
802,1,4.0,high,medium,medium,medium,medium
803,1,3.0,low,low,low,low,low
804,1,3.0,medium,medium,low,medium,medium
805,1,5.0,high,medium,low,medium,medium
806,1,2.0,low,low,low,low,low
807,1,4.0,high,medium,low,medium,medium
808,1,2.0,low,low,low,low,low
809,1,3.0,low,low,low,low,low
810,1,3.0,high,medium,medium,medium,medium
811,1,4.0,low,low,low,low,low
812,1,3.0,high,medium,medium,medium,medium
813,1,3.0,low,low,low,low,low
814,1,4.0,low,low,low,low,low
815,1,4.0,low,low,low,low,low
816,1,4.0,high,medium,medium,medium,medium
817,1,5.0,high,high,high,high,high
818,1,3.0,low,low,low,low,low
819,1,3.0,medium,low,low,medium,low
820,1,3.0,low,low,low,low,low
821,1,4.0,high,medium,low,medium,medium
822,1,4.0,low,low,low,low,low
823,1,3.0,medium,medium,low,medium,medium
824,1,3.0,low,low,low,low,low
825,1,3.0,low,low,low,low,low
826,1,5.0,high,medium,medium,high,medium
827,1,2.0,medium,medium,low,medium,medium
828,1,5.0,medium,medium,medium,medium,medium
829,1,3.0,low,low,low,low,low
830,1,4.0,high,medium,medium,medium,medium
831,1,3.0,high,medium,medium,medium,medium
832,1,1.0,low,low,low,low,low
833,1,4.0,high,medium,low,medium,medium
834,1,5.0,low,low,low,low,low
835,1,4.0,low,low,low,low,low
836,1,3.0,low,low,low,low,low
837,1,3.0,low,medium,medium,medium,medium
838,1,2.0,low,low,low,low,low
839,1,4.0,high,high,high,high,medium
840,1,4.0,high,medium,medium,medium,medium
841,1,2.0,low,medium,low,medium,medium
842,1,3.0,low,low,low,low,low
843,1,3.0,high,medium,medium,medium,medium
844,1,4.0,medium,low,low,medium,low
845,1,4.0,high,medium,low,medium,medium
846,1,3.0,medium,medium,low,medium,medium
847,1,5.0,low,low,low,low,low
848,1,2.0,low,low,low,low,low
849,1,3.0,low,low,low,medium,low
850,1,6.0,high,high,high,high,high
851,1,5.0,high,medium,low,medium,medium
852,1,4.0,medium,medium,low,medium,medium
853,1,4.0,low,low,low,low,low
854,1,3.0,low,low,low,low,low
855,1,4.0,low,medium,low,medium,medium
856,1,4.0,medium,medium,low,medium,medium
857,1,3.0,low,low,low,low,low
858,1,4.0,low,low,low,low,low
859,1,6.0,high,low,low,low,low
860,1,4.0,medium,medium,low,medium,medium
861,1,3.0,medium,medium,medium,medium,medium
862,1,3.0,medium,medium,medium,medium,medium
863,1,3.0,low,low,low,low,low
864,1,5.0,high,medium,medium,medium,medium
865,1,3.0,medium,medium,low,medium,medium
866,1,4.0,medium,medium,low,medium,medium
867,1,3.0,low,low,low,low,low
868,1,5.0,high,medium,low,high,medium
869,1,2.0,medium,medium,low,medium,medium
870,1,3.0,low,low,low,low,low
871,1,5.0,low,low,low,low,low
872,1,4.0,high,high,medium,high,medium
873,1,3.0,low,low,low,medium,low
874,1,5.0,high,high,high,high,medium
875,1,5.0,high,high,high,high,high
876,1,3.0,low,low,low,medium,low
877,1,5.0,high,high,high,high,medium
878,1,5.0,high,medium,high,high,medium
879,1,5.0,low,low,low,low,low
880,1,4.0,high,low,low,medium,low
881,1,4.0,low,low,low,low,low
882,1,4.0,high,medium,low,medium,medium
883,1,3.0,low,low,medium,low,low
884,1,4.0,low,low,low,low,low
885,1,4.0,low,low,low,low,low
886,1,5.0,high,high,high,high,high
887,1,4.0,high,medium,medium,high,medium
888,1,4.0,high,high,high,high,high
889,1,3.0,high,high,medium,high,medium
890,1,3.0,high,high,medium,high,medium
891,1,4.0,high,low,low,high,medium
892,1,5.0,high,medium,low,medium,medium
893,1,3.0,low,low,low,low,low
894,1,4.0,high,medium,medium,high,medium
895,1,3.0,high,medium,medium,high,medium
896,1,3.0,high,medium,medium,medium,medium
897,1,5.0,high,medium,medium,high,medium
898,1,4.0,medium,medium,low,medium,medium
899,1,3.0,high,medium,medium,medium,medium
900,1,4.0,high,high,high,high,high
901,1,3.0,low,low,low,low,low
902,1,4.0,high,medium,medium,medium,medium
903,1,3.0,low,low,low,low,low
904,1,4.0,low,medium,low,medium,medium
905,1,3.0,medium,medium,low,medium,medium
906,1,6.0,high,medium,low,medium,medium
907,1,4.0,high,medium,medium,medium,medium
908,1,4.0,high,low,low,medium,low
909,1,4.0,high,medium,low,medium,medium
910,1,3.0,low,low,low,low,low
911,1,3.0,medium,low,low,medium,low
912,1,4.0,medium,low,low,medium,low
913,1,4.0,high,high,high,high,medium
914,1,3.0,high,medium,low,medium,medium
915,1,5.0,low,low,low,low,medium
916,1,4.0,high,high,high,high,medium
917,1,3.0,high,medium,low,medium,medium
918,1,4.0,high,high,high,high,high
919,1,4.0,low,low,low,low,low
920,1,4.0,low,low,low,low,low
921,1,3.0,high,medium,medium,medium,medium
922,1,4.0,medium,medium,medium,medium,medium
923,1,2.0,medium,medium,low,medium,medium
924,1,3.0,low,medium,low,medium,medium
925,1,2.0,high,medium,low,medium,medium
926,1,2.0,low,low,low,low,low
927,1,3.0,medium,medium,low,medium,medium
928,1,4.0,high,low,low,medium,medium
929,1,5.0,high,high,medium,high,medium
930,1,3.0,high,medium,medium,medium,medium
931,1,4.0,medium,medium,medium,medium,medium
932,1,5.0,low,low,low,low,low
933,1,3.0,low,low,low,low,low
934,1,4.0,high,high,high,high,medium
935,1,4.0,medium,medium,medium,medium,medium
936,1,4.0,medium,medium,medium,medium,medium
937,1,4.0,low,low,low,low,low
938,1,6.0,high,high,high,high,high
939,1,3.0,medium,medium,medium,medium,medium
940,1,3.0,low,low,low,low,low
941,1,6.0,high,high,high,high,high
942,1,5.0,low,low,low,low,low
943,1,4.0,high,medium,low,medium,medium
944,1,3.0,low,low,low,low,low
945,1,5.0,high,medium,medium,medium,medium
946,1,3.0,low,low,low,low,low
947,1,4.0,low,low,low,low,low
948,1,5.0,high,medium,medium,high,medium
949,1,3.0,high,low,low,medium,low
950,1,5.0,high,medium,medium,high,medium
951,1,5.0,medium,low,low,medium,medium
952,1,4.0,low,medium,low,medium,medium
953,1,6.0,high,high,high,high,high
954,1,5.0,low,low,low,low,low
955,1,3.0,low,low,low,low,low
956,1,3.0,medium,medium,low,medium,medium
957,1,4.0,high,medium,medium,medium,medium
958,1,4.0,medium,medium,low,medium,medium
959,1,5.0,high,medium,low,high,medium
960,1,2.0,low,low,low,low,low
961,1,3.0,low,low,low,low,medium
962,1,4.0,high,medium,medium,medium,medium
963,1,3.0,low,low,low,low,low
964,1,6.0,high,medium,medium,high,medium
965,1,4.0,low,low,low,low,low
966,1,3.0,medium,medium,medium,medium,medium
967,1,6.0,high,medium,low,high,medium
968,1,5.0,high,high,medium,high,high
969,1,3.0,low,low,low,low,low
970,1,5.0,low,low,low,low,medium
971,1,4.0,high,medium,low,medium,medium
972,1,4.0,low,low,low,low,low
973,1,4.0,low,medium,low,medium,medium
974,1,1.0,low,low,low,low,low
975,1,5.0,medium,medium,medium,medium,medium
976,1,4.0,medium,medium,medium,medium,medium
977,1,2.0,low,low,low,low,low
978,1,3.0,high,medium,medium,high,medium
979,1,6.0,high,low,low,low,low
980,1,4.0,low,low,low,low,low
981,1,5.0,low,low,low,low,low
982,1,4.0,high,high,medium,high,medium
983,1,3.0,low,low,low,low,low
984,1,3.0,low,low,low,low,low
985,1,4.0,low,low,low,low,medium
986,1,4.0,high,medium,low,medium,medium
987,1,4.0,medium,medium,low,medium,medium
988,1,4.0,high,medium,low,medium,medium
989,1,6.0,high,high,high,high,high
990,1,5.0,medium,medium,low,medium,medium
991,1,3.0,high,medium,low,medium,medium
992,1,3.0,medium,medium,medium,medium,medium
993,1,5.0,high,medium,low,medium,medium
994,1,4.0,medium,medium,low,medium,medium
995,1,2.0,medium,medium,low,medium,medium
996,1,4.0,low,low,low,medium,medium
997,1,5.0,medium,medium,low,medium,medium
998,1,5.0,high,medium,medium,high,medium
999,1,5.0,high,high,high,high,high
1000,1,6.0,high,high,high,high,high
1001,1,3.0,low,low,low,low,low
1002,1,4.0,medium,low,low,low,medium
1003,1,4.0,high,medium,low,high,medium
1004,1,3.0,medium,medium,medium,medium,medium
1005,1,4.0,medium,medium,low,medium,medium
1006,1,5.0,high,medium,high,high,medium
1007,1,5.0,high,high,medium,high,medium
1008,1,4.0,low,low,low,low,low
1009,1,3.0,low,low,low,low,low
1010,1,3.0,low,low,low,low,low
1011,1,4.0,low,low,low,low,low
1012,1,4.0,high,medium,medium,medium,medium
1013,1,3.0,medium,medium,low,medium,medium
1014,1,4.0,high,medium,medium,medium,medium
1015,1,4.0,high,medium,low,medium,medium
1016,1,4.0,low,low,low,low,low
1017,1,3.0,high,medium,low,medium,medium
1018,1,5.0,high,low,low,low,medium
1019,1,4.0,high,high,high,high,medium
1020,1,4.0,high,medium,medium,medium,medium
1021,1,4.0,low,low,low,low,low
1022,1,6.0,high,high,high,high,medium
1023,1,3.0,low,low,low,low,low
1024,1,3.0,low,low,low,low,low
1025,1,5.0,high,high,medium,high,medium
1026,1,5.0,high,medium,high,high,medium
1027,1,4.0,low,low,low,low,low
1028,1,6.0,high,high,high,high,medium
1029,1,4.0,high,high,low,high,high
1030,1,3.0,medium,medium,medium,medium,medium
1031,1,5.0,medium,medium,medium,medium,medium
1032,1,4.0,medium,medium,medium,medium,medium
1033,1,4.0,high,medium,low,high,medium
1034,1,3.0,high,medium,medium,medium,medium
1035,1,4.0,high,high,high,high,high
1036,1,4.0,medium,medium,medium,medium,medium
1037,1,3.0,low,low,low,low,low
1038,1,5.0,high,low,low,medium,medium
1039,1,3.0,low,low,low,medium,medium
1040,1,3.0,low,low,low,low,low
1041,1,2.0,low,low,low,low,low
1042,1,5.0,high,medium,medium,medium,medium
1043,1,5.0,high,high,high,high,high
1044,1,2.0,low,low,low,low,low
1045,1,5.0,high,medium,medium,high,medium
1046,1,4.0,medium,medium,low,medium,medium
1047,1,5.0,high,low,low,low,low
1048,1,4.0,low,low,low,low,low
1049,1,4.0,high,high,high,high,high
1050,1,4.0,high,high,high,high,medium
1051,1,3.0,medium,medium,low,medium,medium
1052,1,4.0,high,medium,medium,high,medium
1053,1,4.0,high,low,low,low,low
1054,1,3.0,high,medium,medium,medium,medium
1055,1,3.0,low,low,low,low,low
1056,1,3.0,high,medium,medium,medium,medium
1057,1,4.0,high,medium,medium,medium,medium
1058,1,4.0,high,high,medium,high,medium
1059,1,4.0,high,medium,medium,medium,medium
1060,1,4.0,low,low,low,low,low
1061,1,3.0,low,low,low,low,low
1062,1,4.0,low,low,low,low,low
1063,1,5.0,high,high,medium,high,medium
1064,1,4.0,high,high,medium,high,medium
1065,1,3.0,low,low,low,low,low
1066,1,6.0,medium,medium,medium,medium,medium
1067,1,4.0,low,low,low,low,low
1068,1,3.0,low,low,low,low,low
1069,1,5.0,high,medium,low,medium,medium
1070,1,3.0,low,low,low,low,low
1071,1,3.0,medium,medium,medium,medium,medium
1072,1,3.0,low,low,low,low,low
1073,1,4.0,medium,medium,low,medium,medium
1074,1,4.0,high,medium,low,medium,medium
1075,1,4.0,medium,medium,medium,medium,medium
1076,1,6.0,high,high,high,high,high
1077,1,4.0,low,low,low,low,low
1078,1,6.0,high,high,high,high,medium
1079,1,3.0,medium,medium,low,medium,medium
1080,1,3.0,medium,low,low,low,low
1081,1,3.0,low,low,low,low,low
1082,1,3.0,low,low,low,low,low
1083,1,2.0,medium,medium,medium,medium,medium
1084,1,4.0,high,medium,medium,medium,medium
1085,1,4.0,high,medium,medium,high,medium
1086,1,4.0,high,medium,medium,medium,medium
1087,1,5.0,high,medium,high,high,medium
1088,1,5.0,high,medium,medium,high,medium
1089,1,3.0,low,low,low,low,low
1090,1,3.0,medium,medium,low,medium,low
1091,1,4.0,high,medium,medium,medium,medium
1092,1,5.0,medium,medium,low,medium,medium
1093,1,3.0,low,low,low,low,low
1094,1,3.0,high,medium,low,medium,medium
1095,1,4.0,medium,low,low,low,low
1096,1,2.0,low,low,low,low,low
1097,1,4.0,high,medium,low,high,medium
1098,1,3.0,low,low,low,low,low
1099,1,4.0,low,low,low,low,low
1100,1,3.0,medium,medium,low,medium,medium
1101,1,3.0,low,low,low,low,low
1102,1,4.0,medium,medium,medium,medium,medium
1103,1,2.0,low,low,low,low,low
1104,1,5.0,low,low,low,low,low
1105,1,4.0,high,medium,medium,high,medium
1106,1,5.0,high,high,high,high,high
1107,1,2.0,medium,medium,low,medium,medium
1108,1,4.0,medium,medium,low,medium,medium
1109,1,4.0,high,medium,medium,medium,medium
1110,1,4.0,high,medium,medium,medium,medium
1111,1,5.0,high,medium,medium,medium,medium
1112,1,3.0,high,medium,medium,medium,medium
1113,1,5.0,high,medium,medium,medium,medium
1114,1,4.0,low,low,low,low,low
1115,1,3.0,high,medium,low,medium,medium
1116,1,3.0,low,low,low,low,low
1117,1,3.0,low,low,low,low,low
1118,1,4.0,low,low,low,low,low
1119,1,5.0,high,medium,low,medium,medium
1120,1,3.0,medium,medium,medium,medium,medium
1121,1,1.0,low,low,low,low,low
1122,1,6.0,high,medium,medium,high,medium
1123,1,3.0,medium,low,low,low,medium
1124,1,5.0,high,high,high,high,high
1125,1,3.0,low,low,low,low,low
1126,1,4.0,medium,medium,medium,medium,medium
1127,1,4.0,low,low,low,low,low
1128,1,3.0,low,low,low,low,low
1129,1,5.0,medium,low,low,medium,low
1130,1,2.0,low,low,low,low,low
1132,1,3.0,low,medium,medium,medium,low
1133,1,6.0,high,low,low,medium,medium
1134,1,3.0,medium,medium,medium,medium,medium
1135,1,6.0,high,high,high,high,high
1136,1,4.0,high,medium,low,medium,medium
1137,1,4.0,high,medium,medium,medium,medium
1138,1,3.0,medium,medium,medium,medium,medium
1139,1,4.0,high,medium,high,high,medium
1140,1,5.0,high,medium,low,medium,medium
1141,1,3.0,high,medium,medium,medium,medium
1142,1,4.0,low,low,low,low,low
1143,1,5.0,high,medium,medium,medium,medium
1144,1,5.0,high,medium,low,medium,medium
1145,1,5.0,high,high,medium,high,medium
1146,1,4.0,high,medium,medium,medium,medium
1147,1,5.0,high,medium,medium,medium,medium
1148,1,4.0,high,medium,medium,high,medium
1149,1,6.0,high,high,low,high,medium
1150,1,5.0,high,high,medium,medium,medium
1151,1,4.0,high,low,low,medium,medium
1152,1,5.0,high,medium,low,medium,medium
1153,1,5.0,high,high,high,high,high
1154,1,3.0,high,medium,medium,medium,medium
1155,1,5.0,high,medium,medium,medium,medium
1156,1,5.0,low,low,low,low,low
1157,1,3.0,high,medium,low,medium,medium
1158,1,5.0,high,medium,medium,medium,medium
1159,1,6.0,low,low,low,low,low
1160,1,5.0,high,medium,medium,medium,medium
1161,1,4.0,medium,medium,low,medium,medium
1162,1,4.0,high,high,medium,high,medium
1163,1,4.0,high,high,high,high,medium
1164,1,5.0,high,medium,high,high,medium
1165,1,4.0,medium,low,low,medium,low
1166,1,4.0,low,low,low,low,low
1167,1,5.0,low,low,low,medium,low
1168,1,4.0,low,low,low,low,low
1169,1,4.0,high,medium,medium,high,medium
1170,1,6.0,high,high,high,high,high
1171,1,6.0,high,low,high,high,medium
1172,1,4.0,low,medium,low,low,medium
1173,1,5.0,high,medium,medium,medium,medium
1174,1,4.0,low,low,low,low,low
1175,1,6.0,high,low,low,low,low
1176,1,4.0,low,low,low,low,low
1177,1,3.0,low,low,low,low,low
1178,1,4.0,medium,medium,low,medium,medium
1179,1,3.0,medium,medium,low,medium,medium
1180,1,5.0,low,low,low,low,low
1181,1,5.0,high,high,medium,high,medium
1182,1,4.0,high,high,medium,high,medium
1183,1,3.0,low,low,low,low,low
1184,1,5.0,high,medium,medium,high,medium
1185,1,4.0,low,low,low,low,low
1186,1,5.0,high,medium,medium,medium,medium
1187,1,4.0,low,low,low,low,low
1188,1,4.0,low,medium,low,low,medium
1189,1,4.0,low,low,low,low,low
1190,1,4.0,low,low,low,low,low
1191,1,5.0,medium,medium,low,medium,medium
1192,1,4.0,high,medium,medium,medium,medium
1193,1,4.0,high,medium,medium,medium,medium
1194,1,4.0,high,medium,high,high,medium
1195,1,5.0,high,medium,medium,high,medium
1196,1,3.0,medium,medium,low,medium,medium
1197,1,3.0,low,medium,low,medium,medium
1198,1,2.0,low,low,low,low,low
1199,1,4.0,high,high,medium,high,medium
1200,1,5.0,low,low,low,low,low
1201,1,5.0,high,high,high,high,high
1202,1,3.0,medium,medium,medium,medium,medium
1203,1,4.0,high,medium,low,medium,medium
1204,1,5.0,high,medium,low,high,medium
1205,1,3.0,medium,medium,medium,medium,medium
1206,1,4.0,high,medium,high,high,medium
1207,1,5.0,high,high,high,high,high
1208,1,2.0,low,low,low,low,low
1209,1,4.0,high,medium,low,medium,medium
1210,1,4.0,medium,medium,low,medium,medium
1211,1,5.0,high,medium,low,high,medium
1212,1,5.0,high,medium,low,medium,medium
1213,1,5.0,high,medium,low,medium,medium
