essay_id,prompt_id,content_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
450,1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
451,1,4.0,medium,medium,medium,low,medium,medium,medium,high,low,medium
452,1,3.0,medium,high,medium,low,medium,medium,medium,low,low,medium
453,1,5.0,low,low,low,low,low,low,low,low,low,low
454,1,4.0,medium,medium,medium,low,medium,medium,low,low,low,medium
455,1,2.0,low,low,low,low,low,low,low,low,low,low
456,1,3.0,low,low,low,low,low,low,low,low,low,low
457,1,5.0,high,high,high,medium,high,high,high,high,high,high
458,1,3.0,medium,medium,medium,low,low,low,low,low,low,low
459,1,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
460,1,4.0,medium,high,medium,low,medium,medium,low,low,low,high
461,1,4.0,low,medium,medium,low,medium,medium,low,low,low,medium
462,1,3.0,high,high,high,medium,high,high,high,high,medium,high
463,1,4.0,high,high,high,low,high,high,high,high,low,high
464,1,2.0,low,low,low,low,low,low,low,low,low,low
465,1,4.0,medium,high,high,low,low,medium,low,low,low,high
466,1,4.0,medium,high,high,low,medium,medium,medium,medium,low,high
467,1,4.0,medium,high,high,medium,medium,medium,medium,high,medium,high
468,1,3.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
469,1,4.0,medium,medium,medium,low,low,medium,low,low,low,low
470,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
471,1,4.0,high,high,high,low,medium,high,medium,high,low,high
472,1,5.0,high,high,high,low,high,high,high,high,low,high
473,1,3.0,low,medium,low,low,low,low,low,low,low,medium
474,1,2.0,low,low,low,low,low,low,low,low,low,low
475,1,5.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
476,1,4.0,low,low,low,low,low,low,low,low,low,low
477,1,2.0,low,low,low,low,low,low,low,low,low,low
478,1,5.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
479,1,6.0,high,high,high,medium,high,high,high,high,medium,high
480,1,4.0,low,low,low,low,low,low,low,low,low,low
481,1,4.0,high,high,high,low,high,high,high,high,low,high
482,1,4.0,low,medium,medium,low,low,medium,low,low,low,medium
483,1,4.0,medium,medium,medium,low,medium,medium,low,low,low,medium
484,1,3.0,medium,medium,medium,low,low,medium,medium,low,low,medium
485,1,4.0,medium,medium,medium,low,medium,medium,low,high,low,medium
486,1,4.0,medium,high,high,low,high,medium,medium,high,medium,high
487,1,3.0,low,low,low,low,low,low,low,low,low,low
488,1,3.0,medium,medium,medium,low,low,medium,low,low,low,medium
489,1,5.0,low,high,high,low,medium,medium,high,high,low,high
490,1,4.0,medium,medium,medium,low,medium,medium,medium,high,low,high
491,1,3.0,low,low,low,low,low,low,low,low,low,low
492,1,3.0,low,low,low,low,low,low,low,low,low,low
493,1,4.0,medium,medium,high,low,medium,medium,medium,high,low,medium
494,1,4.0,medium,high,high,low,low,medium,low,low,low,high
495,1,5.0,low,low,low,low,low,low,low,low,low,low
496,1,5.0,low,low,low,low,low,low,low,low,low,low
497,1,5.0,medium,high,medium,low,medium,medium,low,low,low,high
498,1,6.0,high,high,high,medium,high,high,high,high,high,high
499,1,5.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
500,1,5.0,medium,high,high,medium,high,high,high,high,low,high
501,1,3.0,low,low,low,low,low,low,low,low,low,low
502,1,2.0,low,low,low,low,low,low,low,low,low,low
503,1,4.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
504,1,6.0,high,high,high,low,high,high,high,high,low,high
505,1,4.0,low,low,low,low,low,low,low,low,low,low
506,1,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
507,1,4.0,high,high,high,medium,high,medium,high,high,low,high
508,1,5.0,medium,high,high,medium,high,high,high,high,medium,high
509,1,4.0,medium,high,low,low,low,medium,low,low,low,high
510,1,3.0,low,low,low,low,low,low,low,low,low,low
511,1,3.0,medium,medium,medium,low,low,medium,medium,low,low,medium
512,1,3.0,low,low,low,low,low,low,low,low,low,low
513,1,4.0,medium,high,high,low,medium,medium,medium,medium,low,high
514,1,3.0,low,low,low,low,low,low,low,low,low,low
515,1,3.0,low,low,low,low,low,low,low,low,low,low
516,1,4.0,high,high,high,medium,high,high,high,high,medium,high
517,1,4.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
518,1,4.0,low,medium,low,low,low,medium,low,low,low,medium
519,1,5.0,low,high,high,low,low,low,low,low,low,high
520,1,3.0,low,low,low,low,low,low,low,low,low,low
521,1,2.0,low,medium,low,low,low,medium,low,low,low,low
522,1,4.0,low,low,low,low,low,low,low,low,low,low
523,1,5.0,medium,high,high,low,high,medium,high,high,medium,high
524,1,5.0,low,medium,medium,low,low,medium,low,low,low,low
525,1,5.0,high,high,high,medium,high,high,high,high,medium,high
526,1,4.0,low,low,low,low,low,low,low,low,low,low
527,1,3.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
528,1,4.0,high,high,high,medium,medium,high,high,high,medium,high
529,1,2.0,low,low,low,low,low,low,low,low,low,low
530,1,5.0,low,low,low,low,low,low,low,low,low,low
531,1,4.0,medium,high,high,low,high,high,high,high,low,high
532,1,3.0,medium,high,medium,low,medium,medium,medium,high,medium,high
533,1,4.0,medium,high,high,low,medium,medium,medium,low,low,high
534,1,5.0,high,high,high,low,high,high,high,high,high,high
535,1,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
536,1,3.0,medium,medium,medium,low,low,medium,low,low,low,medium
537,1,4.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
538,1,3.0,medium,high,medium,medium,medium,medium,medium,high,medium,high
539,1,3.0,medium,high,high,low,medium,medium,medium,low,low,high
540,1,5.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
541,1,5.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
542,1,6.0,high,high,high,medium,high,high,high,high,high,high
543,1,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
544,1,3.0,low,medium,low,low,low,low,low,low,low,low
545,1,1.0,low,low,low,low,low,low,low,low,low,low
546,1,2.0,medium,medium,medium,low,low,medium,low,medium,low,medium
547,1,5.0,medium,medium,medium,low,medium,medium,low,low,low,medium
548,1,4.0,high,high,high,medium,high,high,high,high,high,high
549,1,5.0,low,medium,medium,low,low,low,low,low,low,low
550,1,4.0,high,high,high,low,high,medium,high,high,low,high
551,1,4.0,medium,medium,medium,low,medium,medium,low,low,low,medium
552,1,3.0,low,medium,low,low,low,medium,low,low,low,low
553,1,3.0,low,low,low,low,low,low,low,low,low,low
554,1,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
555,1,4.0,medium,high,high,low,low,low,high,low,low,high
556,1,5.0,high,high,high,low,high,medium,high,high,low,high
557,1,5.0,medium,high,high,low,medium,high,low,high,low,high
558,1,5.0,high,high,high,medium,high,high,high,high,high,high
559,1,6.0,high,high,high,medium,high,high,high,low,low,high
560,1,3.0,medium,medium,medium,low,medium,medium,low,low,low,medium
561,1,3.0,low,medium,medium,low,low,medium,low,low,low,medium
562,1,4.0,medium,high,high,low,medium,medium,medium,high,low,high
563,1,3.0,medium,high,high,low,medium,high,high,high,low,high
564,1,5.0,high,high,high,low,high,high,high,low,low,high
565,1,4.0,medium,high,medium,low,medium,medium,medium,low,low,high
566,1,4.0,medium,high,medium,low,medium,medium,medium,low,low,high
567,1,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
568,1,4.0,low,medium,medium,low,low,medium,low,low,low,low
569,1,4.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
570,1,3.0,low,low,low,low,low,low,low,low,low,low
571,1,4.0,medium,high,medium,low,medium,medium,medium,medium,low,high
572,1,5.0,high,high,high,low,high,high,high,high,low,high
573,1,4.0,medium,high,medium,low,medium,medium,low,low,low,medium
574,1,3.0,low,low,low,low,low,low,low,low,low,low
575,1,4.0,medium,medium,medium,low,medium,medium,low,low,low,medium
576,1,4.0,medium,high,high,low,medium,medium,medium,low,low,high
577,1,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
578,1,3.0,medium,medium,medium,low,low,medium,low,low,low,medium
579,1,4.0,low,low,low,low,low,low,low,low,low,low
580,1,3.0,low,low,medium,low,low,medium,low,low,low,low
581,1,4.0,high,high,medium,low,medium,medium,medium,medium,low,high
582,1,5.0,high,high,high,medium,high,high,high,high,high,high
583,1,4.0,low,medium,medium,low,low,medium,low,low,low,low
584,1,4.0,low,low,low,low,low,low,low,low,low,low
585,1,5.0,low,low,low,low,low,low,low,low,low,low
586,1,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
587,1,3.0,medium,medium,medium,low,low,medium,low,low,low,low
588,1,4.0,high,high,high,low,high,high,high,high,low,high
589,1,2.0,medium,medium,low,low,low,medium,low,medium,low,low
590,1,3.0,medium,medium,medium,low,medium,medium,low,low,low,medium
591,1,3.0,low,low,low,low,low,low,low,low,low,low
592,1,4.0,high,high,high,low,medium,high,medium,low,low,high
593,1,4.0,medium,medium,medium,low,low,medium,low,low,low,medium
594,1,3.0,medium,medium,medium,low,medium,medium,low,low,low,medium
595,1,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
596,1,2.0,medium,medium,medium,low,medium,medium,low,medium,low,medium
597,1,5.0,high,high,high,low,medium,high,high,high,low,high
598,1,3.0,low,low,low,low,low,low,low,low,low,low
599,1,5.0,high,high,high,medium,high,high,high,medium,low,high
600,1,3.0,low,medium,low,low,low,low,low,low,low,medium
601,1,3.0,medium,medium,medium,medium,medium,medium,medium,high,medium,medium
602,1,3.0,low,low,low,low,low,low,low,low,low,low
603,1,4.0,low,low,low,low,low,low,low,low,low,low
604,1,5.0,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
605,1,3.0,low,medium,low,low,low,medium,low,low,low,low
606,1,4.0,medium,medium,medium,low,medium,medium,low,low,low,medium
607,1,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
608,1,2.0,low,low,medium,low,low,low,low,low,low,low
609,1,3.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
610,1,3.0,low,low,low,low,low,low,low,low,low,low
611,1,4.0,low,low,low,low,low,low,low,low,low,low
612,1,4.0,medium,high,high,low,high,medium,high,high,low,high
613,1,4.0,low,medium,low,low,low,low,low,low,low,medium
614,1,4.0,low,low,low,low,low,low,low,low,low,low
615,1,5.0,high,high,high,low,high,high,high,high,low,high
616,1,4.0,low,low,low,low,low,low,low,low,low,low
617,1,5.0,low,low,low,low,low,low,low,low,low,low
618,1,5.0,low,low,low,low,low,low,low,low,low,low
619,1,6.0,high,high,high,low,high,high,high,high,high,high
620,1,4.0,medium,high,medium,low,medium,medium,medium,high,medium,high
621,1,3.0,low,low,low,low,low,low,low,low,low,low
622,1,5.0,medium,medium,medium,low,medium,medium,low,low,low,medium
623,1,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
624,1,3.0,low,medium,medium,low,low,low,low,low,low,low
625,1,4.0,high,high,high,low,low,medium,low,low,low,high
626,1,3.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
627,1,3.0,low,low,low,low,low,low,low,low,low,low
628,1,5.0,medium,medium,medium,low,low,medium,low,low,low,medium
629,1,5.0,low,low,high,low,low,medium,low,low,low,low
630,1,4.0,low,high,medium,low,medium,medium,low,low,low,high
631,1,4.0,medium,high,medium,low,medium,medium,medium,medium,low,medium
632,1,4.0,high,high,high,low,high,high,high,high,low,high
633,1,4.0,medium,high,high,medium,medium,medium,medium,high,low,high
634,1,2.0,low,low,low,low,low,low,low,low,low,low
635,1,4.0,medium,medium,medium,low,low,medium,medium,low,low,low
636,1,4.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
637,1,4.0,low,low,low,low,low,low,low,low,low,low
638,1,4.0,medium,medium,high,low,medium,medium,medium,medium,low,high
639,1,3.0,low,low,low,low,low,low,low,low,low,low
640,1,4.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
641,1,4.0,medium,medium,low,low,low,medium,low,low,low,low
642,1,4.0,medium,medium,medium,low,low,medium,medium,low,low,medium
643,1,5.0,medium,high,high,low,medium,medium,high,high,low,high
644,1,4.0,high,high,high,medium,high,high,high,high,high,high
645,1,3.0,low,low,low,low,low,low,low,low,low,low
646,1,3.0,low,high,medium,low,low,medium,low,low,low,high
647,1,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
648,1,3.0,low,low,low,low,low,low,low,low,low,low
649,1,4.0,high,high,medium,medium,medium,medium,medium,high,medium,high
650,1,6.0,high,high,high,high,high,high,high,high,high,high
651,1,4.0,low,low,low,low,low,low,low,low,low,low
652,1,3.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
653,1,4.0,low,medium,medium,low,low,medium,low,low,low,medium
654,1,4.0,low,low,low,low,low,low,low,low,low,low
655,1,3.0,medium,medium,medium,low,low,medium,low,low,low,medium
656,1,4.0,medium,high,medium,low,medium,medium,medium,high,low,medium
657,1,4.0,medium,medium,medium,low,medium,medium,low,medium,low,medium
658,1,4.0,low,medium,medium,low,low,low,low,low,low,low
659,1,4.0,high,high,high,medium,high,high,high,high,low,high
660,1,6.0,high,high,high,medium,high,high,high,high,high,high
661,1,4.0,low,low,low,low,low,low,low,low,low,low
662,1,3.0,medium,medium,medium,low,medium,medium,low,low,low,medium
663,1,4.0,medium,medium,medium,low,low,medium,low,low,low,medium
664,1,3.0,low,low,medium,low,low,low,low,low,low,low
665,1,2.0,low,low,low,low,low,low,low,low,low,low
666,1,4.0,medium,high,high,low,medium,medium,high,medium,low,high
667,1,3.0,medium,high,high,low,medium,medium,medium,medium,low,high
668,1,4.0,medium,high,high,medium,medium,medium,medium,high,medium,high
669,1,4.0,low,low,low,low,low,low,low,low,low,low
670,1,3.0,medium,medium,medium,low,low,medium,low,low,low,medium
671,1,3.0,medium,high,high,low,medium,medium,medium,high,low,high
672,1,4.0,low,medium,low,low,low,medium,low,low,low,low
673,1,2.0,low,low,low,low,low,low,low,low,low,low
674,1,3.0,low,medium,medium,low,medium,medium,low,low,low,medium
675,1,3.0,low,medium,medium,low,low,low,low,low,low,low
676,1,3.0,low,low,low,low,low,low,low,low,low,low
677,1,3.0,low,low,low,low,low,low,low,low,low,low
678,1,4.0,low,medium,low,low,low,medium,low,low,low,low
679,1,3.0,medium,high,high,low,medium,medium,medium,high,medium,high
680,1,4.0,low,low,low,low,low,low,low,low,low,low
681,1,4.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
682,1,4.0,low,high,low,low,low,low,low,low,low,high
683,1,4.0,high,high,high,low,low,medium,low,low,low,high
684,1,4.0,high,high,high,low,high,high,high,high,low,high
685,1,5.0,high,high,high,medium,high,high,high,high,high,high
686,1,4.0,low,low,low,low,low,low,low,low,low,low
687,1,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
688,1,4.0,medium,high,high,medium,medium,medium,high,high,medium,high
689,1,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
690,1,4.0,high,high,high,low,medium,high,high,high,medium,high
691,1,3.0,medium,high,medium,low,medium,medium,medium,medium,medium,medium
692,1,3.0,low,low,low,low,low,low,low,low,low,low
693,1,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
694,1,4.0,high,high,high,medium,medium,high,medium,high,medium,high
695,1,5.0,high,high,high,medium,medium,high,high,high,medium,high
696,1,3.0,medium,high,medium,low,medium,medium,medium,high,medium,high
697,1,4.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
698,1,3.0,low,low,low,low,low,low,low,low,low,low
699,1,5.0,high,high,high,low,high,high,high,high,low,high
700,1,3.0,low,low,low,low,low,low,low,low,low,low
701,1,4.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
702,1,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
703,1,4.0,medium,high,high,low,medium,medium,high,high,low,high
704,1,3.0,low,low,low,low,low,low,low,low,low,low
705,1,4.0,medium,high,high,low,medium,high,medium,high,low,high
706,1,5.0,high,high,high,low,high,high,high,high,low,high
707,1,3.0,low,low,low,low,low,low,low,low,low,low
708,1,4.0,high,high,high,low,medium,high,medium,low,low,high
709,1,5.0,low,low,low,low,low,low,low,low,low,low
710,1,4.0,high,high,high,low,high,high,high,high,low,high
711,1,5.0,high,high,high,low,high,high,high,high,high,high
712,1,3.0,low,medium,medium,low,low,medium,low,low,low,medium
713,1,4.0,low,low,low,low,low,low,low,low,low,low
714,1,5.0,medium,high,medium,low,medium,medium,low,low,low,high
715,1,3.0,medium,medium,medium,low,medium,medium,low,low,low,medium
716,1,4.0,low,low,medium,low,low,low,low,low,low,low
717,1,4.0,low,low,low,low,low,low,low,low,low,low
718,1,5.0,high,high,high,low,high,high,high,high,low,high
719,1,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
720,1,4.0,low,high,medium,low,low,low,low,low,low,low
721,1,4.0,low,low,low,low,low,low,low,low,low,low
722,1,6.0,high,high,high,low,high,high,high,high,high,high
723,1,5.0,high,high,high,medium,high,high,high,high,high,high
724,1,5.0,medium,medium,medium,low,medium,medium,low,low,low,medium
725,1,3.0,low,low,low,low,low,low,low,low,low,low
726,1,4.0,low,medium,medium,low,medium,medium,low,low,low,medium
727,1,3.0,low,low,low,low,low,low,low,low,low,low
728,1,4.0,low,medium,medium,low,low,medium,low,low,low,medium
729,1,3.0,medium,high,medium,low,medium,medium,medium,medium,low,medium
730,1,5.0,high,high,high,medium,high,high,high,high,medium,high
731,1,4.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
732,1,4.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
733,1,3.0,low,low,low,low,low,low,low,low,low,low
734,1,4.0,low,low,low,low,low,low,low,low,low,low
