essay_id,prompt_id,language_score,question1,question2,question3
6909,3,0,low,low,low
6910,3,2,medium,medium,medium
6911,3,1,low,medium,medium
6912,3,1,medium,medium,medium
6913,3,1,medium,medium,medium
6914,3,0,low,low,low
6915,3,1,medium,medium,medium
6916,3,1,medium,medium,medium
6917,3,3,medium,medium,medium
6918,3,2,medium,low,low
6919,3,2,medium,medium,medium
6920,3,2,medium,medium,medium
6921,3,2,medium,medium,medium
6922,3,1,medium,low,medium
6923,3,2,medium,medium,medium
6924,3,2,medium,medium,medium
6925,3,1,low,low,low
6926,3,3,medium,medium,medium
6927,3,1,low,low,low
6928,3,0,low,low,low
6929,3,2,medium,medium,medium
6930,3,3,medium,medium,medium
6931,3,2,medium,medium,medium
6932,3,2,medium,medium,medium
6933,3,1,low,medium,low
6934,3,1,medium,medium,medium
6935,3,1,low,low,low
6936,3,1,medium,medium,medium
6937,3,2,medium,medium,medium
6938,3,2,medium,medium,medium
6939,3,2,medium,medium,medium
6940,3,2,medium,medium,medium
6941,3,2,medium,medium,medium
6942,3,1,medium,medium,medium
6943,3,1,medium,medium,medium
6944,3,2,medium,medium,medium
6945,3,1,medium,medium,medium
6946,3,2,medium,medium,medium
6947,3,1,low,low,low
6948,3,1,medium,low,low
6949,3,2,medium,medium,medium
6950,3,0,low,low,low
6951,3,0,low,low,low
6952,3,1,medium,medium,medium
6953,3,2,medium,medium,medium
6954,3,0,low,low,low
6955,3,1,low,low,low
6956,3,1,low,low,low
6957,3,3,medium,medium,medium
6958,3,2,low,medium,low
6959,3,3,medium,medium,medium
6960,3,2,medium,medium,medium
6961,3,3,medium,medium,medium
6962,3,1,low,low,low
6963,3,2,medium,medium,medium
6964,3,2,medium,low,medium
6965,3,2,medium,medium,medium
6966,3,2,medium,medium,medium
6967,3,2,medium,medium,medium
6968,3,2,medium,medium,medium
6969,3,2,medium,medium,medium
6970,3,3,medium,medium,medium
6971,3,2,medium,medium,medium
6972,3,1,medium,medium,medium
6973,3,2,medium,medium,medium
6974,3,2,medium,medium,medium
6975,3,1,medium,medium,medium
6976,3,0,low,low,low
6977,3,1,low,low,low
6978,3,0,low,low,low
6979,3,1,medium,medium,medium
6980,3,0,medium,medium,medium
6981,3,1,low,medium,medium
6982,3,1,medium,medium,medium
6983,3,0,medium,low,medium
6984,3,1,low,low,low
6985,3,0,low,low,low
6986,3,2,medium,medium,medium
6987,3,1,low,low,low
6988,3,2,medium,medium,medium
6989,3,2,medium,medium,medium
6990,3,2,medium,medium,medium
6991,3,2,medium,medium,medium
6992,3,2,medium,medium,medium
6993,3,2,medium,low,low
6994,3,2,medium,medium,medium
6995,3,1,low,low,low
6996,3,1,medium,medium,medium
6997,3,1,medium,medium,medium
6998,3,1,low,low,low
6999,3,0,low,low,low
7000,3,1,high,medium,medium
7001,3,3,medium,medium,medium
7002,3,3,medium,medium,medium
7003,3,2,medium,medium,medium
7004,3,2,medium,medium,medium
7005,3,1,medium,medium,medium
7006,3,0,low,low,low
7007,3,1,medium,medium,medium
7008,3,1,medium,medium,medium
7009,3,1,low,low,low
7010,3,2,medium,medium,medium
7011,3,1,medium,medium,medium
7012,3,1,medium,medium,medium
7013,3,1,medium,medium,medium
7014,3,1,medium,medium,medium
7015,3,2,medium,medium,medium
7016,3,2,medium,low,medium
7017,3,0,low,low,low
7018,3,1,medium,medium,medium
7019,3,2,medium,medium,medium
7020,3,3,medium,medium,medium
7021,3,2,medium,medium,medium
7022,3,2,medium,medium,medium
7023,3,2,medium,medium,medium
7024,3,0,low,low,low
7025,3,2,medium,medium,medium
7026,3,3,medium,medium,medium
7027,3,2,medium,medium,medium
7028,3,3,medium,medium,medium
7029,3,3,medium,medium,medium
7030,3,2,medium,medium,medium
7031,3,0,low,low,low
7032,3,2,medium,medium,medium
7033,3,2,medium,medium,medium
7034,3,3,medium,medium,medium
7035,3,2,medium,medium,medium
7036,3,2,medium,medium,medium
7037,3,1,low,low,low
7038,3,1,low,low,low
7039,3,2,medium,medium,medium
7040,3,2,medium,medium,medium
7041,3,1,medium,medium,medium
7042,3,2,medium,medium,medium
7043,3,2,medium,medium,medium
7044,3,1,medium,low,low
7045,3,1,medium,low,medium
7046,3,0,low,low,low
7047,3,1,low,low,low
7048,3,1,low,low,low
7049,3,2,low,low,low
7050,3,3,medium,medium,medium
7051,3,1,medium,low,medium
7052,3,1,low,low,low
7053,3,3,medium,medium,medium
7054,3,1,medium,medium,medium
7055,3,0,low,low,low
7056,3,1,medium,medium,medium
7057,3,2,medium,medium,medium
7058,3,1,low,low,low
7059,3,2,medium,medium,medium
7060,3,2,medium,medium,medium
7061,3,1,medium,medium,medium
7062,3,1,medium,medium,medium
7063,3,2,medium,medium,medium
7064,3,1,low,low,low
7065,3,2,low,medium,low
7066,3,2,medium,medium,medium
7067,3,0,medium,medium,medium
7068,3,2,medium,low,medium
7069,3,2,medium,medium,medium
7070,3,1,medium,medium,medium
7071,3,1,low,low,low
7072,3,0,medium,medium,medium
7073,3,2,medium,medium,medium
7074,3,0,medium,low,medium
7075,3,2,medium,medium,medium
7076,3,2,medium,medium,medium
7077,3,1,low,low,low
7078,3,1,medium,medium,medium
7079,3,2,low,low,low
7080,3,2,medium,medium,medium
7081,3,2,medium,medium,medium
7082,3,3,medium,medium,medium
7083,3,1,medium,low,medium
7084,3,2,medium,low,medium
7085,3,2,medium,medium,medium
7086,3,1,medium,medium,medium
7087,3,1,medium,medium,medium
7088,3,2,medium,medium,medium
7089,3,2,medium,low,low
7090,3,0,low,low,low
7091,3,0,medium,low,low
7092,3,1,medium,low,low
7093,3,0,low,low,low
7094,3,0,medium,low,medium
7095,3,2,medium,low,low
7096,3,2,medium,medium,medium
7097,3,1,medium,medium,medium
7098,3,1,low,low,low
7099,3,2,medium,medium,medium
7100,3,0,low,low,low
7101,3,1,low,low,low
7102,3,1,medium,medium,medium
7103,3,2,low,low,low
7104,3,2,medium,medium,medium
7105,3,1,medium,medium,medium
7106,3,2,low,low,low
7107,3,3,high,medium,medium
7108,3,2,medium,medium,medium
7109,3,2,medium,medium,medium
7110,3,3,medium,medium,medium
7111,3,3,medium,medium,medium
7112,3,1,medium,low,low
7113,3,2,medium,medium,medium
7114,3,1,high,medium,medium
7115,3,2,medium,medium,medium
7116,3,2,medium,medium,medium
7117,3,2,medium,medium,medium
7118,3,2,medium,medium,medium
7119,3,1,low,low,low
7120,3,1,medium,medium,medium
7121,3,0,low,low,low
7122,3,1,medium,low,medium
7123,3,1,low,low,low
7124,3,2,medium,medium,medium
7125,3,3,medium,medium,medium
7126,3,2,low,low,low
7127,3,2,medium,medium,medium
7128,3,2,medium,medium,medium
7129,3,2,medium,medium,medium
7130,3,3,medium,medium,medium
7131,3,3,medium,medium,medium
7132,3,1,medium,medium,medium
7133,3,2,medium,medium,medium
7134,3,1,medium,medium,medium
7135,3,0,low,low,low
7136,3,2,low,low,low
7137,3,0,low,low,low
7138,3,1,medium,medium,medium
7139,3,2,medium,medium,medium
7140,3,1,medium,medium,medium
7141,3,0,low,low,low
7142,3,3,medium,medium,medium
7143,3,1,low,low,low
7144,3,2,medium,medium,medium
7145,3,1,low,low,low
7146,3,2,medium,medium,medium
7147,3,3,medium,medium,medium
7148,3,1,medium,medium,medium
7149,3,2,medium,medium,medium
7150,3,0,medium,low,low
7151,3,2,medium,medium,medium
7152,3,1,low,medium,medium
7153,3,3,medium,medium,medium
7154,3,2,medium,medium,medium
7155,3,3,medium,medium,medium
7156,3,1,medium,medium,medium
7157,3,2,low,low,low
7158,3,2,medium,medium,medium
7159,3,3,medium,medium,medium
7160,3,0,low,low,low
7161,3,1,medium,low,medium
7162,3,2,medium,medium,medium
7163,3,1,low,low,low
7164,3,2,medium,medium,medium
7165,3,2,medium,medium,medium
7166,3,2,medium,medium,medium
7167,3,2,medium,medium,medium
7168,3,1,medium,medium,medium
7169,3,2,medium,medium,medium
7170,3,0,low,low,low
7171,3,1,medium,medium,medium
7172,3,2,medium,medium,medium
7173,3,2,medium,medium,medium
7174,3,2,medium,medium,medium
7175,3,1,low,low,low
7176,3,1,medium,medium,medium
7177,3,2,medium,medium,medium
7178,3,1,medium,low,medium
7179,3,1,medium,medium,medium
7180,3,1,medium,medium,medium
7181,3,3,medium,medium,medium
7182,3,2,medium,medium,medium
7183,3,3,medium,medium,medium
7184,3,2,medium,medium,medium
7185,3,3,medium,medium,medium
7186,3,2,medium,medium,medium
7187,3,3,medium,medium,medium
7188,3,3,medium,medium,medium
7189,3,0,medium,medium,medium
7190,3,2,medium,medium,medium
7191,3,2,medium,medium,medium
7192,3,0,medium,low,medium
7193,3,1,low,low,low
7194,3,0,low,low,low
7195,3,0,low,low,low
7196,3,1,medium,medium,medium
7197,3,3,high,medium,medium
7198,3,2,medium,medium,medium
7199,3,1,low,medium,medium
7200,3,2,medium,medium,medium
7201,3,2,medium,medium,medium
7202,3,2,medium,medium,medium
7203,3,0,low,low,low
7204,3,2,medium,medium,medium
7205,3,1,medium,medium,medium
7206,3,2,medium,low,medium
7207,3,1,low,low,low
7208,3,2,medium,medium,medium
7209,3,2,medium,medium,medium
7210,3,2,medium,medium,medium
7211,3,2,medium,medium,medium
7212,3,2,medium,medium,medium
7213,3,2,low,medium,low
7214,3,2,low,low,low
7215,3,2,medium,medium,medium
7216,3,2,medium,medium,medium
7217,3,3,medium,medium,medium
7218,3,2,low,medium,low
7219,3,2,medium,medium,medium
7220,3,0,low,low,low
7221,3,0,low,medium,low
7222,3,2,medium,medium,medium
7223,3,0,low,low,low
7224,3,2,medium,medium,medium
7225,3,0,low,low,low
7226,3,2,medium,medium,medium
7227,3,1,medium,low,low
7228,3,2,medium,low,low
7229,3,3,medium,medium,medium
7230,3,1,medium,low,low
7231,3,2,medium,medium,medium
7232,3,0,low,low,low
7233,3,1,medium,low,low
7234,3,2,medium,medium,medium
7235,3,2,medium,medium,medium
7236,3,1,medium,medium,medium
7237,3,1,low,low,low
7238,3,2,medium,medium,medium
7239,3,3,medium,medium,medium
7240,3,2,medium,medium,medium
7241,3,2,medium,low,low
7242,3,2,medium,medium,medium
7243,3,1,medium,medium,medium
7244,3,2,medium,medium,medium
7245,3,1,low,low,low
7246,3,1,medium,medium,medium
7247,3,0,medium,medium,medium
7248,3,2,low,low,low
7249,3,2,medium,medium,medium
7250,3,1,medium,medium,medium
7251,3,1,medium,medium,medium
7253,3,2,medium,medium,medium
7254,3,0,low,low,low
7255,3,1,medium,medium,medium
7256,3,2,medium,medium,medium
7257,3,1,medium,low,low
7258,3,1,medium,medium,medium
7259,3,0,medium,medium,medium
7260,3,1,low,low,low
7261,3,1,low,medium,medium
7262,3,0,low,low,low
7263,3,1,medium,medium,medium
7264,3,2,medium,medium,medium
7265,3,3,medium,medium,medium
7266,3,1,medium,medium,medium
7267,3,1,low,low,low
7268,3,2,medium,medium,medium
7269,3,2,medium,medium,medium
7270,3,1,medium,medium,medium
7271,3,1,medium,medium,medium
7272,3,2,medium,medium,medium
7273,3,1,medium,medium,medium
7274,3,0,medium,low,low
7275,3,2,low,medium,medium
7276,3,1,medium,medium,medium
7277,3,2,medium,medium,medium
7278,3,2,low,low,low
7279,3,1,medium,medium,medium
7280,3,2,medium,medium,medium
7281,3,1,medium,medium,medium
7282,3,0,low,low,low
7283,3,1,medium,medium,medium
7284,3,3,medium,medium,medium
7285,3,2,medium,medium,medium
7286,3,2,low,medium,medium
7287,3,3,medium,medium,medium
7288,3,1,low,low,low
7289,3,2,medium,medium,medium
7290,3,1,medium,low,low
7291,3,2,medium,medium,medium
7292,3,1,low,low,low
7293,3,1,medium,low,medium
7294,3,2,medium,medium,medium
7295,3,2,medium,medium,medium
7296,3,1,low,low,low
7297,3,2,medium,medium,medium
7298,3,2,medium,medium,medium
7299,3,1,medium,low,low
7300,3,2,medium,medium,medium
7301,3,2,low,medium,low
7302,3,2,medium,medium,medium
7303,3,2,medium,medium,medium
7304,3,0,low,low,low
7305,3,0,low,low,low
7306,3,1,low,low,low
7307,3,3,medium,medium,medium
7308,3,1,low,low,low
7309,3,2,medium,medium,medium
7310,3,2,medium,medium,medium
7311,3,1,medium,medium,medium
7312,3,1,medium,medium,medium
7313,3,3,medium,medium,medium
7314,3,2,medium,medium,medium
7315,3,3,medium,medium,medium
7316,3,2,medium,medium,medium
7317,3,2,medium,medium,medium
7318,3,2,low,medium,low
7319,3,2,medium,medium,medium
7320,3,2,medium,medium,medium
7321,3,1,medium,medium,medium
7322,3,0,low,low,low
7323,3,1,medium,low,low
7324,3,0,low,low,low
7325,3,1,medium,medium,medium
7326,3,2,medium,medium,medium
7327,3,2,low,low,low
7328,3,1,medium,low,medium
7329,3,0,low,low,low
7330,3,2,medium,medium,medium
7331,3,0,low,low,low
7332,3,1,medium,medium,medium
7333,3,1,medium,medium,medium
7334,3,1,low,low,low
7335,3,2,medium,medium,medium
7336,3,2,medium,medium,medium
7337,3,1,low,low,medium
7338,3,1,medium,medium,medium
7339,3,2,medium,medium,medium
7340,3,1,medium,medium,medium
7341,3,1,low,low,low
7342,3,0,low,low,low
7343,3,1,medium,low,medium
7344,3,2,medium,medium,medium
7345,3,1,low,low,low
7346,3,2,medium,low,medium
7347,3,2,medium,medium,medium
7348,3,0,low,low,low
7349,3,2,medium,medium,medium
7350,3,2,medium,medium,medium
7351,3,2,medium,medium,medium
7352,3,2,medium,medium,medium
7353,3,2,medium,medium,medium
7354,3,3,medium,medium,medium
7355,3,3,medium,medium,medium
7356,3,2,medium,medium,medium
7357,3,2,medium,medium,medium
7358,3,1,medium,medium,medium
7359,3,0,low,low,low
7360,3,2,medium,medium,medium
7361,3,1,low,low,low
7362,3,0,low,low,low
7363,3,1,low,low,low
7364,3,3,medium,medium,medium
7365,3,2,medium,low,medium
7366,3,2,medium,medium,medium
7367,3,1,low,low,low
7368,3,1,medium,low,low
7369,3,1,medium,medium,medium
7370,3,2,medium,medium,medium
7371,3,2,medium,medium,medium
7372,3,2,low,medium,medium
7373,3,1,low,low,low
7374,3,0,low,low,low
7375,3,2,medium,medium,medium
7376,3,2,medium,medium,medium
7377,3,2,medium,medium,medium
7378,3,2,medium,medium,medium
7379,3,1,medium,medium,medium
7380,3,2,medium,medium,medium
7381,3,2,medium,medium,medium
7382,3,2,medium,medium,medium
7383,3,0,medium,medium,medium
7384,3,2,medium,medium,medium
7385,3,1,low,low,low
7386,3,1,medium,low,medium
7387,3,2,medium,medium,medium
7388,3,3,medium,medium,medium
7389,3,3,medium,medium,medium
7390,3,0,medium,medium,medium
7391,3,2,medium,medium,medium
7392,3,2,medium,medium,medium
7393,3,2,medium,medium,medium
7394,3,0,medium,medium,medium
7395,3,0,low,low,low
7396,3,3,medium,medium,medium
7397,3,1,medium,medium,medium
7398,3,1,medium,low,medium
7399,3,1,medium,low,medium
7400,3,1,medium,medium,medium
7401,3,2,medium,medium,medium
7402,3,1,low,low,low
7403,3,2,medium,medium,medium
7404,3,2,medium,medium,medium
7405,3,2,medium,medium,medium
7406,3,1,low,low,low
7407,3,2,low,medium,low
7408,3,2,low,low,low
7409,3,2,medium,medium,medium
7410,3,1,low,low,low
7411,3,0,low,low,low
7412,3,2,medium,low,medium
7413,3,2,medium,medium,medium
7414,3,1,low,low,low
7415,3,2,medium,medium,medium
7416,3,2,medium,medium,medium
7417,3,2,medium,medium,medium
7418,3,1,medium,medium,medium
7419,3,1,low,low,low
7420,3,2,medium,medium,medium
7421,3,0,medium,medium,medium
7422,3,0,low,low,low
7423,3,1,low,low,low
7424,3,3,medium,medium,medium
7425,3,0,medium,low,low
7426,3,1,medium,medium,medium
7427,3,1,low,low,low
7428,3,3,medium,medium,medium
7429,3,1,medium,medium,medium
7430,3,0,medium,low,low
7431,3,1,low,low,low
7432,3,0,low,low,low
7433,3,2,medium,medium,medium
7434,3,1,low,low,low
7435,3,2,medium,medium,medium
7436,3,2,medium,medium,medium
7437,3,3,medium,medium,medium
7438,3,0,low,low,low
7439,3,2,high,medium,medium
7440,3,1,medium,medium,medium
7441,3,0,low,low,low
7442,3,0,low,low,low
7443,3,2,low,low,low
7444,3,2,medium,medium,medium
7445,3,1,low,low,low
7447,3,2,medium,medium,medium
7448,3,1,medium,medium,medium
7449,3,2,medium,medium,medium
7450,3,2,medium,low,medium
7451,3,0,low,low,low
7452,3,2,medium,medium,medium
7453,3,1,low,medium,medium
7454,3,1,low,low,low
7455,3,3,medium,medium,medium
7456,3,2,medium,medium,medium
7457,3,0,low,low,low
7458,3,2,low,low,low
7459,3,2,medium,medium,medium
7460,3,0,low,low,low
7461,3,3,medium,medium,medium
7462,3,1,medium,medium,medium
7463,3,2,medium,medium,medium
7464,3,1,medium,medium,medium
7465,3,2,medium,medium,medium
7466,3,0,medium,medium,medium
7467,3,3,medium,medium,medium
7468,3,2,medium,medium,medium
7469,3,3,medium,medium,medium
7470,3,2,medium,medium,medium
7471,3,0,low,low,low
7472,3,1,low,low,low
7473,3,2,medium,medium,medium
7474,3,2,low,low,low
7475,3,2,medium,medium,medium
7476,3,3,medium,medium,medium
7477,3,1,low,low,low
7478,3,3,medium,medium,medium
7479,3,1,low,low,low
7480,3,2,medium,medium,medium
7481,3,2,medium,low,low
7482,3,2,medium,medium,medium
7483,3,1,medium,medium,medium
7484,3,1,medium,medium,medium
7485,3,1,medium,medium,medium
7486,3,2,medium,medium,medium
7487,3,2,medium,medium,medium
7488,3,1,medium,medium,medium
7489,3,1,low,medium,low
7490,3,2,medium,medium,medium
7491,3,3,medium,medium,medium
7492,3,1,low,low,low
7493,3,2,medium,medium,medium
7494,3,1,medium,medium,medium
7495,3,2,medium,medium,medium
7496,3,0,low,low,low
7497,3,1,low,medium,medium
7498,3,1,medium,medium,low
7499,3,1,medium,low,medium
7500,3,1,low,low,low
7501,3,2,medium,medium,medium
7502,3,2,medium,medium,medium
7503,3,1,low,low,low
7504,3,3,medium,medium,medium
7505,3,2,low,medium,medium
7506,3,1,medium,low,low
7507,3,2,medium,medium,medium
7508,3,2,medium,low,medium
7509,3,1,low,low,low
7510,3,2,medium,medium,medium
7511,3,1,low,low,low
7512,3,2,low,low,low
7513,3,2,medium,low,medium
7514,3,2,medium,medium,medium
7515,3,2,medium,medium,medium
7516,3,2,medium,medium,medium
7517,3,1,low,low,low
7518,3,1,low,low,low
7519,3,1,low,medium,low
7520,3,0,low,low,low
7521,3,2,medium,medium,medium
7522,3,1,medium,medium,medium
7523,3,2,medium,medium,medium
7524,3,0,low,low,low
7525,3,1,medium,medium,medium
7526,3,1,medium,low,medium
7527,3,1,low,low,low
7528,3,2,medium,medium,medium
7529,3,1,medium,medium,medium
7530,3,1,low,low,low
7531,3,2,medium,medium,medium
7532,3,1,medium,low,medium
7533,3,2,medium,medium,medium
7534,3,2,medium,medium,medium
7535,3,1,low,low,low
7536,3,1,medium,medium,medium
7537,3,2,medium,medium,medium
7538,3,2,medium,medium,medium
7539,3,3,medium,medium,medium
7540,3,2,medium,medium,medium
7541,3,2,medium,medium,medium
7542,3,3,high,medium,medium
7543,3,2,medium,medium,medium
7544,3,2,high,medium,medium
7545,3,3,medium,medium,medium
7546,3,3,medium,medium,medium
7547,3,2,medium,medium,medium
7548,3,2,medium,medium,medium
7549,3,2,medium,medium,medium
7550,3,1,medium,low,medium
7551,3,2,medium,medium,medium
7552,3,2,low,low,low
7553,3,2,medium,medium,medium
7554,3,2,medium,medium,medium
7555,3,1,medium,low,medium
7556,3,2,medium,medium,medium
7557,3,1,medium,medium,medium
7558,3,1,medium,low,medium
7559,3,0,low,low,low
7560,3,0,low,low,low
7561,3,2,medium,medium,medium
7562,3,1,medium,medium,medium
7563,3,2,medium,medium,medium
7564,3,2,medium,low,low
7565,3,1,low,low,low
7566,3,1,medium,medium,medium
7567,3,1,low,low,low
7568,3,2,medium,medium,medium
7569,3,2,medium,medium,medium
7570,3,2,medium,medium,medium
7571,3,2,medium,low,medium
7572,3,2,medium,medium,medium
7573,3,0,medium,medium,medium
7574,3,2,medium,medium,medium
7575,3,2,medium,medium,medium
7576,3,2,medium,medium,medium
7577,3,1,medium,low,low
7578,3,3,medium,medium,medium
7579,3,2,medium,medium,medium
7580,3,1,medium,medium,medium
7581,3,2,low,low,low
7582,3,2,medium,medium,medium
7583,3,3,medium,medium,medium
7584,3,2,medium,medium,medium
7585,3,1,medium,low,medium
7586,3,2,medium,medium,medium
7587,3,1,low,low,low
7588,3,1,low,low,low
7589,3,1,medium,medium,medium
7590,3,2,low,low,low
7591,3,2,medium,medium,medium
7592,3,2,medium,medium,medium
7593,3,0,low,low,low
7594,3,2,medium,low,low
7595,3,2,medium,low,low
7596,3,2,medium,medium,medium
7597,3,1,medium,medium,medium
7598,3,2,medium,medium,medium
7599,3,2,medium,medium,medium
7600,3,1,low,medium,low
7601,3,2,medium,medium,medium
7602,3,1,low,medium,medium
7603,3,1,low,medium,low
7604,3,2,medium,medium,medium
7605,3,2,low,medium,low
7606,3,3,medium,medium,medium
7607,3,1,medium,medium,medium
7608,3,2,medium,medium,medium
7609,3,3,high,medium,medium
7610,3,2,medium,low,medium
7611,3,1,low,low,low
7612,3,1,medium,medium,medium
7613,3,2,medium,medium,medium
7614,3,2,medium,low,medium
7615,3,2,medium,medium,medium
7616,3,2,low,medium,medium
7617,3,0,medium,medium,medium
7618,3,1,low,low,low
7619,3,2,medium,medium,medium
7620,3,2,medium,medium,medium
7621,3,0,low,low,low
7622,3,2,medium,medium,medium
7623,3,2,medium,medium,medium
7624,3,2,medium,medium,medium
7625,3,2,medium,medium,medium
7626,3,3,medium,medium,medium
7627,3,1,low,medium,low
7628,3,2,medium,medium,medium
7629,3,0,medium,low,medium
7630,3,2,medium,medium,medium
7631,3,0,low,low,low
7632,3,2,medium,medium,medium
7633,3,2,low,low,low
7634,3,1,low,low,low
7635,3,2,low,low,low
