essay_id,prompt_id,narrativity_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
6404,3,1,medium,low,high,medium,medium,high,medium,medium,medium,high
6405,3,2,high,medium,high,high,medium,high,medium,medium,high,high
6406,3,1,medium,low,medium,low,low,medium,low,low,low,medium
6407,3,3,high,medium,high,high,high,high,high,high,high,medium
6408,3,2,medium,low,high,medium,medium,medium,medium,medium,high,medium
6409,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6410,3,2,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6411,3,0,medium,low,low,medium,low,medium,low,low,low,low
6412,3,0,medium,low,low,medium,low,medium,low,low,low,medium
6413,3,1,medium,low,low,medium,medium,high,medium,low,medium,medium
6414,3,0,medium,low,low,low,low,medium,low,low,low,low
6415,3,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6416,3,0,low,low,low,low,low,medium,low,low,low,low
6417,3,3,high,medium,high,medium,medium,medium,high,medium,high,high
6418,3,2,high,medium,high,high,high,high,medium,high,high,high
6419,3,3,high,high,high,high,high,high,high,high,high,high
6420,3,0,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6421,3,0,medium,low,low,medium,low,medium,low,low,low,low
6422,3,0,low,low,low,low,low,medium,low,low,low,low
6423,3,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6424,3,2,high,medium,high,high,medium,high,medium,medium,high,high
6425,3,1,medium,low,low,medium,medium,medium,low,low,medium,medium
6426,3,1,high,medium,high,medium,medium,high,medium,medium,high,high
6427,3,1,high,medium,high,high,high,high,high,medium,high,high
6428,3,1,medium,low,medium,medium,medium,medium,medium,medium,medium,medium
6429,3,0,low,low,low,low,low,low,low,low,low,low
6430,3,1,medium,low,medium,medium,medium,high,medium,medium,medium,medium
6431,3,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6432,3,1,low,low,low,low,low,low,low,low,low,low
6433,3,1,high,low,medium,medium,medium,high,medium,low,high,high
6434,3,2,medium,medium,high,medium,medium,high,medium,medium,high,high
6435,3,1,high,low,high,high,high,high,medium,high,high,high
6436,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6437,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6438,3,0,low,low,low,low,low,medium,low,low,low,low
6439,3,0,medium,low,low,medium,medium,medium,low,low,low,medium
6440,3,1,medium,medium,medium,medium,medium,high,high,high,medium,high
6441,3,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6442,3,1,medium,low,medium,medium,medium,medium,medium,medium,medium,medium
6443,3,1,medium,medium,high,medium,medium,high,medium,medium,medium,medium
6444,3,3,high,medium,high,high,high,high,high,high,high,high
6445,3,2,high,medium,high,high,high,high,high,high,high,high
6446,3,2,medium,medium,medium,medium,medium,high,medium,medium,high,medium
6447,3,2,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6448,3,3,high,low,high,high,medium,high,medium,medium,high,high
6449,3,0,low,low,low,low,low,low,low,low,low,low
6450,3,2,low,low,low,low,low,medium,low,low,low,medium
6451,3,1,medium,low,medium,medium,medium,medium,low,low,medium,medium
6452,3,0,medium,low,medium,medium,medium,medium,low,low,medium,medium
6453,3,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6454,3,1,low,low,low,low,low,medium,low,low,low,low
6455,3,3,high,medium,high,high,high,high,high,high,high,high
6456,3,0,low,low,low,medium,low,medium,low,low,low,low
6457,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6458,3,0,medium,low,low,medium,medium,medium,low,low,low,low
6459,3,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6460,3,2,medium,low,medium,medium,low,medium,low,low,medium,medium
6461,3,1,medium,low,medium,medium,medium,medium,medium,medium,medium,medium
6462,3,2,low,low,low,medium,low,medium,low,low,low,low
6463,3,2,high,medium,high,medium,medium,high,medium,medium,high,high
6464,3,0,low,low,low,medium,low,medium,low,low,low,low
6465,3,1,medium,low,low,medium,medium,medium,medium,low,medium,medium
6466,3,0,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6467,3,1,medium,low,low,medium,medium,medium,low,low,low,medium
6468,3,1,high,medium,high,high,high,high,medium,high,high,high
6469,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6470,3,3,high,high,high,high,high,high,high,high,high,high
6471,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6472,3,2,high,medium,high,medium,medium,high,high,medium,high,high
6473,3,1,medium,low,medium,high,medium,high,medium,low,medium,medium
6474,3,2,high,medium,high,high,medium,high,high,high,high,high
6475,3,1,medium,low,low,medium,medium,high,low,low,low,medium
6476,3,1,medium,low,medium,medium,medium,medium,medium,medium,medium,medium
6477,3,1,high,medium,high,high,high,high,medium,high,high,high
6478,3,3,high,medium,high,medium,medium,medium,medium,medium,high,medium
6479,3,0,low,low,low,low,low,low,low,low,low,low
6480,3,3,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6481,3,1,medium,low,low,medium,medium,high,low,low,medium,medium
6482,3,0,low,low,low,low,low,low,low,low,low,low
6483,3,3,medium,low,high,medium,medium,medium,medium,low,high,high
6484,3,2,high,medium,high,medium,medium,high,medium,medium,high,medium
6485,3,3,medium,medium,high,medium,medium,medium,medium,medium,high,high
6486,3,2,medium,medium,medium,medium,medium,high,medium,medium,medium,high
6487,3,2,high,medium,high,high,medium,high,medium,medium,high,high
6488,3,1,medium,medium,medium,high,medium,high,medium,medium,medium,high
6489,3,2,medium,medium,medium,high,medium,high,medium,medium,medium,medium
6490,3,1,medium,low,medium,medium,medium,medium,low,low,medium,medium
6491,3,2,high,medium,high,high,high,high,high,high,high,high
6492,3,1,medium,medium,medium,medium,medium,high,medium,medium,medium,high
6493,3,2,medium,medium,high,medium,medium,high,medium,medium,medium,medium
6494,3,1,low,low,low,low,low,low,low,low,low,low
6495,3,0,low,low,low,low,low,high,low,low,low,low
6496,3,1,medium,low,medium,medium,medium,medium,medium,medium,medium,medium
6497,3,3,high,medium,high,high,high,high,high,high,high,high
6498,3,1,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
6499,3,1,medium,low,low,medium,medium,medium,low,low,medium,medium
6500,3,2,medium,low,medium,medium,medium,medium,medium,medium,medium,medium
6501,3,0,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6502,3,2,high,medium,high,medium,medium,high,high,high,high,high
6503,3,1,medium,low,medium,medium,medium,high,medium,medium,medium,medium
6504,3,0,medium,low,medium,medium,medium,medium,low,low,medium,medium
6505,3,3,high,medium,high,high,high,high,high,high,high,high
6506,3,0,medium,low,low,medium,medium,medium,low,low,medium,medium
6507,3,3,high,medium,high,medium,medium,high,medium,medium,high,high
6508,3,2,medium,medium,high,medium,medium,high,medium,high,high,high
6509,3,1,medium,low,medium,medium,medium,high,low,low,medium,low
6510,3,0,medium,low,low,medium,medium,medium,low,low,medium,medium
6511,3,3,high,medium,medium,high,medium,high,medium,medium,high,high
6512,3,2,high,low,high,medium,medium,high,high,low,high,high
6513,3,1,high,medium,high,high,medium,high,medium,high,high,high
6514,3,1,medium,low,low,medium,medium,medium,low,low,low,low
6515,3,1,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
6516,3,3,high,medium,high,high,high,high,high,medium,high,high
6517,3,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6518,3,0,medium,low,medium,medium,medium,medium,medium,medium,medium,medium
6519,3,2,medium,low,medium,medium,medium,medium,medium,medium,medium,medium
6520,3,2,high,medium,high,medium,medium,high,medium,medium,high,high
6521,3,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6522,3,1,medium,low,medium,medium,medium,medium,low,low,medium,medium
6523,3,2,high,medium,high,high,high,high,high,medium,high,high
6524,3,2,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
6525,3,1,low,low,low,medium,low,medium,low,low,low,medium
6526,3,1,medium,medium,medium,high,medium,high,medium,medium,medium,high
6527,3,2,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
6528,3,1,medium,medium,medium,medium,medium,high,medium,low,medium,high
6529,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,high
6530,3,2,medium,low,medium,low,low,medium,low,low,low,medium
6531,3,0,medium,medium,medium,high,medium,high,low,high,high,medium
6532,3,3,high,medium,high,medium,medium,high,medium,medium,high,high
6533,3,3,high,high,high,high,high,high,high,high,high,high
6534,3,1,medium,low,low,medium,medium,medium,low,low,low,medium
6535,3,1,low,low,low,low,low,low,low,low,low,low
6536,3,2,high,medium,high,high,medium,high,high,medium,high,high
6537,3,1,medium,low,low,medium,medium,medium,low,low,medium,medium
6538,3,1,medium,low,medium,high,medium,high,medium,low,medium,medium
6539,3,0,medium,low,low,medium,medium,high,low,low,low,medium
6540,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6541,3,2,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
6542,3,3,high,medium,high,high,high,high,high,high,high,high
6543,3,2,medium,low,medium,medium,medium,medium,medium,medium,medium,medium
6544,3,2,high,medium,high,high,high,high,high,high,high,high
6545,3,0,medium,low,medium,medium,medium,high,medium,high,medium,medium
6546,3,1,medium,medium,high,high,medium,high,medium,high,medium,high
6547,3,1,medium,low,medium,high,medium,high,medium,high,medium,medium
6548,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6549,3,2,high,medium,high,medium,high,high,high,medium,high,medium
6550,3,0,medium,low,low,medium,low,high,low,low,low,medium
6551,3,1,medium,medium,high,medium,medium,high,medium,medium,medium,high
6552,3,0,low,low,low,low,low,medium,low,low,low,low
6553,3,2,high,medium,high,medium,medium,high,medium,medium,high,high
6554,3,2,high,medium,high,high,high,high,high,high,high,high
6555,3,0,low,low,low,low,low,low,low,low,low,low
6556,3,1,medium,low,low,medium,medium,medium,low,low,medium,medium
6557,3,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6558,3,0,medium,medium,high,medium,medium,high,medium,high,high,high
6559,3,1,medium,low,medium,medium,medium,high,medium,medium,medium,medium
6560,3,0,low,low,low,low,low,low,low,low,low,low
6561,3,3,high,medium,high,high,high,high,high,medium,high,high
6562,3,1,medium,low,low,medium,low,medium,low,low,low,medium
6563,3,2,medium,medium,high,medium,medium,medium,medium,medium,high,high
6564,3,2,medium,low,medium,medium,medium,medium,medium,medium,medium,medium
6565,3,0,medium,low,medium,medium,medium,medium,medium,medium,medium,medium
6566,3,2,high,medium,high,high,high,high,high,high,high,high
6567,3,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6568,3,0,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6569,3,1,high,medium,medium,high,medium,high,medium,medium,medium,high
6570,3,1,medium,medium,medium,medium,medium,high,medium,medium,medium,high
6571,3,3,high,medium,high,high,medium,high,medium,medium,high,high
6572,3,3,high,medium,medium,medium,medium,medium,medium,medium,medium,high
6573,3,2,medium,low,medium,medium,medium,high,medium,medium,medium,medium
6575,3,3,medium,low,high,medium,medium,high,medium,low,high,high
6576,3,1,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
6577,3,0,low,low,low,medium,low,medium,low,low,low,low
6578,3,1,high,medium,high,high,medium,high,medium,high,high,high
6579,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6580,3,2,medium,medium,high,high,medium,high,medium,high,high,high
6581,3,2,medium,low,medium,medium,medium,high,medium,low,medium,medium
6582,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6583,3,1,medium,low,medium,medium,medium,medium,medium,low,medium,high
6584,3,2,high,medium,high,high,high,high,high,high,high,high
6585,3,0,low,low,low,low,low,low,low,low,low,low
6586,3,1,high,medium,medium,medium,medium,medium,medium,low,medium,medium
6587,3,1,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
6588,3,0,low,low,low,medium,low,medium,low,low,low,low
6589,3,1,medium,low,medium,medium,medium,medium,low,low,medium,medium
6590,3,1,medium,low,medium,medium,medium,medium,low,low,medium,medium
6591,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6592,3,2,high,low,high,high,medium,high,medium,medium,high,high
6593,3,1,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
6594,3,2,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
6595,3,1,medium,low,medium,medium,medium,medium,low,low,medium,medium
6596,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6597,3,2,medium,low,medium,medium,medium,medium,medium,low,medium,high
6598,3,0,medium,low,low,medium,medium,high,low,low,low,medium
6599,3,3,high,high,high,high,high,high,high,high,high,high
6600,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6601,3,2,medium,low,medium,medium,medium,medium,low,low,medium,medium
6602,3,0,low,low,low,medium,low,medium,low,low,low,low
6603,3,1,medium,low,low,medium,medium,medium,low,low,medium,medium
6604,3,1,medium,medium,medium,medium,medium,high,medium,high,medium,medium
6605,3,0,medium,low,low,medium,medium,medium,low,low,medium,medium
6606,3,2,medium,low,low,medium,medium,medium,medium,low,low,low
6607,3,2,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
6608,3,2,medium,low,low,medium,medium,medium,low,low,medium,medium
6609,3,2,high,medium,high,medium,medium,high,medium,high,high,high
6610,3,0,low,low,low,medium,low,medium,low,low,low,low
6611,3,1,medium,low,low,medium,medium,high,low,low,medium,medium
6612,3,0,medium,low,low,low,low,medium,low,low,low,low
6613,3,1,medium,low,low,medium,medium,high,low,low,low,medium
6614,3,0,low,low,low,low,low,high,low,low,low,low
6615,3,2,high,medium,high,medium,medium,high,high,medium,high,high
6616,3,0,low,low,low,low,low,medium,low,low,low,low
6617,3,3,medium,medium,medium,medium,medium,medium,medium,medium,high,medium
6618,3,1,medium,low,low,medium,medium,medium,low,low,medium,medium
6619,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6620,3,0,low,low,low,medium,low,medium,low,low,low,medium
6621,3,1,medium,medium,medium,medium,medium,high,medium,high,medium,high
6622,3,2,medium,low,low,medium,medium,high,low,low,low,low
6623,3,3,high,medium,medium,medium,medium,medium,medium,medium,medium,medium
6624,3,0,medium,medium,medium,medium,medium,high,medium,high,medium,high
6625,3,2,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6626,3,2,high,medium,high,medium,medium,high,medium,medium,high,medium
6627,3,3,high,medium,high,medium,high,high,high,high,high,high
6628,3,1,medium,low,medium,medium,high,high,medium,high,medium,medium
6629,3,1,medium,medium,medium,medium,medium,high,medium,medium,medium,high
6630,3,0,low,low,low,low,low,high,low,low,low,low
6631,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6632,3,1,low,low,low,low,low,low,low,low,low,low
6633,3,2,high,medium,high,medium,medium,high,medium,medium,high,high
6634,3,1,low,low,low,medium,low,medium,low,low,low,low
6635,3,2,medium,low,medium,medium,medium,medium,medium,low,medium,medium
6636,3,3,high,medium,high,high,high,high,high,high,high,high
6637,3,3,medium,medium,high,medium,medium,high,medium,medium,high,medium
6638,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6639,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6640,3,1,medium,low,low,medium,medium,medium,low,low,medium,medium
