essay_id,prompt_id,conventions_score,question1,question2,question3,question4,question5,question6
740,1,4,low,low,low,low,low,high
741,1,4,medium,medium,low,medium,medium,high
742,1,4,low,low,low,low,low,high
743,1,4,medium,medium,low,medium,medium,high
744,1,3,medium,low,low,medium,medium,high
745,1,3,low,low,low,low,low,high
746,1,4,low,low,low,low,low,high
747,1,3,low,low,low,low,low,high
748,1,4,low,low,low,medium,medium,high
749,1,5,medium,high,low,medium,high,high
750,1,3,low,medium,low,medium,medium,high
751,1,3,low,low,low,low,low,high
752,1,3,low,low,low,low,low,high
753,1,3,low,low,low,low,medium,high
754,1,4,medium,medium,low,medium,medium,high
755,1,5,low,low,low,low,low,high
756,1,3,low,low,low,low,low,high
757,1,4,low,low,low,low,low,high
758,1,3,low,low,low,low,low,high
759,1,4,low,low,low,low,low,high
760,1,3,low,low,low,low,low,high
761,1,3,low,low,low,low,low,high
762,1,5,medium,high,medium,medium,medium,medium
763,1,4,medium,medium,medium,medium,medium,medium
764,1,3,low,low,low,low,low,high
765,1,3,low,low,low,low,low,high
766,1,3,low,low,low,medium,low,high
767,1,3,low,low,low,low,low,high
768,1,5,low,low,low,low,low,high
769,1,5,high,high,high,high,high,high
770,1,4,medium,low,low,medium,medium,high
771,1,4,low,low,low,low,low,high
772,1,4,low,low,low,low,low,high
773,1,4,low,low,low,low,low,high
774,1,4,low,low,low,medium,medium,high
775,1,3,low,low,low,low,low,high
776,1,2,low,low,low,low,low,high
777,1,4,high,high,low,medium,high,high
778,1,3,low,low,low,low,low,high
779,1,4,medium,medium,low,medium,medium,high
780,1,4,low,low,low,low,low,high
781,1,4,low,low,low,low,low,high
782,1,4,low,low,low,low,high,high
783,1,4,low,low,low,low,low,high
784,1,5,high,high,low,low,high,high
785,1,5,low,low,low,low,low,high
786,1,4,low,low,low,medium,medium,high
787,1,4,medium,medium,medium,medium,medium,high
788,1,3,low,low,low,low,low,high
789,1,2,low,low,low,low,low,high
790,1,3,low,low,low,low,low,high
791,1,3,low,low,low,low,low,high
792,1,4,low,low,low,low,low,high
793,1,4,high,high,high,high,high,high
794,1,3,low,low,low,low,low,high
795,1,4,medium,medium,low,medium,medium,high
796,1,4,medium,medium,low,medium,low,high
797,1,4,medium,medium,medium,medium,high,high
798,1,4,low,low,low,low,low,high
799,1,3,low,low,low,low,low,high
800,1,5,medium,medium,medium,medium,medium,high
801,1,3,low,low,low,low,low,high
802,1,4,low,low,low,medium,medium,high
803,1,4,low,low,low,low,low,high
804,1,3,low,low,low,medium,medium,high
805,1,5,low,low,low,low,low,high
806,1,3,low,low,low,low,low,high
807,1,4,low,low,low,low,low,high
808,1,2,low,low,low,low,low,high
809,1,3,low,low,low,low,low,high
810,1,3,medium,medium,medium,medium,medium,high
811,1,3,low,low,low,low,low,high
812,1,3,low,low,low,medium,medium,high
813,1,3,low,low,low,low,low,high
814,1,4,low,low,low,low,low,high
815,1,4,low,low,low,low,low,high
816,1,3,low,low,low,low,low,high
817,1,5,high,high,high,high,high,high
818,1,3,low,low,low,low,low,high
819,1,3,low,low,low,low,low,high
820,1,3,low,low,low,low,low,high
821,1,4,low,low,low,low,medium,high
822,1,3,low,low,low,low,low,high
823,1,3,low,low,low,low,low,high
824,1,3,low,low,low,low,low,high
825,1,3,low,low,low,low,low,high
826,1,5,medium,high,low,medium,low,high
827,1,2,low,low,low,low,low,high
828,1,5,medium,medium,low,medium,medium,high
829,1,3,low,low,low,low,low,high
830,1,4,medium,medium,low,medium,medium,high
831,1,4,medium,medium,low,medium,medium,high
832,1,1,low,low,low,low,low,high
833,1,4,low,low,low,low,low,high
834,1,4,low,low,low,low,low,high
835,1,4,low,low,low,low,low,high
836,1,3,low,low,low,low,low,high
837,1,3,low,low,low,low,low,high
838,1,1,low,low,low,low,low,high
839,1,4,medium,high,high,medium,high,high
840,1,4,medium,medium,medium,medium,medium,high
841,1,2,low,low,low,low,low,high
842,1,3,low,low,low,low,low,high
843,1,3,low,low,low,medium,medium,high
844,1,3,low,low,low,low,low,high
845,1,4,low,low,low,low,low,high
846,1,4,medium,low,low,medium,medium,high
847,1,5,low,low,low,low,low,high
848,1,2,low,low,low,low,low,high
849,1,2,low,low,low,low,low,high
850,1,6,medium,high,low,medium,high,high
851,1,4,low,low,low,low,low,high
852,1,5,low,low,low,low,low,high
853,1,4,low,low,low,low,low,high
854,1,2,low,low,low,low,low,high
855,1,4,low,medium,low,medium,low,high
856,1,4,low,low,low,low,low,high
857,1,3,low,low,low,low,low,high
858,1,4,low,low,low,low,low,high
859,1,6,low,low,low,low,low,high
860,1,4,low,low,low,low,low,high
861,1,3,medium,low,low,medium,medium,high
862,1,3,medium,medium,medium,medium,medium,high
863,1,3,low,low,low,low,low,high
864,1,4,low,low,low,low,low,high
865,1,3,medium,medium,low,medium,medium,high
866,1,4,low,low,low,low,low,high
867,1,3,low,low,low,low,low,high
868,1,5,low,low,low,low,low,high
869,1,2,low,low,low,low,low,high
870,1,3,low,low,low,low,low,high
871,1,4,low,low,low,low,low,high
872,1,4,medium,high,high,medium,high,high
873,1,3,low,low,low,low,low,high
874,1,5,high,high,high,high,high,high
875,1,4,high,high,low,high,high,high
876,1,3,low,low,low,low,low,high
877,1,5,medium,medium,low,medium,high,high
878,1,3,low,low,low,medium,high,high
879,1,4,low,low,low,low,low,high
880,1,4,low,low,low,low,low,high
881,1,3,low,low,low,low,low,high
882,1,4,low,low,low,low,low,high
883,1,4,low,low,low,low,low,high
884,1,4,low,low,low,low,low,high
885,1,3,low,low,low,low,low,high
886,1,4,low,low,low,medium,high,high
887,1,4,medium,medium,low,medium,medium,high
888,1,4,medium,high,low,medium,high,high
889,1,3,medium,medium,high,medium,high,high
890,1,3,medium,high,medium,medium,medium,high
891,1,4,low,low,low,low,low,high
892,1,4,low,low,low,low,low,high
893,1,3,low,low,low,low,low,high
894,1,4,medium,low,low,medium,medium,high
895,1,3,medium,medium,low,medium,medium,high
896,1,3,medium,medium,low,medium,medium,high
897,1,4,low,low,low,medium,low,high
898,1,3,low,low,low,low,low,high
899,1,3,low,low,low,low,low,high
900,1,4,high,high,high,high,high,high
901,1,3,low,low,low,low,low,high
902,1,4,medium,low,low,medium,medium,high
903,1,3,low,low,low,low,low,high
904,1,3,low,low,low,low,low,high
905,1,3,low,low,low,low,low,high
906,1,6,low,low,low,low,low,high
907,1,4,medium,medium,low,medium,medium,high
908,1,4,low,low,low,low,low,high
909,1,4,low,low,low,low,low,high
910,1,3,low,low,low,low,low,high
911,1,3,low,low,low,low,low,high
912,1,4,low,low,low,low,low,high
913,1,4,medium,low,low,medium,high,high
914,1,3,low,low,low,low,low,high
915,1,4,low,low,low,low,low,high
916,1,4,low,low,low,medium,low,high
917,1,3,low,low,low,medium,medium,high
918,1,4,medium,high,low,medium,high,high
919,1,4,low,low,low,low,low,high
920,1,4,low,low,low,low,low,high
921,1,4,medium,high,medium,medium,medium,medium
922,1,3,low,low,low,low,low,high
923,1,3,low,low,low,low,low,high
924,1,3,low,low,low,low,low,high
925,1,2,low,low,low,low,low,high
926,1,2,low,low,low,low,low,high
927,1,3,low,low,low,low,low,high
928,1,4,low,low,low,low,low,high
929,1,5,medium,high,low,medium,high,high
930,1,3,medium,medium,medium,medium,medium,high
931,1,4,medium,medium,medium,medium,medium,medium
932,1,5,low,low,low,low,low,high
933,1,3,low,low,low,low,low,high
934,1,4,medium,high,medium,medium,high,high
935,1,3,low,low,low,low,low,high
936,1,3,medium,medium,medium,medium,medium,high
937,1,4,low,low,low,low,low,high
938,1,5,high,high,low,high,high,high
939,1,4,medium,medium,medium,medium,medium,high
940,1,3,low,low,low,low,low,high
941,1,5,high,high,low,high,low,high
942,1,3,low,low,low,low,low,high
943,1,3,low,low,low,medium,low,high
944,1,3,low,low,low,low,low,high
945,1,4,low,medium,low,medium,medium,high
946,1,3,low,low,low,low,low,high
947,1,4,low,low,low,low,low,high
948,1,5,low,low,low,low,high,high
949,1,3,low,low,low,low,low,high
950,1,5,medium,medium,low,medium,medium,high
951,1,5,low,low,low,low,low,high
952,1,4,low,low,low,low,low,high
953,1,6,high,high,high,high,high,high
954,1,4,low,low,low,low,low,high
955,1,3,low,low,low,low,low,high
956,1,3,low,low,low,low,low,high
957,1,4,medium,medium,low,medium,medium,high
958,1,4,low,low,low,medium,low,high
959,1,5,low,low,low,medium,low,high
960,1,2,low,low,low,low,low,high
961,1,3,low,low,low,low,low,high
962,1,5,medium,medium,medium,medium,medium,high
963,1,3,low,low,low,low,low,high
964,1,6,low,low,low,low,high,high
965,1,4,low,low,low,low,low,high
966,1,3,medium,low,low,medium,medium,high
967,1,5,low,low,low,low,low,high
968,1,5,high,high,high,high,high,high
969,1,3,low,low,low,low,low,high
970,1,4,low,low,low,low,low,high
971,1,3,low,low,low,low,low,high
972,1,3,low,low,low,low,low,high
973,1,4,low,low,low,low,low,high
974,1,1,low,low,low,low,low,high
975,1,4,medium,medium,medium,medium,medium,medium
976,1,5,medium,medium,medium,medium,medium,high
977,1,2,low,low,low,low,low,high
978,1,4,low,low,low,low,low,high
979,1,5,low,low,low,low,low,high
980,1,4,low,low,low,low,low,high
981,1,4,low,low,low,low,low,high
982,1,4,medium,low,low,medium,medium,high
983,1,3,low,low,low,low,low,high
984,1,3,low,low,low,low,low,high
985,1,4,low,low,low,low,low,high
986,1,4,low,low,low,low,low,high
987,1,4,low,low,low,medium,medium,high
988,1,4,medium,medium,low,medium,medium,high
989,1,5,high,high,high,high,high,high
990,1,4,low,low,low,low,low,high
991,1,4,low,low,low,low,low,high
992,1,3,medium,medium,low,medium,medium,high
993,1,4,low,low,low,low,low,high
994,1,4,low,low,low,medium,low,high
995,1,2,low,low,low,low,low,high
996,1,4,low,low,low,low,low,high
997,1,4,low,low,low,low,low,high
998,1,4,low,low,low,low,low,high
999,1,5,high,high,low,high,high,high
1000,1,6,high,high,low,high,high,high
1001,1,3,low,low,low,low,low,high
1002,1,4,low,low,low,low,low,high
1003,1,4,low,low,low,low,medium,high
1004,1,2,low,low,low,medium,medium,high
1005,1,3,low,low,low,low,low,high
1006,1,5,medium,medium,low,medium,medium,high
1007,1,6,medium,high,high,medium,high,high
1008,1,4,low,low,low,low,low,high
1009,1,4,low,low,low,low,low,high
1010,1,3,low,low,low,low,low,high
1011,1,4,low,low,low,low,low,high
1012,1,3,low,low,low,low,low,high
1013,1,2,low,low,low,low,low,high
1014,1,3,medium,low,low,medium,medium,high
1015,1,4,low,low,low,low,low,high
1016,1,3,low,low,low,low,low,high
1017,1,3,low,low,low,medium,low,high
1018,1,5,low,low,low,low,low,high
1019,1,4,medium,high,low,medium,medium,high
1020,1,5,medium,medium,medium,medium,medium,high
1021,1,4,low,low,low,low,low,high
1022,1,5,low,low,low,medium,medium,high
1023,1,3,low,low,low,low,low,high
1024,1,3,low,low,low,low,low,high
1025,1,5,medium,medium,medium,medium,medium,high
1026,1,4,low,low,low,low,low,high
1027,1,4,low,low,low,low,low,high
1028,1,5,low,low,low,low,low,high
1029,1,5,low,low,low,low,low,high
1030,1,4,low,low,low,medium,medium,high
1031,1,5,medium,medium,medium,medium,medium,high
1032,1,4,medium,medium,low,medium,medium,high
1033,1,5,low,high,low,medium,medium,high
1034,1,3,low,low,low,medium,medium,high
1035,1,5,high,high,high,high,high,medium
1036,1,3,low,low,low,low,low,high
1037,1,3,low,low,low,low,low,high
1038,1,5,low,low,low,low,low,high
1039,1,4,low,low,low,low,low,high
1040,1,4,low,low,low,low,low,high
1041,1,2,low,low,low,low,low,high
1042,1,4,medium,medium,low,medium,medium,high
1043,1,5,low,low,low,low,low,high
1044,1,2,low,low,low,low,low,high
1045,1,4,low,low,low,low,low,high
1046,1,3,low,low,low,low,low,high
1047,1,5,low,low,low,low,low,high
1048,1,4,low,low,low,low,low,high
1049,1,4,medium,medium,low,medium,high,high
1050,1,4,high,low,low,medium,high,high
1051,1,4,low,low,low,low,low,high
1052,1,4,medium,high,high,medium,medium,high
1053,1,3,low,low,low,low,low,high
1054,1,3,low,low,low,medium,medium,high
1055,1,3,low,low,low,low,low,high
1056,1,2,medium,medium,low,medium,medium,high
1057,1,5,low,low,low,low,low,high
1058,1,5,medium,high,medium,medium,medium,high
1059,1,5,medium,medium,low,medium,medium,high
1060,1,3,low,low,low,low,low,high
1061,1,3,low,low,low,low,low,high
1062,1,4,low,low,low,low,low,high
1063,1,5,medium,medium,low,medium,high,high
1064,1,3,low,low,low,low,high,high
1065,1,4,low,low,low,low,low,high
1066,1,5,low,low,low,low,low,high
1067,1,4,low,low,low,low,low,high
1068,1,4,low,low,low,low,low,high
1069,1,4,low,low,low,low,low,high
1070,1,3,low,low,low,low,low,high
1071,1,3,medium,medium,low,medium,medium,high
1072,1,3,low,low,low,low,low,high
1073,1,3,low,medium,low,medium,medium,high
1074,1,2,low,low,low,low,low,high
1075,1,3,medium,medium,medium,medium,medium,medium
1076,1,6,high,high,high,high,high,high
1077,1,3,low,low,low,low,low,high
1078,1,6,low,low,low,low,high,high
1079,1,4,low,low,low,low,low,high
1080,1,4,low,low,low,low,low,high
1081,1,4,low,low,low,low,low,high
1082,1,3,low,low,low,low,low,high
1083,1,3,low,medium,low,medium,medium,high
1084,1,4,medium,medium,medium,medium,medium,high
1085,1,4,low,low,low,low,low,high
1086,1,4,medium,medium,medium,medium,medium,high
1087,1,5,low,low,low,low,low,high
1088,1,5,medium,high,low,medium,medium,high
1089,1,5,low,low,low,low,low,high
1090,1,3,low,low,low,low,low,high
1091,1,5,low,low,low,low,low,high
1092,1,5,medium,medium,low,medium,medium,high
1093,1,4,low,low,low,low,low,high
1094,1,4,low,low,low,low,low,high
1095,1,3,low,low,low,low,low,high
1096,1,2,low,low,low,low,low,high
1097,1,4,low,low,low,low,medium,high
1098,1,3,low,low,low,low,low,high
1099,1,4,low,low,low,low,low,high
1100,1,3,low,low,low,low,low,high
1101,1,3,low,low,low,low,low,high
1102,1,3,low,low,low,low,medium,high
1103,1,2,low,low,low,low,low,high
1104,1,5,low,low,low,low,low,high
1105,1,4,medium,low,low,medium,medium,high
1106,1,4,medium,high,low,medium,high,high
1107,1,2,low,low,low,medium,low,high
1108,1,4,low,low,low,low,low,high
1109,1,4,low,low,low,medium,medium,high
1110,1,4,medium,medium,low,medium,medium,high
1111,1,5,medium,medium,low,medium,medium,high
1112,1,4,low,low,low,low,medium,high
1113,1,5,medium,low,low,medium,medium,high
1114,1,4,low,low,low,low,low,high
1115,1,3,low,low,low,low,low,high
1116,1,4,low,low,low,low,low,high
1117,1,3,low,low,low,low,low,high
1118,1,4,low,low,low,low,low,high
1119,1,5,low,low,low,low,low,high
1120,1,3,low,low,low,low,medium,high
1121,1,1,low,low,low,low,low,high
1122,1,6,medium,medium,low,medium,high,high
1123,1,3,low,low,low,low,low,high
1124,1,5,high,high,low,high,high,high
1125,1,3,low,low,low,low,low,high
1126,1,4,low,low,low,low,low,high
1127,1,4,low,low,low,low,low,high
1128,1,3,low,low,low,low,low,high
1129,1,3,low,low,low,low,low,high
1130,1,3,low,low,low,low,low,high
1132,1,4,low,low,low,low,low,high
1133,1,5,low,low,low,low,low,high
1134,1,3,medium,medium,low,medium,medium,high
1135,1,6,high,high,high,high,high,high
1136,1,4,low,low,low,medium,low,high
1137,1,3,low,low,low,low,low,high
1138,1,3,medium,low,low,medium,medium,high
1139,1,4,low,low,low,low,low,high
1140,1,4,low,medium,low,medium,low,high
1141,1,3,low,low,low,medium,medium,high
1142,1,4,low,low,low,low,low,high
1143,1,4,medium,medium,low,medium,medium,high
1144,1,4,low,low,low,low,low,high
1145,1,5,medium,medium,low,medium,medium,high
1146,1,3,low,low,low,medium,medium,high
1147,1,5,low,medium,low,medium,medium,high
1148,1,4,medium,medium,low,medium,medium,high
1149,1,6,medium,high,low,medium,medium,high
1150,1,5,medium,medium,low,medium,medium,high
1151,1,4,low,low,low,low,low,high
1152,1,5,medium,medium,low,medium,medium,high
1153,1,5,high,high,high,high,high,high
1154,1,4,medium,medium,medium,medium,medium,high
1155,1,5,low,low,low,low,low,high
1156,1,4,low,low,low,low,low,high
1157,1,3,low,low,low,low,low,high
1158,1,5,medium,low,low,medium,medium,high
1159,1,5,low,low,low,low,low,high
1160,1,4,low,low,low,low,low,high
1161,1,4,low,low,low,low,low,high
1162,1,5,medium,medium,medium,medium,medium,high
1163,1,4,low,low,low,medium,high,high
1164,1,4,low,low,low,medium,medium,high
1165,1,4,low,low,low,low,low,high
1166,1,5,low,low,low,low,low,high
1167,1,4,low,low,low,low,low,high
1168,1,5,low,low,low,low,low,high
1169,1,4,low,low,low,low,low,high
1170,1,6,low,low,low,low,low,high
1171,1,5,low,low,low,low,low,high
1172,1,4,low,medium,low,medium,medium,high
1173,1,4,low,low,low,medium,medium,high
1174,1,4,low,low,low,low,low,high
1175,1,5,low,low,low,low,low,high
1176,1,4,low,low,low,low,low,high
1177,1,3,low,low,low,low,low,high
1178,1,5,low,medium,low,medium,medium,high
1179,1,3,low,low,low,low,low,high
1180,1,4,low,low,low,low,low,high
1181,1,5,medium,high,medium,medium,medium,high
1182,1,4,medium,high,low,medium,high,high
1183,1,3,low,low,low,low,low,high
1184,1,4,medium,low,low,medium,medium,high
1185,1,4,low,low,low,low,low,high
1186,1,5,low,low,low,medium,medium,high
1187,1,4,low,low,low,low,low,high
1188,1,4,low,low,low,low,low,high
1189,1,3,low,low,low,low,low,high
1190,1,4,low,low,low,low,low,high
1191,1,5,low,low,low,low,low,high
1192,1,5,low,low,low,medium,medium,high
1193,1,4,medium,medium,low,medium,medium,high
1194,1,5,low,low,low,low,low,high
1195,1,4,low,low,low,medium,medium,high
1196,1,3,low,low,low,low,low,high
1197,1,4,low,low,low,low,low,high
1198,1,2,low,low,low,low,low,high
1199,1,5,high,high,low,medium,high,high
1200,1,5,low,low,low,low,low,high
1201,1,6,high,high,high,high,high,high
1202,1,3,medium,low,low,medium,medium,high
1203,1,4,low,low,low,medium,low,high
1204,1,4,low,low,low,low,low,high
1205,1,3,low,low,low,low,low,high
1206,1,4,low,low,low,low,low,high
1207,1,5,high,high,low,high,high,high
1208,1,2,low,low,low,low,low,high
1209,1,4,low,low,low,medium,medium,high
1210,1,3,low,low,low,low,low,high
1211,1,4,low,low,low,low,low,high
1212,1,4,low,low,low,low,low,high
1213,1,5,low,medium,low,medium,medium,high
1214,1,5,high,high,high,high,high,high
1215,1,3,low,low,low,low,low,high
1216,1,5,high,high,high,high,high,high
1217,1,2,medium,medium,medium,medium,medium,high
1218,1,5,low,low,low,low,low,high
1219,1,3,low,low,low,low,low,high
1220,1,5,low,low,low,low,low,high
1221,1,5,medium,medium,low,medium,medium,high
1222,1,2,low,low,low,low,low,high
1223,1,4,low,low,low,medium,medium,high
1224,1,4,low,low,low,low,low,high
1225,1,4,medium,medium,medium,medium,medium,medium
1226,1,4,medium,high,low,medium,high,high
1227,1,3,low,low,low,low,low,high
1228,1,3,low,low,low,low,low,high
1229,1,5,medium,medium,low,medium,medium,high
1230,1,4,low,low,low,low,low,high
1231,1,3,medium,medium,medium,medium,medium,high
1232,1,4,low,low,low,low,low,high
1233,1,4,high,high,high,medium,high,high
1234,1,4,medium,high,medium,medium,medium,high
1236,1,4,medium,medium,low,medium,medium,high
1237,1,4,medium,medium,medium,medium,high,high
1238,1,4,low,low,low,low,low,high
1239,1,4,low,low,low,low,low,high
1240,1,4,medium,medium,low,medium,medium,high
1241,1,3,low,low,low,low,low,high
1242,1,3,low,low,low,medium,medium,high
1243,1,4,low,medium,low,medium,medium,high
