essay_id,prompt_id,content_score,question1,question2,question3,question4,question5,question6
572,1,5.0,high,medium,medium,medium,medium,medium
573,1,4.0,medium,medium,medium,medium,medium,high
574,1,3.0,medium,medium,medium,medium,medium,medium
575,1,4.0,medium,medium,medium,medium,medium,medium
576,1,4.0,medium,medium,medium,medium,medium,medium
577,1,3.0,medium,low,medium,low,medium,medium
578,1,3.0,medium,low,medium,low,medium,medium
579,1,4.0,low,low,medium,low,medium,high
580,1,3.0,low,medium,medium,low,medium,medium
581,1,4.0,low,medium,medium,medium,medium,medium
582,1,5.0,high,medium,medium,medium,medium,medium
583,1,4.0,medium,medium,medium,low,medium,high
584,1,4.0,low,low,low,low,medium,high
585,1,5.0,low,medium,medium,low,medium,high
586,1,4.0,medium,medium,medium,medium,medium,medium
587,1,3.0,low,medium,medium,medium,medium,medium
588,1,4.0,medium,medium,medium,medium,medium,medium
589,1,2.0,low,low,medium,low,medium,medium
590,1,3.0,medium,medium,medium,low,medium,medium
591,1,3.0,low,low,medium,low,medium,high
592,1,4.0,medium,medium,medium,medium,medium,medium
593,1,4.0,low,medium,medium,low,medium,high
594,1,3.0,medium,medium,medium,low,medium,medium
595,1,4.0,medium,medium,medium,medium,medium,medium
596,1,2.0,low,low,low,low,low,high
597,1,5.0,high,medium,medium,high,medium,high
598,1,3.0,low,low,medium,low,medium,high
599,1,5.0,medium,medium,medium,medium,medium,medium
600,1,3.0,medium,low,medium,medium,medium,medium
601,1,3.0,medium,medium,medium,medium,medium,medium
602,1,3.0,low,low,medium,low,medium,medium
603,1,4.0,low,low,medium,low,low,high
604,1,5.0,medium,medium,medium,medium,medium,medium
605,1,3.0,low,low,medium,low,medium,high
606,1,4.0,medium,medium,medium,medium,medium,medium
607,1,4.0,medium,medium,medium,medium,medium,medium
608,1,2.0,low,medium,medium,medium,medium,medium
609,1,3.0,medium,medium,medium,medium,medium,medium
610,1,3.0,low,low,medium,low,medium,high
611,1,4.0,low,low,medium,low,medium,high
612,1,4.0,medium,medium,medium,medium,medium,medium
613,1,4.0,medium,medium,medium,medium,medium,medium
614,1,4.0,medium,medium,medium,medium,medium,high
615,1,5.0,medium,medium,medium,medium,medium,medium
616,1,4.0,low,low,low,low,medium,high
617,1,5.0,medium,medium,medium,medium,medium,medium
618,1,5.0,medium,medium,medium,high,medium,high
619,1,6.0,medium,medium,medium,medium,medium,medium
620,1,4.0,medium,medium,medium,medium,medium,medium
621,1,3.0,low,low,low,low,low,high
622,1,5.0,medium,medium,medium,medium,medium,medium
623,1,3.0,low,medium,medium,low,medium,medium
624,1,3.0,medium,medium,medium,medium,medium,high
625,1,4.0,medium,medium,medium,high,medium,medium
626,1,3.0,medium,medium,medium,medium,medium,medium
627,1,3.0,medium,medium,medium,low,medium,medium
628,1,5.0,low,medium,medium,low,medium,medium
629,1,5.0,low,low,medium,low,medium,medium
630,1,4.0,medium,medium,medium,low,medium,high
631,1,4.0,medium,medium,medium,low,medium,medium
632,1,4.0,medium,medium,medium,medium,medium,medium
633,1,4.0,low,medium,medium,low,medium,high
634,1,2.0,low,low,medium,low,medium,medium
635,1,4.0,medium,medium,medium,medium,medium,medium
636,1,4.0,medium,medium,medium,medium,medium,medium
637,1,4.0,low,low,low,high,medium,high
638,1,4.0,medium,medium,medium,medium,medium,medium
639,1,3.0,low,medium,medium,low,medium,high
640,1,4.0,medium,medium,medium,low,medium,medium
641,1,4.0,medium,medium,medium,medium,medium,medium
642,1,4.0,low,low,medium,low,low,high
643,1,5.0,medium,medium,medium,medium,medium,medium
644,1,4.0,high,medium,medium,medium,medium,medium
645,1,3.0,low,low,medium,low,low,high
646,1,3.0,low,low,low,high,low,high
647,1,4.0,medium,medium,medium,medium,medium,medium
648,1,3.0,medium,medium,medium,medium,medium,high
649,1,4.0,medium,medium,medium,medium,medium,medium
650,1,6.0,medium,medium,medium,high,medium,medium
651,1,4.0,low,medium,medium,low,medium,medium
652,1,3.0,medium,medium,medium,medium,medium,medium
653,1,4.0,medium,medium,medium,medium,medium,medium
654,1,4.0,low,medium,medium,low,medium,high
655,1,3.0,medium,medium,medium,medium,medium,medium
656,1,4.0,medium,medium,medium,low,medium,high
657,1,4.0,medium,medium,medium,medium,medium,medium
658,1,4.0,medium,medium,medium,medium,medium,medium
659,1,4.0,high,medium,medium,high,medium,medium
660,1,6.0,medium,medium,medium,medium,medium,medium
661,1,4.0,medium,medium,medium,medium,medium,medium
662,1,3.0,low,medium,medium,medium,medium,medium
663,1,4.0,medium,medium,medium,high,medium,high
664,1,3.0,low,medium,medium,high,medium,high
665,1,2.0,low,low,medium,low,medium,high
666,1,4.0,low,medium,medium,medium,medium,medium
667,1,3.0,medium,medium,medium,medium,medium,high
668,1,4.0,medium,medium,medium,medium,medium,medium
669,1,4.0,medium,medium,medium,medium,medium,high
670,1,3.0,low,medium,medium,medium,medium,high
671,1,3.0,medium,medium,medium,medium,medium,medium
672,1,4.0,low,medium,medium,high,medium,high
673,1,2.0,low,low,low,low,medium,high
674,1,3.0,low,medium,medium,low,medium,high
675,1,3.0,medium,medium,medium,medium,medium,medium
676,1,3.0,low,low,medium,low,medium,medium
677,1,3.0,low,medium,medium,low,medium,high
678,1,4.0,medium,medium,medium,medium,medium,medium
679,1,3.0,medium,medium,medium,medium,medium,medium
680,1,4.0,low,medium,medium,medium,medium,high
681,1,4.0,medium,medium,medium,low,medium,medium
682,1,4.0,low,medium,medium,high,medium,high
683,1,4.0,low,low,medium,low,medium,high
684,1,4.0,medium,low,medium,medium,medium,medium
685,1,5.0,medium,medium,medium,medium,medium,medium
686,1,4.0,medium,medium,medium,medium,medium,medium
687,1,3.0,medium,medium,medium,medium,medium,medium
688,1,4.0,medium,medium,medium,medium,medium,medium
689,1,4.0,medium,medium,medium,medium,medium,medium
690,1,4.0,medium,medium,medium,medium,medium,medium
691,1,3.0,low,low,medium,low,medium,medium
692,1,3.0,medium,medium,medium,low,medium,medium
693,1,4.0,medium,medium,medium,medium,medium,medium
694,1,4.0,medium,medium,medium,medium,medium,medium
695,1,5.0,medium,medium,medium,medium,medium,medium
696,1,3.0,medium,medium,medium,medium,medium,medium
697,1,4.0,medium,medium,medium,medium,medium,medium
698,1,3.0,low,low,medium,medium,medium,medium
699,1,5.0,low,high,high,low,high,high
700,1,3.0,low,low,medium,low,medium,high
701,1,4.0,medium,medium,medium,medium,medium,medium
702,1,2.0,medium,medium,medium,medium,medium,medium
703,1,4.0,low,low,medium,high,medium,high
704,1,3.0,medium,medium,medium,low,medium,medium
705,1,4.0,medium,medium,medium,medium,medium,high
706,1,5.0,high,medium,high,high,medium,medium
707,1,3.0,low,low,medium,low,medium,high
708,1,4.0,medium,medium,medium,medium,medium,medium
709,1,5.0,medium,medium,medium,high,high,high
710,1,4.0,medium,medium,medium,high,medium,medium
711,1,5.0,medium,medium,medium,medium,medium,medium
712,1,3.0,low,medium,medium,medium,medium,medium
713,1,4.0,low,medium,medium,high,medium,high
714,1,5.0,medium,medium,medium,medium,medium,medium
715,1,3.0,medium,medium,medium,medium,medium,medium
716,1,4.0,medium,medium,medium,high,medium,medium
717,1,4.0,medium,medium,medium,medium,medium,medium
718,1,5.0,low,medium,medium,low,medium,high
719,1,4.0,low,medium,medium,low,medium,medium
720,1,4.0,medium,medium,medium,medium,medium,high
721,1,4.0,medium,medium,medium,high,medium,high
722,1,6.0,high,medium,medium,high,medium,high
723,1,5.0,medium,medium,medium,medium,medium,medium
724,1,5.0,medium,medium,medium,medium,medium,medium
725,1,3.0,low,medium,medium,low,medium,high
726,1,4.0,low,low,medium,low,medium,high
727,1,3.0,medium,medium,medium,low,medium,medium
728,1,4.0,low,medium,medium,medium,medium,medium
729,1,3.0,low,medium,medium,low,medium,medium
730,1,5.0,low,medium,medium,low,medium,high
731,1,4.0,medium,medium,medium,medium,medium,medium
732,1,4.0,medium,medium,medium,medium,medium,medium
733,1,3.0,low,low,low,low,low,high
734,1,4.0,low,low,medium,low,low,high
735,1,4.0,medium,medium,medium,medium,medium,medium
736,1,4.0,low,medium,medium,medium,medium,medium
737,1,4.0,medium,medium,medium,high,medium,high
738,1,3.0,medium,medium,medium,medium,medium,medium
739,1,4.0,medium,medium,medium,medium,medium,medium
740,1,4.0,medium,low,medium,medium,medium,high
741,1,3.0,medium,medium,medium,medium,medium,medium
742,1,4.0,medium,medium,medium,medium,medium,medium
743,1,5.0,medium,medium,medium,medium,medium,medium
744,1,4.0,low,medium,medium,low,medium,high
745,1,3.0,medium,medium,medium,medium,medium,medium
746,1,3.0,medium,medium,medium,low,medium,high
747,1,3.0,low,low,low,low,low,high
748,1,4.0,medium,medium,medium,medium,medium,medium
749,1,5.0,medium,medium,medium,medium,medium,medium
750,1,3.0,medium,medium,medium,medium,medium,medium
751,1,3.0,low,low,medium,low,low,high
752,1,3.0,medium,medium,medium,medium,medium,medium
753,1,3.0,low,medium,medium,low,medium,medium
754,1,5.0,medium,medium,medium,medium,medium,medium
755,1,5.0,medium,medium,medium,medium,medium,medium
756,1,4.0,low,low,medium,low,medium,medium
757,1,4.0,low,medium,medium,low,medium,high
758,1,3.0,low,low,medium,low,medium,high
759,1,5.0,medium,medium,medium,high,medium,high
760,1,4.0,medium,medium,medium,medium,medium,medium
761,1,3.0,low,low,medium,low,medium,high
762,1,5.0,medium,medium,medium,medium,medium,medium
763,1,3.0,medium,medium,medium,medium,medium,medium
764,1,4.0,medium,medium,medium,medium,medium,high
765,1,4.0,low,medium,medium,low,medium,high
766,1,3.0,low,low,medium,low,medium,medium
767,1,4.0,low,low,medium,low,medium,high
768,1,5.0,medium,medium,medium,medium,medium,medium
769,1,6.0,medium,medium,medium,medium,medium,medium
770,1,5.0,medium,medium,medium,medium,medium,medium
771,1,4.0,medium,medium,medium,medium,medium,medium
772,1,4.0,low,medium,medium,high,medium,high
773,1,4.0,medium,medium,medium,medium,medium,medium
774,1,5.0,medium,medium,medium,medium,medium,medium
775,1,3.0,medium,medium,medium,medium,medium,medium
776,1,3.0,medium,medium,medium,low,medium,medium
777,1,4.0,medium,medium,medium,medium,medium,medium
778,1,5.0,low,medium,medium,high,medium,high
779,1,4.0,medium,medium,medium,medium,medium,medium
780,1,5.0,medium,medium,medium,low,medium,high
781,1,4.0,medium,medium,medium,medium,medium,medium
782,1,5.0,medium,medium,medium,medium,medium,medium
783,1,3.0,low,low,medium,low,medium,high
784,1,4.0,medium,medium,medium,high,medium,high
785,1,5.0,medium,medium,medium,medium,medium,medium
786,1,3.0,medium,medium,medium,medium,medium,medium
787,1,4.0,medium,medium,medium,medium,medium,medium
788,1,3.0,low,low,medium,low,low,medium
789,1,2.0,low,low,low,low,medium,high
790,1,3.0,medium,medium,medium,medium,medium,medium
791,1,3.0,low,low,low,low,low,medium
792,1,3.0,medium,medium,medium,medium,medium,medium
793,1,5.0,medium,medium,medium,medium,medium,medium
794,1,4.0,low,medium,medium,low,medium,medium
795,1,4.0,medium,medium,medium,medium,medium,medium
796,1,4.0,low,medium,medium,medium,medium,medium
797,1,4.0,medium,medium,medium,medium,medium,medium
798,1,4.0,medium,medium,medium,high,medium,high
799,1,3.0,low,low,medium,low,medium,medium
800,1,5.0,medium,medium,medium,medium,medium,medium
801,1,3.0,low,medium,medium,low,medium,medium
802,1,4.0,medium,medium,medium,low,medium,medium
803,1,3.0,medium,medium,medium,low,medium,high
804,1,3.0,low,low,medium,low,medium,high
805,1,5.0,low,medium,medium,high,medium,high
806,1,2.0,medium,medium,medium,medium,medium,medium
807,1,4.0,low,medium,medium,low,medium,high
808,1,2.0,low,low,medium,low,medium,medium
809,1,3.0,low,low,medium,high,low,high
810,1,3.0,medium,medium,medium,medium,medium,medium
811,1,4.0,low,low,medium,low,low,high
812,1,3.0,medium,medium,medium,medium,medium,medium
813,1,3.0,medium,medium,medium,low,medium,medium
814,1,4.0,low,low,medium,low,medium,high
815,1,4.0,low,low,medium,low,medium,high
816,1,4.0,medium,low,medium,medium,medium,medium
817,1,5.0,low,medium,medium,medium,medium,medium
818,1,3.0,medium,medium,medium,medium,medium,medium
819,1,3.0,low,low,medium,low,medium,medium
820,1,3.0,low,low,low,low,low,high
821,1,4.0,medium,medium,medium,medium,medium,medium
822,1,4.0,medium,medium,medium,medium,medium,medium
823,1,3.0,medium,medium,medium,medium,medium,medium
824,1,3.0,low,low,low,low,medium,high
825,1,3.0,low,medium,medium,low,medium,high
826,1,5.0,medium,medium,medium,medium,medium,medium
827,1,2.0,low,low,low,low,medium,high
828,1,5.0,medium,medium,medium,medium,medium,medium
829,1,3.0,low,medium,medium,high,medium,high
830,1,4.0,medium,medium,medium,medium,medium,medium
831,1,3.0,medium,medium,medium,medium,medium,medium
832,1,1.0,low,low,low,high,low,high
833,1,4.0,low,medium,medium,low,medium,high
834,1,5.0,medium,medium,medium,high,medium,high
835,1,4.0,medium,medium,medium,medium,medium,medium
836,1,3.0,low,medium,medium,low,medium,medium
837,1,3.0,low,low,low,high,medium,high
838,1,2.0,low,low,medium,low,medium,medium
839,1,4.0,medium,medium,medium,medium,medium,medium
840,1,4.0,medium,medium,medium,medium,medium,medium
841,1,2.0,low,low,low,low,low,medium
842,1,3.0,medium,medium,medium,medium,medium,high
843,1,3.0,medium,medium,medium,medium,medium,medium
844,1,4.0,low,medium,medium,medium,medium,medium
845,1,4.0,low,medium,medium,high,medium,high
846,1,3.0,medium,medium,medium,low,medium,medium
847,1,5.0,medium,medium,medium,high,medium,medium
848,1,2.0,low,low,low,low,low,high
849,1,3.0,low,medium,medium,medium,medium,medium
850,1,6.0,medium,medium,medium,medium,medium,medium
851,1,5.0,medium,medium,medium,high,medium,medium
852,1,4.0,medium,medium,medium,medium,medium,medium
853,1,4.0,low,low,medium,low,medium,high
854,1,3.0,medium,medium,medium,high,medium,high
855,1,4.0,low,medium,medium,high,medium,high
856,1,4.0,medium,medium,low,high,medium,medium
857,1,3.0,low,low,medium,low,medium,medium
858,1,4.0,medium,medium,medium,high,medium,medium
859,1,6.0,medium,medium,medium,medium,medium,medium
860,1,4.0,medium,low,medium,medium,medium,medium
861,1,3.0,medium,medium,medium,medium,medium,medium
862,1,3.0,medium,medium,medium,medium,medium,medium
863,1,3.0,low,low,low,low,low,high
864,1,5.0,low,medium,medium,low,medium,medium
865,1,3.0,low,low,low,low,medium,high
866,1,4.0,medium,medium,medium,medium,medium,medium
867,1,3.0,low,medium,medium,low,medium,high
868,1,5.0,medium,medium,medium,medium,medium,medium
869,1,2.0,low,low,medium,low,medium,medium
870,1,3.0,medium,medium,medium,low,medium,high
871,1,5.0,medium,medium,medium,low,medium,medium
872,1,4.0,medium,medium,medium,medium,medium,medium
873,1,3.0,medium,medium,medium,medium,medium,medium
874,1,5.0,high,medium,medium,medium,medium,medium
875,1,5.0,high,medium,medium,high,medium,medium
876,1,3.0,low,low,medium,high,medium,high
877,1,5.0,medium,medium,high,medium,medium,medium
878,1,5.0,medium,medium,medium,medium,medium,medium
879,1,5.0,low,medium,medium,low,medium,high
880,1,4.0,medium,medium,medium,high,medium,high
881,1,4.0,medium,medium,medium,medium,medium,medium
882,1,4.0,medium,medium,medium,high,medium,high
883,1,3.0,medium,medium,medium,high,medium,medium
884,1,4.0,medium,medium,medium,medium,medium,medium
885,1,4.0,low,low,low,low,medium,high
886,1,5.0,high,medium,medium,medium,medium,medium
887,1,4.0,medium,medium,medium,medium,medium,medium
888,1,4.0,medium,medium,medium,medium,medium,medium
889,1,3.0,medium,medium,medium,medium,medium,medium
890,1,3.0,medium,medium,medium,medium,medium,medium
891,1,4.0,medium,medium,medium,high,medium,high
892,1,5.0,medium,medium,medium,high,medium,high
893,1,3.0,low,low,medium,high,medium,high
894,1,4.0,medium,medium,medium,medium,medium,medium
895,1,3.0,medium,medium,medium,medium,medium,medium
896,1,3.0,medium,medium,medium,medium,medium,medium
897,1,5.0,medium,medium,medium,medium,medium,medium
898,1,4.0,low,low,medium,low,medium,high
899,1,3.0,medium,medium,medium,medium,medium,medium
900,1,4.0,medium,medium,medium,low,medium,medium
901,1,3.0,low,low,low,low,low,high
902,1,4.0,medium,medium,medium,medium,medium,medium
903,1,3.0,medium,medium,medium,low,medium,medium
904,1,4.0,medium,medium,medium,medium,medium,medium
905,1,3.0,low,medium,medium,medium,medium,medium
906,1,6.0,medium,medium,medium,medium,medium,medium
907,1,4.0,medium,medium,medium,medium,medium,medium
908,1,4.0,medium,medium,medium,medium,medium,high
909,1,4.0,medium,medium,medium,medium,medium,medium
910,1,3.0,low,medium,medium,medium,medium,medium
911,1,3.0,low,low,medium,low,medium,medium
912,1,4.0,medium,medium,medium,medium,medium,medium
913,1,4.0,high,medium,medium,medium,medium,medium
914,1,3.0,medium,medium,medium,high,medium,high
915,1,5.0,low,low,medium,low,low,high
916,1,4.0,medium,medium,medium,medium,medium,medium
917,1,3.0,medium,medium,medium,medium,medium,medium
918,1,4.0,medium,medium,medium,medium,medium,medium
919,1,4.0,low,low,medium,low,low,high
920,1,4.0,low,medium,medium,high,medium,high
921,1,3.0,medium,medium,medium,medium,medium,medium
922,1,4.0,medium,medium,medium,medium,medium,medium
923,1,2.0,medium,medium,medium,low,medium,medium
924,1,3.0,low,low,medium,low,medium,high
925,1,2.0,low,low,low,low,medium,medium
926,1,2.0,medium,medium,medium,medium,medium,medium
927,1,3.0,low,medium,medium,low,medium,high
928,1,4.0,medium,medium,medium,medium,medium,medium
929,1,5.0,medium,medium,medium,medium,medium,medium
930,1,3.0,medium,medium,medium,medium,medium,medium
931,1,4.0,medium,medium,medium,medium,medium,medium
932,1,5.0,low,medium,medium,high,medium,high
933,1,3.0,low,medium,medium,medium,medium,medium
934,1,4.0,medium,medium,medium,medium,medium,medium
935,1,4.0,medium,medium,medium,medium,medium,medium
936,1,4.0,medium,medium,medium,medium,medium,medium
937,1,4.0,low,low,medium,low,medium,high
938,1,6.0,high,medium,high,high,high,high
939,1,3.0,medium,medium,medium,medium,medium,medium
940,1,3.0,low,low,low,low,low,high
941,1,6.0,high,medium,high,high,medium,medium
942,1,5.0,medium,medium,medium,medium,medium,medium
943,1,4.0,medium,medium,medium,medium,medium,medium
